Average_Annual_Salary,Jobs_Openings,Future_Jobs_Openings,Remote_jobs,Job_Automation_Risk
50321.70322,7776.918111,5465.454713,52.84070334,37.4787
97659.22486,6969.893431,6102.187715,89.92840799,43.0479
81136.5443,4862.450322,11137.9007,87.28960456,54.4981
96134.39943,6854.236591,1213.677205,91.38266133,46.4073
97439.73539,9171.334802,3088.948204,42.37862793,46.2393
86499.13399,1517.90533,4342.437036,5.156927561,51.4087
94036.24322,8483.169182,-299.0522268,14.95977583,39.9812
191987.1701,4344.916942,5833.783742,31.62509789,40.6086
87594.74176,8254.463795,8088.610705,14.31625012,52.2635
86357.47434,10836.85614,3380.988744,22.08065469,48.9825
93829.85636,7544.208497,7739.052048,43.50451144,46.2691
85826.23436,7230.247933,3125.314831,121.3916573,31.5669
141689.5322,6290.661572,2977.861764,55.36454758,46.6645
104271.8171,4687.119814,7851.186906,4.551242642,61.7388
66215.85639,10820.73139,556.8291348,62.57692616,69.0291
100627.3217,8375.056954,8752.330288,39.98385591,69.314
114039.1528,2628.331547,6463.832302,49.71333481,48.1774
72225.93625,2850.36257,3938.281916,15.4759756,47.1557
110787.239,6778.68665,1295.08784,27.37824135,28.6522
26701.48118,5570.287838,6611.062082,24.54217348,59.6269
39660.38201,8944.46818,8923.651431,90.46525072,64.0048
118930.6927,1972.400687,7433.530489,28.99861311,43.677
66052.68571,931.6449062,3205.093936,43.25042113,43.8646
65303.60522,5870.989424,7360.937666,15.80357819,42.1793
83677.222,7032.984442,4159.187154,62.25602406,52.0835
29808.4998,4339.1381,2334.515418,24.52388113,51.1266
65963.721,8545.579279,8423.471954,26.45664075,43.7769
72657.29118,5567.779093,60.32125955,48.74666748,42.8723
40381.25769,7753.247113,8843.835183,72.19222039,45.6497
97517.33058,1258.145268,7745.027958,-3.592478328,60.9946
112288.2774,10071.62255,7336.162542,23.63519143,53.4877
897.4623338,1738.015131,6377.912701,35.25217717,46.4386
56763.8231,6123.255026,-670.9283986,48.66880318,47.9677
45009.71081,4081.065588,1915.831894,35.3160577,44.8746
93235.33565,6236.719659,7024.883964,74.17023444,60.3536
46657.52677,4187.137743,5568.459856,45.00849492,40.8305
65683.94886,2942.466775,8019.598527,59.98629757,59.0375
119796.8455,9423.197296,3629.385253,42.66121836,47.3653
54945.66847,3133.036176,-579.2408874,46.86750162,44.6661
69654.5125,4086.210149,2408.051871,27.19201141,52.392
66353.77963,7191.994187,8832.101103,65.17538139,32.7485
151597.0211,3286.105149,2503.956343,25.29779099,42.327
84369.34023,3911.188418,5053.011326,56.46440393,62.1672
75125.22548,612.1863341,9246.216688,-5.697702702,51.6354
43602.73428,3476.008248,18.52849364,35.37194373,32.5899
75824.60039,4031.028539,2286.179542,62.85055212,54.8114
103728.0146,6698.930326,7201.703719,17.54164406,47.7124
76314.75597,4249.804957,998.9254547,0.936472667,47.2449
70195.14806,5801.9976,4735.151266,48.41509704,42.681
80227.44463,2770.068995,-195.391526,81.69651487,46.5609
139200.3237,2037.323726,8655.068777,69.03905167,51.0053
48149.87521,3792.390182,2340.155042,53.05050636,53.4812
130430.8209,2711.370834,5634.552248,81.28924171,54.3427
106440.6276,5401.145271,6033.500075,-5.410918681,58.4073
73071.83192,6126.27878,1233.565376,97.10549266,41.409
104818.12,2884.350154,2046.210282,27.48562006,52.8733
134138.0053,8124.786456,7540.629337,20.14699778,51.9477
112897.9576,6654.461004,8885.425252,23.68321728,32.5421
51733.80278,4221.397024,1598.292338,15.7537545,43.3992
42001.36909,2657.879443,2804.122914,34.57485671,42.9363
96011.05128,6808.672932,2113.470557,10.95972991,45.5913
151126.6346,7436.566667,7072.515496,34.47443047,46.895
99050.50572,4503.660243,5422.075765,93.68024516,40.2888
111422.3366,5412.702039,7635.846298,-14.02470622,53.5397
132894.6066,5115.509796,1056.404283,55.34241808,55.9189
57463.59446,6014.857791,8457.251672,53.61029236,45.0746
83888.487,2178.854344,4301.521836,-5.115228852,53.509
172033.5174,4845.625194,5745.256256,70.29242745,44.7083
68396.50631,5740.615465,3185.203102,28.53171838,44.7284
41686.02532,6862.58528,5439.474603,68.35203822,49.5162
43330.23482,5645.633325,6847.697984,34.94544883,52.7729
101926.8005,1970.183512,8320.341321,70.55976675,53.8085
141080.7728,1389.348188,3614.98203,44.54040391,63.7494
70924.0323,6728.083732,2158.368659,9.911827566,40.5874
131855.4266,10216.99204,4390.788007,78.71474282,37.9479
86879.23788,7393.252657,6579.018304,79.03204377,48.0617
158153.2668,1093.005801,1929.583172,79.25007504,47.9716
52670.45194,668.5010708,9098.89934,65.32176637,56.7711
96282.53697,6067.941239,-489.1394387,-6.35008849,42.1609
143936.935,6900.956977,7009.894853,3.875014899,58.9204
90076.15528,4889.271965,3957.149536,62.88365857,44.7408
121724.173,2751.017851,8014.08665,37.94176366,56.326
130466.7486,4510.666178,6320.506443,51.50519417,44.8013
54875.62124,350.2246521,11462.1392,76.27263018,41.7484
97264.11342,726.4380802,7716.151251,102.056552,51.8306
119984.7732,6762.430121,2488.505061,59.93693094,51.8792
42124.564,447.7924658,6887.062256,31.01817761,50.7477
101469.0,3923.571527,5535.993854,66.98499242,68.1591
-17303.3374,2718.87611,2719.652369,118.9188194,40.098
56198.86318,3746.449715,8070.678789,-11.89141584,60.3371
53448.18169,6420.797781,3222.263662,75.52099375,40.8248
95821.479,1849.028444,9396.854487,57.45051721,47.6329
150600.0531,8392.822799,4492.751475,-4.136492121,56.3155
113761.6217,9082.763384,2166.517173,7.69748425,33.4752
72191.43902,-1405.454069,7279.786311,92.66065979,46.8603
96741.54469,3271.977054,7151.773164,53.98447088,56.2786
110672.3355,5671.991817,-187.5821284,88.17701645,43.16
158016.4583,6650.374303,6967.036968,57.90042111,55.7147
38616.76834,268.7362532,2064.398515,45.14506413,50.9236
71677.71465,502.8100086,5559.71936,-5.454239369,57.0204
71416.4019,2527.871322,5017.633857,68.72697501,47.6447
25293.52286,7239.057058,8819.534658,104.9303603,39.9824
81912.26137,8638.084941,7284.307604,-10.37219385,47.5972
119909.4649,7621.076041,5029.060793,118.3658101,34.2699
59576.83765,7251.729158,1416.708417,42.48134806,37.5598
62330.73537,4006.4031,2745.972977,-15.58508039,46.3612
173480.5832,3483.996699,8523.361952,58.57084531,46.1506
24618.2189,6426.674999,3885.243669,26.88045056,44.3716
89684.41637,3222.738858,5627.163288,54.60975377,49.2748
88157.59849,7887.981876,6075.519388,24.559684,44.2948
49284.22078,3862.330629,8196.782426,106.4165955,49.8823
79872.30003,6025.842345,5377.021804,78.37166804,50.2834
68005.06767,683.742942,2839.009635,32.55799988,52.3474
43329.01693,5668.495794,6123.393694,84.03887452,52.9247
25066.37162,8045.799941,1912.8404,18.85333349,49.1662
118845.5956,-153.13986,8491.742432,47.50980491,45.8875
79233.64168,4434.730723,9589.09655,-16.15200841,49.3553
96459.19205,4317.204581,6590.605352,68.26385192,44.6155
95018.50498,6885.597398,6348.824246,29.3266777,46.2107
99692.91339,7655.733714,6861.172454,43.24221272,45.9159
94806.86815,3749.104972,3001.753983,37.94138003,53.0022
122017.799,6401.231112,2918.664323,4.556146323,36.1929
55345.50293,6351.544949,4528.314135,86.42295505,48.6379
121549.9322,7608.784238,5095.838829,14.21765967,38.8005
106084.6572,6171.591739,7253.658884,57.24021505,51.8642
56842.84827,1580.055548,9508.261695,59.30326721,46.9534
90051.6205,3643.278318,7312.009756,6.526947396,51.3443
69822.79151,8116.280572,4326.975105,74.2434195,40.5526
92165.30321,7212.614891,3281.227841,21.05477498,54.3596
173241.7728,3510.228492,3822.420853,61.41050247,45.5683
119701.0827,3557.453356,5388.156953,22.99473078,43.4003
123639.3086,1737.211727,1319.008139,34.52122531,55.6935
87999.04463,7539.76239,8905.850172,13.15947787,54.4952
69138.71288,6881.001298,7661.554608,78.13963597,42.4333
94123.81902,3222.839775,5628.863837,67.09865768,65.0739
119517.9482,1186.869349,7269.005241,53.387215,50.0149
74789.64895,6764.286169,1462.46848,98.24621268,46.8004
74020.4423,8756.009128,7106.797165,6.80424486,37.1406
124199.6657,1734.316027,355.7408174,30.69555782,62.4902
86146.92958,3422.985717,4923.464446,82.72061375,42.1292
121256.9638,7766.946354,3169.95348,77.22184093,51.0601
93173.53513,1017.786578,4769.34888,48.94827368,48.8623
14753.76727,437.1320453,3766.691631,43.63979205,47.351
105158.0758,7400.804959,8146.969518,56.63233434,37.5567
122404.375,6903.053621,1315.592097,94.99939581,42.4243
99245.52448,775.0390268,7213.126692,21.24823815,54.6143
77231.74497,9203.712601,3870.16125,33.42705516,43.9941
106374.103,10011.6168,8982.79588,58.7732072,43.6642
122993.8723,4389.915928,8425.161402,6.746622299,51.0705
132451.8021,1296.549288,2005.691216,48.51129876,56.6524
158871.4434,5869.155042,1492.068434,35.73036538,64.8875
111968.6146,7625.54972,497.2170248,61.50951871,45.9549
88334.86603,-28.10296059,3495.327304,85.90943677,50.2368
140066.7712,8648.443414,3528.489837,42.70575087,46.1526
37186.84714,8355.87268,5917.945456,80.05063776,59.9225
96363.37534,2400.111805,8311.261585,-21.61625141,66.7148
75474.49319,774.5206502,6875.798994,49.68274545,50.0488
89610.4248,-2003.165803,7299.176765,66.07603098,42.7696
151007.4554,5340.080236,4059.257056,92.94259965,53.6083
50875.83426,5019.788474,3349.665943,90.511882,39.4928
82670.19899,7257.45866,7908.013269,46.98065573,47.2424
141098.1386,4243.385732,6778.970877,-3.61080762,57.2175
88899.88561,3603.437708,4048.002457,30.68285386,56.8861
142604.7464,7571.936806,4026.63041,30.19579125,48.3114
72341.4734,117.0722317,8355.838877,83.29423171,40.8769
83111.77297,3430.000431,3925.723001,35.55124938,48.1869
108116.8904,3949.281377,1718.443193,60.69426148,48.0962
38092.82715,4712.238028,7873.880778,91.62832019,59.1152
74239.29752,4451.578766,1843.264486,29.47664432,47.3957
185770.9545,4722.90616,3782.238085,77.94252695,39.9875
104279.1669,-1458.049549,1219.564059,95.38386671,49.8121
119984.7529,5917.354076,3038.229047,72.14970451,55.9426
74149.39284,5741.581518,3445.295241,15.10002987,47.249
88007.3977,2869.751963,7483.323305,3.683678989,52.5829
63936.08454,873.1086075,2966.036737,9.631780932,42.304
97323.72214,10234.6276,6596.379737,44.00790821,53.4018
106859.4966,7284.030506,2375.250302,36.13537909,39.5998
109103.8858,8990.547436,7858.599017,69.41470666,53.8134
95578.93713,3530.061855,2863.308505,18.43056556,49.9152
97272.24781,2184.240488,7037.280164,34.25126828,43.8338
84334.85311,-1429.195897,6208.401713,5.052905813,61.5933
77077.55914,2735.910812,9086.337234,6.085215051,47.1108
107063.4684,7437.056759,8050.905334,24.82457647,38.2299
33817.04513,4054.187143,3461.699995,0.344428072,58.7081
141838.8327,-464.7167222,2607.669118,78.21387301,44.8378
115826.2872,3624.760155,7185.271481,60.30286483,42.6335
87841.45515,9983.084917,7220.013824,76.81057276,51.018
64325.16163,3090.429502,9310.512636,57.7315727,61.5309
136620.9857,6408.70306,8062.998945,3.018126412,52.0609
86681.4543,245.175763,5510.027076,15.28952655,48.9739
23895.81688,10258.02982,5662.113615,34.59416057,53.1735
155695.6241,3068.365684,10575.57066,68.89658351,55.3555
80434.74638,3505.92917,5256.486234,99.8990171,42.9995
179448.4982,1753.713886,6539.543089,13.78837322,38.7852
149981.02,7174.628057,1719.857251,-10.31743613,54.7418
53846.45075,292.6915926,3077.371673,11.53646367,43.6029
134498.4976,9066.092489,3598.270435,23.29469893,55.7044
104394.1131,997.3710662,6372.965887,73.25637284,52.2836
87439.69228,871.7080794,3502.059005,46.77712867,63.789
78488.68968,3003.481048,-449.3930203,13.134196,48.8231
47469.4226,10539.75676,6497.966464,43.4827607,33.2877
40124.43955,3731.814492,2993.018906,22.43306518,53.9255
106275.5963,8920.47092,2129.200632,3.236394648,42.3551
70726.64278,9532.665487,2611.251672,11.43937774,39.8801
91318.11762,384.5408859,4136.919387,30.47625654,44.7574
97107.23915,1248.034376,6267.6279,55.8590889,48.965
88731.7042,4805.324899,4818.601337,40.1999369,38.9764
157759.4748,7849.727225,6342.770229,69.83970833,66.5448
121091.0587,7744.13145,9842.317312,114.2172324,49.236
72166.48645,7361.929565,4692.969151,20.77688701,32.7323
101027.8485,5391.487784,7630.76035,28.20756984,44.6296
25429.26896,3681.984972,6470.348717,88.41258387,46.8267
78450.94204,2866.781963,4315.774904,37.14252242,53.0255
106829.5335,2670.867358,8284.486859,16.74327916,58.6291
140009.7165,4641.667099,11592.44864,10.21144991,47.9541
46376.58719,2737.361166,7740.249609,52.10992378,43.2022
73474.12255,7413.028204,5728.122652,10.90135935,38.5424
98181.00027,9225.442974,6470.094131,33.0214555,46.8853
24856.66635,5010.510274,1637.68416,85.561751,54.7126
118801.2756,4563.779047,2631.175938,77.60997817,54.505
72440.78317,4424.329665,2935.596343,44.2017763,38.2677
76618.83801,2120.243879,6184.962492,49.48669874,64.8214
52165.04404,7388.425722,7850.315553,64.66934812,43.7996
138632.579,12048.31735,6773.23726,83.50006518,56.9788
144876.0621,7708.858237,6901.319385,51.93705124,59.2741
93910.95158,4646.182063,1354.146918,34.53001937,49.4157
39587.76128,8489.342711,4614.274847,54.64381927,56.089
104312.0317,8804.060543,4433.368122,30.24333542,39.2201
178746.6808,7302.162901,4909.41056,80.83722299,59.3172
205490.9944,3459.240042,8742.166601,66.82813608,61.0324
67654.28019,1373.189676,7459.480929,22.76861684,44.0338
59076.19662,1182.487867,2544.938043,58.1537976,39.6931
93817.05939,5509.281183,7775.2332,70.00538443,49.557
139797.5424,5084.244687,2500.846992,59.46120307,44.2312
133420.0291,-2090.866402,314.1398365,82.04019191,50.2186
65844.737,1872.951016,3357.838189,35.11605222,60.8496
119368.1557,7525.335109,1167.965633,66.45539708,45.6256
144826.478,6163.65526,4302.521609,37.37096788,46.0117
66219.05206,2418.904706,7212.863762,55.52213162,45.8552
129351.8745,6520.642725,9308.44883,70.84892473,47.8326
130756.0339,6642.162901,-603.1847554,71.15262078,51.9905
83408.22012,6686.25522,7723.045074,19.1452223,43.8701
80131.19021,8339.725199,6688.466623,32.45349109,54.6403
91980.38193,1624.431595,5096.568369,14.25064168,47.6453
84089.81345,4664.881815,4337.590543,62.47427548,50.777
53152.35113,4998.720982,8382.077962,42.57235533,46.9487
76185.68754,3264.580735,4337.669501,-1.075043945,53.4323
51615.85283,4903.03541,7215.877596,-17.53108376,46.1979
104832.1506,6866.610521,4371.723028,84.63087315,29.3912
78301.5243,5866.231773,2995.855125,13.31630076,45.7375
26941.36806,3515.641542,6620.463888,3.40584602,56.4915
130298.219,3376.620858,7641.357355,79.06623083,55.9681
86506.10424,5757.630162,8580.669609,-0.669213748,57.0851
88612.13875,934.6269595,9012.869121,53.56696515,43.3677
95360.27965,6655.974652,1251.736295,55.64047242,36.8841
97087.63451,5016.609662,695.4768315,72.75834389,42.775
128744.603,1820.598116,2183.824609,85.59417467,59.0779
90377.77039,5909.692657,3876.902091,84.43203304,41.4981
90145.30482,3965.382146,7622.881845,18.63166597,55.3838
59317.23174,706.7489747,1427.150946,91.5251204,44.948
60671.22962,5095.714232,9479.879214,19.86057294,53.8506
78511.2992,3783.946135,2461.147031,69.70190489,52.0622
91078.63676,4500.024499,1070.03128,69.99511269,54.4368
103779.7263,11747.72024,1676.496198,82.72314475,49.2098
131930.6794,8957.647482,8789.94888,20.28389951,45.0711
113746.062,3006.457172,1819.389839,36.95549972,51.7084
24103.30852,7391.367403,6310.327852,38.43394843,55.5489
89256.64203,2245.156978,4156.691581,53.98912595,52.8841
90105.39861,7996.401527,8578.443196,55.39149303,47.6191
86962.67976,3987.470293,1105.728332,84.22181212,40.7065
117492.5728,2930.423352,367.2152079,25.42586058,47.2375
171642.1974,3831.920502,8449.533003,7.260739307,59.2479
77588.53341,2856.630027,9448.893169,15.78093314,43.5578
85910.51282,7696.836107,8515.423771,14.62654525,46.5958
79939.22265,7903.185145,5113.337716,11.88761913,37.0895
92515.78629,6986.380108,5651.506968,101.9061437,31.6101
125274.3488,8017.526502,-599.7636017,28.33222024,52.8404
122065.8101,2292.96397,5982.746697,52.6167574,52.9138
104881.4905,5743.793336,8288.108424,63.88514434,56.5997
98473.12857,755.5966226,6958.748026,85.90385135,45.6074
123512.7666,2389.636367,6823.014731,27.61714573,63.7616
105033.8455,6478.346422,447.0379721,12.46168441,50.7881
73189.53295,9517.79608,5471.410941,68.74772034,53.1523
66391.97451,1892.718239,9728.111744,31.74779695,42.7813
101119.9661,6096.453479,172.3146466,98.69432228,48.5461
170095.1704,11757.53208,5950.292985,37.2655042,51.3082
91983.44508,7930.35445,3831.937987,53.15182422,54.7109
91502.71384,7330.192131,7371.644936,35.60706309,46.3259
111901.1089,2851.807808,2151.285138,94.89106017,45.6497
129019.6548,8764.445398,1487.422104,40.06545826,49.9549
143451.8956,8569.505884,704.8388076,45.33086598,64.3198
65968.75153,5007.471286,1886.407245,1.709938287,45.7234
30034.42762,7177.636065,2589.79971,20.5941919,39.5829
99488.66075,3224.766724,6330.280023,78.39917554,48.6389
157212.4928,3558.544205,6749.955501,110.5850825,50.3084
62401.00092,-366.5134533,5081.64923,24.97313072,53.0718
60841.31592,9099.06117,866.2205157,48.57702246,50.5241
70440.53704,2267.012557,1348.415047,95.53693636,49.254
75433.4871,1515.045857,6553.951443,15.84870778,43.7271
37645.31799,8615.264606,1378.718139,-7.376040074,46.1364
70432.11851,5723.910525,7535.238241,39.07192702,45.2952
110687.4211,8276.304264,9374.470425,34.1598389,55.0146
112005.8946,-16.10639371,-1176.221896,20.12835775,42.637
17290.30849,8072.956497,8932.306595,27.51106253,49.7086
81387.63976,804.1301701,1905.63647,53.37139878,57.7044
139912.3747,6958.905634,299.901617,49.29581019,57.9814
77921.7228,7652.420364,10228.58959,24.33945172,50.697
140650.0953,7456.709539,5230.809492,-0.093189972,67.0673
135761.3629,4706.268991,4985.821048,99.47942502,42.6162
127372.4862,4183.886338,127.1829625,48.05696004,47.1933
70182.45442,6575.963929,4175.281743,42.14807456,51.8298
98288.89097,4201.887535,4145.61692,3.021322105,46.1541
33787.13415,1151.80253,3792.213392,24.71943148,51.5758
39415.83048,3909.276598,2951.106326,109.8377089,50.2675
63202.09566,5458.894824,7530.607011,23.42563939,42.4798
28340.01811,-942.6163658,1276.96806,35.44259489,46.8052
48428.64709,3099.255791,6483.296291,47.63020437,51.6936
105489.3743,6357.656097,7766.949338,63.79621858,47.4425
96748.35169,5870.316949,5021.486548,42.15345415,63.1123
90372.76279,6061.98508,8499.923873,3.302944133,49.7656
64196.07177,1722.844502,8245.373776,45.76972249,51.7643
105782.2658,5574.362801,8489.507967,55.83096115,41.0284
118605.1377,6899.129749,6689.994634,38.96432279,49.7731
34113.2034,7409.503487,8000.43573,2.632866162,49.99
114368.9288,4026.50536,6632.23657,62.3082408,51.941
31161.34298,6541.183132,7622.434375,86.88331104,49.8342
78293.35665,4866.308276,-2278.286801,85.58021861,52.7518
94179.51192,9428.060399,6317.145593,64.84428097,57.3794
42687.71459,6618.274515,6291.483222,82.2700948,59.7301
100159.8412,11256.58067,1425.250991,34.61532131,54.014
84857.28745,6902.397377,6513.742894,27.40357931,56.6204
122378.1455,10264.76302,2675.175078,84.43078811,40.7076
51350.28541,2288.830686,9482.034026,-1.899301098,44.3394
70156.34551,3874.648018,6890.705564,65.9971246,54.1114
47540.87964,-609.3205487,-250.5697521,84.61649898,43.5208
67067.43811,8178.201114,8187.015289,58.52983646,44.8946
75216.94631,8794.983275,5764.696334,45.00579066,41.8718
69624.88475,10383.91149,326.4794892,77.65234417,61.8
134753.2936,6420.824377,7330.401376,37.14883213,49.9899
56372.58866,2129.792539,6195.058253,58.50479214,42.9676
139946.5682,7698.008854,3448.465642,35.00854475,53.7497
24286.67953,4488.788415,2170.820955,63.44084184,59.3918
108544.6562,3581.753485,3741.127228,43.60454501,48.2467
106916.2829,3850.858289,7306.608304,3.620039674,57.4215
75983.05844,3960.937466,4167.942309,24.79118081,53.384
89179.35737,1671.48251,4372.463462,98.03374162,46.2476
81514.82007,3204.49695,2776.686039,-5.391955949,44.9365
50296.126,1078.955992,1972.787154,24.07857647,52.7226
43451.08482,4779.578949,7013.361967,111.5780054,45.8948
104598.2744,6340.8829,10008.24161,31.38491359,62.9922
92703.55302,4344.205914,2602.726194,77.29868594,49.1367
55987.75293,3543.539405,1543.720828,55.37603109,44.1127
74457.45755,3755.196017,7078.215091,55.02290439,55.3552
43101.12902,822.5363708,3190.619045,96.44131766,52.2496
89497.89081,9053.433356,273.1868102,40.12828295,47.5266
73426.52533,3196.117923,2575.908734,28.59504617,48.7594
107225.996,2007.421749,5636.838027,47.76239134,41.5101
53458.50917,716.4627518,7853.412316,87.95244273,50.2392
89242.58821,8228.679313,7999.429765,46.81357027,52.031
97073.33463,8689.087925,998.4354125,61.18360527,41.4651
76976.72053,-608.893767,5383.244851,66.89095228,51.119
30734.68245,2367.880663,7367.528076,104.9659858,45.8157
94596.25774,4662.673713,3036.114949,5.724159466,41.2902
102524.6449,7572.646684,9584.056136,65.6644544,44.461
80904.6391,1465.174092,1509.635477,118.8906049,50.6879
53854.03434,3137.59131,4817.056095,17.80435145,45.39
46425.91918,2299.886041,4330.19293,21.48940715,46.0817
125421.4579,534.4294967,1495.825711,75.1792309,47.2361
33553.86649,7068.759335,8439.182014,58.46583275,52.975
122138.7476,4928.135497,2680.073425,95.14890166,50.4968
130719.5158,1914.738607,7851.998546,1.981280471,54.3952
67900.86879,5976.803606,3798.523725,70.86292432,44.5942
48280.40661,3601.848639,4162.268548,88.01804102,55.0615
35024.87548,503.4054367,3772.224602,86.97946856,59.4188
58712.9019,1251.133632,7910.215398,61.32275117,43.6749
25616.56974,2149.950072,2736.856834,19.01979534,50.674
35611.47951,10766.68949,6527.308258,33.33282043,48.5146
60431.32516,7569.282101,9156.406944,50.33828253,40.5876
89956.53005,8851.442516,6738.541331,-10.59877207,53.0902
111951.1465,6396.233806,7462.070707,41.59916673,37.6322
75714.23591,4989.56095,2852.591415,37.26219567,41.1027
43260.97963,6443.234754,9057.360054,26.62505975,44.296
100874.0486,1529.930143,9512.705535,76.31290272,50.5985
115638.4779,5553.682407,-781.6400688,32.77940938,53.4423
140445.0116,5338.396053,2155.358482,35.4317345,42.1363
61813.12693,7765.696351,4614.649548,100.927942,37.5784
79369.28351,5832.117475,9170.552942,59.80129186,40.4762
155014.2322,8135.936241,8001.858471,45.96680985,51.7092
66847.3885,2805.961618,10121.85466,80.49556359,46.3282
108486.9317,9645.83528,3308.815012,86.66921609,52.4872
51672.60188,8775.410595,6178.228228,79.61196588,42.7837
111166.39,831.4034372,6884.438305,27.50732505,51.2842
123567.6726,3360.250982,3727.133665,61.08882305,46.2881
44752.46181,560.3279911,7536.012368,16.93772277,54.5969
52539.14242,9668.770517,8392.167764,84.6142374,62.6417
145274.4272,1181.266884,6647.440066,98.68863458,55.0962
107380.8205,7971.295256,114.7947284,4.109397369,36.5628
77500.37466,6587.465066,3358.920672,60.18331849,46.1717
152121.7248,-130.7279787,7100.502246,50.57272581,43.4932
71349.20925,7411.365807,3665.326005,80.22043874,39.7028
113490.5267,2091.885498,477.8742339,53.92862969,47.3983
122612.1069,7523.697111,1642.507732,10.31443615,37.1284
54979.77546,4266.544459,7902.687295,43.89013944,53.0615
138062.8014,6331.93822,4835.078855,101.7205108,37.5796
91334.07157,6096.161622,9194.346649,67.82404961,44.6513
90369.42679,843.7103389,3954.287457,2.136043768,60.389
81338.57736,1907.568915,10730.9248,10.98450767,34.5757
80730.87633,9861.554875,8066.105789,17.24822203,52.8952
95636.82568,6117.420426,7469.825004,53.30099081,47.1309
104418.4672,7694.076678,-324.7539448,100.5153191,33.7316
46720.25541,1629.239839,9480.411777,42.81020353,38.5922
89670.82415,3177.451411,5544.020025,27.5422294,49.6523
141984.9037,10344.37295,1755.92418,9.447183585,50.9696
94870.64232,2119.177594,2810.005478,17.6446992,47.752
98289.61013,8750.222284,10680.96208,50.07179011,67.9213
109128.9568,9337.754437,4003.593964,62.7174418,39.9108
61230.82422,6347.599775,3443.68889,43.65032799,50.1942
140670.938,9713.66962,8742.446425,50.73002021,48.4268
88722.30179,997.8576721,7329.45034,77.27074374,47.1419
60074.65068,2440.328646,6290.045391,51.46992388,47.8015
118742.5432,5221.750696,2409.962015,70.20096645,39.7465
98434.15116,3972.373858,6627.400211,93.86280109,49.1141
53100.90303,3505.934785,5943.904182,39.46859353,42.344
123902.3963,7615.640191,8622.194532,55.68042732,38.8994
-9137.383997,2118.261039,4036.416221,38.82125352,52.4219
142553.3416,6889.579449,4351.90509,87.9674158,33.8181
107977.6958,1363.584631,10421.60537,43.29316179,51.339
107419.5183,3985.035381,5729.145981,121.2150631,51.5426
131426.1122,3674.930166,6343.071033,84.42948101,51.1113
38727.07128,6317.075246,8278.776272,37.90545272,51.2287
75511.21248,2113.550992,3133.168561,94.97005979,51.1658
117008.1712,7531.953973,9069.294115,36.82338814,45.6392
80919.81584,963.4454669,-349.8237783,41.30754999,49.2944
108982.947,3389.810013,2387.005252,56.82039931,54.9154
133818.3681,7160.463313,6967.332461,32.10225218,49.2777
103869.1433,6612.146901,-26.69311808,29.24485334,48.625
66421.21437,3186.609171,8209.578874,31.85927493,51.8464
156948.5138,9543.351904,3113.542244,31.9233177,49.144
114206.6159,6073.431523,7480.499359,12.03084221,34.7653
108780.7128,6293.266138,3503.608144,99.71850338,30.5263
152447.7999,9914.027647,1812.169508,14.74090315,46.7403
70539.98694,3452.581402,3527.387297,104.4917944,43.8614
23688.7599,3349.463961,2224.3392,16.51598585,48.2632
136268.4175,6465.479175,8392.001954,-27.62089186,64.0313
57084.66298,7303.6073,10783.34914,77.61654875,51.2918
113442.0138,3680.810676,9314.257194,23.28592498,49.1042
92698.89488,5477.869908,8457.53053,70.73465419,46.0494
85503.874,4423.371969,6414.881468,-12.45677012,58.6677
76257.97205,5391.906726,1505.821685,13.57462625,37.9491
26924.77322,-1340.568897,7813.61258,12.98696246,40.1058
48248.87302,272.6934985,4905.933002,25.91985209,40.6087
96932.81211,8785.542881,-661.6984167,21.54847219,43.1988
62866.25502,5882.247634,8319.234706,99.85731242,40.7472
89461.29495,9325.188764,-489.7460354,75.0431641,45.6676
77246.31121,6086.990482,6625.315811,72.80220201,46.9183
59486.3845,8810.685941,4201.664538,89.17282633,47.7991
80814.18245,-2090.608928,1496.057523,48.86696673,55.0641
109490.2021,1520.457082,10436.51001,65.25435982,43.5372
84013.37451,5617.87653,9049.740815,56.88613964,37.8273
134519.3319,4079.534147,1217.138284,103.4499925,45.1555
77466.97067,2657.090236,6055.805142,54.04558375,44.1434
71507.92024,3053.484798,5782.179604,26.09266977,54.8701
76732.55445,494.5553614,9593.916266,98.6935388,48.0112
94283.09367,2851.581967,9678.572831,39.10549155,53.5148
92801.94311,2512.925128,2710.234535,92.67566944,50.2889
123144.4095,3322.560354,6345.490012,49.35356189,61.4957
70260.67285,7222.615832,10381.50892,93.08417598,51.9724
108040.6881,8946.521207,2677.941329,75.65031409,56.5868
168290.123,1737.702562,6309.894285,68.74602021,34.8035
115311.4082,3699.98857,1126.569068,90.35648698,53.312
69289.45824,2903.138346,3739.37307,87.14770977,47.9917
116698.6339,5125.800068,7100.594583,60.39052214,56.6536
25101.7316,6302.674396,6954.421751,28.22561469,56.3877
46724.40802,619.4244912,7174.584734,-18.09865117,61.2171
98481.84267,7769.265427,2012.501183,24.03023151,53.0641
123042.794,6895.521826,1772.836857,29.88004312,47.8513
129507.1696,271.2921851,7026.464573,58.50799865,52.4556
97511.48584,6270.99695,1198.700506,29.00022334,45.1499
129870.1792,3521.50991,6476.782239,39.98085148,51.6511
71843.80079,3647.225535,9236.414372,19.43095515,47.7656
99597.63208,4348.666461,6741.471575,23.41682614,66.5762
