Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity
0.08376181,0.09106532,0.010472089,0.010280788,0.043911636,0.3182462,0.0037783384,0.011070073,0.6779106,0.42434517,0.003745526,0.20121163
0.04223591,0.018970728,0.07716781,0.08413565,0.03889379,0.042613357,0.098490834,0.07560542,0.014634311,0.8620655,0.7171502,0.8816288
0.004463643,0.00426957,0.018033564,0.19538763,0.023994505,0.13643068,0.30610606,0.00066283345,0.011879951,0.12567657,0.047324866,0.9853236
0.041249275,0.012529671,0.052915245,0.058588177,0.061588734,0.67975646,0.0032815337,0.013475478,0.015961707,0.24559584,0.5013417,0.96199083
0.003436774,0.0008431673,0.00926429,0.017401725,0.027762353,0.18010864,0.004341781,0.0060154796,0.006064266,0.6226635,0.9574787,0.99870026
0.076875806,0.023499042,0.041449517,0.055499434,0.09542912,0.8337178,0.024438918,0.0051036477,0.017705053,0.0896762,0.03886342,0.6904253
0.058644444,0.010949582,0.013578504,0.0026833415,0.01193434,0.96566623,0.0002284348,0.006267965,0.003818959,0.18509725,0.004607469,0.7415882
0.15389019,0.018010527,0.023674369,0.0037691593,0.008388609,0.11872774,0.0067382157,0.048947364,0.0038853884,0.8429914,0.0121614635,0.076111615
0.06711957,0.05752662,0.072407156,0.054758936,0.07123697,0.7869328,0.003865391,0.014886141,0.037644655,0.13533649,0.068032354,0.7776209
0.0012016296,0.009006053,0.0026282072,0.0015785396,0.0049189627,0.1426847,0.00050491095,0.0003246963,0.9985071,0.033432543,0.004581541,0.99230677
0.0071926415,0.0004273951,0.0092715025,0.004340887,0.042747796,0.9227222,0.9789354,0.00020447373,0.001662761,0.012897104,0.028752446,0.99852395
0.020484,0.02376604,0.052001268,0.061133593,0.042265177,0.3025933,0.00986284,0.029958516,0.0051547587,0.9375151,0.108144045,0.9555633
0.09607646,0.058646888,0.058582842,0.041681796,0.12035796,0.823509,0.011570394,0.02854541,0.06649023,0.39988887,0.0441176,0.7595861
0.18758193,0.07911056,0.15496355,0.15080225,0.071472794,0.44091305,0.011963069,0.03872934,0.025029093,0.13621566,0.0950073,0.14547631
0.048769653,0.03458947,0.056466997,0.06033933,0.11028087,0.13015357,0.43798357,0.07501218,0.05398318,0.8792616,0.34311497,0.9079071
0.0015667677,0.0070689917,0.016694218,0.0045868754,0.0065553486,0.036202878,0.004909247,0.022304505,0.022972733,0.99971294,0.0177643,0.9954895
0.0004787147,0.00024574995,0.00095266104,0.0019702613,0.0030910373,0.9994105,9.875096e-06,1.2399719e-06,0.00025889277,0.0017145574,0.00035116076,0.9993143
0.21570486,0.06752822,0.24498358,0.12434003,0.03432244,0.1732637,0.02225995,0.10814139,0.0074701607,0.3652606,0.13298792,0.10474837
0.0043845773,0.012282401,0.022220552,0.0058120787,0.019129306,0.15446678,0.007169187,0.025214076,0.013718277,0.9982779,0.030694932,0.99299276
0.038407207,0.022167265,0.28839278,0.4775398,0.035595268,0.13997883,0.004694879,0.018322796,0.009395391,0.18285331,0.17431775,0.61311585
0.0071447194,0.008648634,0.057743937,0.07194808,0.05468276,0.8162478,0.004996747,0.0044831336,0.0015910566,0.74852467,0.0694837,0.99566483
0.004267484,0.0036157668,0.5194221,0.110541224,0.0126772225,0.023006052,0.006063223,0.06342703,0.007435292,0.77635294,0.8512336,0.99621737
0.027423501,0.057827115,0.09365776,0.167644,0.062226206,0.6754814,0.0044706166,0.0052624047,0.25653583,0.06496018,0.020287752,0.91231227
0.01893118,0.018109918,0.011610836,0.017342716,0.041551262,0.97976494,0.00046885014,0.0008929074,0.040940434,0.05347526,0.004306704,0.9383447
0.011141151,0.023024112,0.025499344,0.05131504,0.049245983,0.9384445,0.00062027574,0.0023657084,0.041760236,0.15135324,0.023265243,0.9841442
0.0085392,0.0022481382,0.012728184,0.06574535,0.04498723,0.19552502,0.97502685,0.0012900233,0.01134333,0.124310166,0.045527965,0.98860896
0.030614406,0.031542927,0.04044041,0.007378787,0.019973695,0.07100332,0.040748805,0.05761859,0.032877147,0.98946476,0.011219323,0.7532542
0.14731294,0.03276491,0.047418773,0.017837793,0.03586501,0.21970895,0.020713866,0.10768667,0.0030660331,0.87892747,0.075538546,0.26994842
0.17939973,0.048059106,0.103199124,0.036817342,0.12898287,0.6435407,0.029448658,0.03493491,0.02717638,0.19665241,0.05816865,0.28286332
0.010476708,0.016759694,0.032530695,0.008777589,0.0362705,0.05472094,0.0639855,0.05837819,0.29725236,0.9824086,0.33701187,0.98687696
0.24966937,0.043946534,0.044186234,0.015002191,0.05762738,0.34554142,0.04929164,0.11431959,0.012079626,0.5175946,0.10906237,0.16624162
0.021172285,0.018382132,0.1174517,0.2612537,0.057881683,0.24125972,0.08504927,0.015462071,0.005036205,0.7428818,0.12098548,0.9490594
0.026030213,0.030701518,0.024665117,0.019315094,0.034424067,0.81322014,0.0031195283,0.0044660866,0.16026911,0.12233707,0.013043553,0.9381833
0.009756684,0.00048038363,0.011208296,0.003985971,0.024421811,0.124043345,0.99713457,0.0010067225,0.0029188395,0.107718825,0.027389973,0.9881749
0.0052438676,0.0007863343,0.008969039,0.008346915,0.019411296,0.037686408,0.0042642355,0.01567176,0.006446779,0.88037825,0.9776038,0.99480665
0.17898104,0.012105286,0.034005433,0.005779773,0.011254519,0.1423333,0.00636068,0.03787607,0.0013948679,0.6386572,0.03482482,0.0469729
0.011188835,0.04044372,0.08575982,0.16073424,0.031077772,0.35808873,0.002469182,0.008478075,0.18689743,0.21091795,0.062356085,0.9757373
0.043687373,0.020530164,0.31436133,0.463305,0.11292413,0.4413986,0.04171869,0.007100463,0.010501623,0.061526686,0.10098305,0.73624396
0.0055041015,0.0028393567,0.00453192,0.005329281,0.012871057,0.99584925,7.000198e-05,6.530623e-05,0.005729258,0.013880134,0.0013198853,0.9875392
0.04318279,0.0047243237,0.033724725,0.06570476,0.18220201,0.71430737,0.33927327,0.0055598915,0.009604186,0.06038198,0.5018305,0.95681274
0.0076746047,0.06191796,0.015600234,0.019969255,0.01615733,0.11382872,0.0011167526,0.0038991868,0.98256624,0.2072553,0.007957667,0.89623153
0.03474462,0.003049165,0.01681295,0.023084491,0.13016579,0.6367203,0.91012627,0.0032127798,0.008681625,0.06858656,0.1963611,0.9744187
0.089333266,0.074861884,0.115829796,0.10229704,0.051730067,0.58767337,0.02436456,0.013898939,0.06105894,0.09271318,0.018845916,0.5009892
0.0064561665,0.025957406,0.05593261,0.031396538,0.02581513,0.08355504,0.0076875687,0.041410685,0.09783065,0.99227786,0.076958865,0.9869361
0.063581735,0.005062133,0.015715778,0.017143875,0.04976371,0.91392434,0.0011766255,0.001857698,0.0049906373,0.029114217,0.30571926,0.7300261
0.17149276,0.03230357,0.03279546,0.011732042,0.022696048,0.29318705,0.0032001138,0.042372882,0.008263856,0.7693974,0.023852319,0.121013254
0.047751218,0.011398584,0.014649421,0.03711337,0.10186663,0.90364957,0.0045531094,0.0018216372,0.03812498,0.027714968,0.070438385,0.8031449
0.0042865276,0.00033003092,0.012336969,0.08660054,0.03974259,0.14585915,0.0074184537,0.0013742447,0.005037546,0.02964738,0.9848957,0.9977082
0.06303969,0.010561913,0.04839495,0.029603302,0.07910514,0.49830562,0.9136879,0.00620842,0.022864282,0.064846784,0.055051565,0.9103333
0.014966577,0.0025998652,0.0088918805,0.008276552,0.026809365,0.9800993,0.0007208586,0.0003606379,0.007180035,0.016931653,0.042679638,0.98848814
0.0037718713,0.0020255148,0.008184254,0.010297596,0.019504577,0.99538887,0.0012557209,0.00010654744,0.006041527,0.010077953,0.012042135,0.99850863
0.05945021,0.046047658,0.4417327,0.07177535,0.02487892,0.05169764,0.07457465,0.20077023,0.12589961,0.34860831,0.23800343,0.82821745
0.2098991,0.04279393,0.057084054,0.033082962,0.044474065,0.3139876,0.012598574,0.049640298,0.010241926,0.4064933,0.06923702,0.09954405
0.008540899,0.018582314,0.09648314,0.7489373,0.034260422,0.32019284,0.053670496,0.001293838,0.018867224,0.052598923,0.03154716,0.95366323
0.004434645,0.006431371,0.7966744,0.64458895,0.0144123435,0.05041343,0.015753359,0.008133352,0.009480715,0.16199228,0.13523951,0.98881435
0.18708804,0.08106488,0.0563308,0.06034991,0.042626083,0.42695752,0.0040495396,0.037650943,0.01582089,0.4096517,0.02788344,0.09499782
0.033489287,0.014668465,0.24506971,0.20996857,0.07656288,0.4217048,0.0057387054,0.018155873,0.009582937,0.32392088,0.3535465,0.94516194
0.06387192,0.036675423,0.026483387,0.04420799,0.085804224,0.78158915,0.0031318069,0.003449887,0.19625926,0.08375552,0.017253578,0.57715523
0.008131683,0.0025422573,0.0074104667,0.007885307,0.03391269,0.9923775,0.0006916225,0.00016504526,0.0117589235,0.012493163,0.012027264,0.9894283
0.05701554,0.039217144,0.05566886,0.0099775195,0.020694315,0.15880394,0.008012652,0.15849787,0.00934872,0.975476,0.03067103,0.6226268
0.06242034,0.031107157,0.26834399,0.1561934,0.09262681,0.47662178,0.024548292,0.018813431,0.09991956,0.039556295,0.22467825,0.7699805
0.0032123327,0.01692298,0.17678744,0.7734285,0.01683411,0.11640307,0.010137558,0.0020577013,0.010035217,0.2519809,0.059126318,0.98872256
0.00063186884,0.000736773,0.0024851263,0.03133914,0.014059901,0.99640965,0.00020572543,4.7269705e-06,0.0017182529,0.0020337105,0.006260067,0.99955
0.009661287,0.011407137,0.014762104,0.036106348,0.04543978,0.9700551,0.0012969673,0.0009995103,0.016774178,0.08687028,0.010912091,0.9875388
0.033204645,0.0030026436,0.012087822,0.03352183,0.10406923,0.7690394,0.07500386,0.0022950768,0.021552265,0.023238659,0.611283,0.96725905
0.005244553,0.0019816458,0.9530277,0.13090652,0.0035893023,0.03610742,0.008153915,0.011594921,0.0036832988,0.042149484,0.18096158,0.98376316
0.15710416,0.09873065,0.36292326,0.03161359,0.028560877,0.08516547,0.07210058,0.3159718,0.20679918,0.37651664,0.07370821,0.33732986
0.022296399,0.05614388,0.08457625,0.06576568,0.035396367,0.24214816,0.008175701,0.04634446,0.025732309,0.9619935,0.04833415,0.94797313
0.018445611,0.0006259084,0.008313179,0.029228032,0.05273348,0.17066422,0.0152376,0.006209016,0.0050955713,0.059368074,0.9836424,0.9824883
0.2118279,0.05206892,0.059201747,0.021769017,0.046256453,0.20026502,0.11246818,0.07480651,0.08529103,0.4963966,0.049950898,0.23480898
0.04346803,0.006744176,0.03662926,0.0932664,0.087904274,0.08152005,0.48867998,0.014643937,0.027671754,0.25584266,0.5521843,0.8657726
0.0013491213,0.0031125844,0.053239197,0.9467149,0.018710315,0.14826736,0.0010347068,0.0001463294,0.0026818812,0.024290204,0.09078312,0.98149556
0.010053813,0.0002860725,0.0032626092,0.008446485,0.039721638,0.13852316,0.0068689287,0.0026296973,0.026956439,0.061164618,0.9900451,0.99531096
0.014253676,0.034807205,0.02074796,0.024656028,0.03850037,0.11878374,0.017862052,0.0077866614,0.97480327,0.1164712,0.059810966,0.9488153
0.26078334,0.053542286,0.04968542,0.011744082,0.034781426,0.31400657,0.013669848,0.11734018,0.01836589,0.749429,0.04334706,0.18141699
0.10909471,0.025166541,0.07010275,0.028342366,0.050071627,0.25157696,0.70260954,0.021356016,0.0777289,0.111629784,0.07213557,0.7099847
0.0024846792,0.013156414,0.028639913,0.9210626,0.018308967,0.1949844,0.0009640753,0.00026583672,0.0068674386,0.043328732,0.025740117,0.9258574
0.060747504,0.0069752336,0.017806381,0.008421183,0.024313241,0.92566186,0.00038987398,0.0017542541,0.005281925,0.025459737,0.020124286,0.4873467
0.0012898147,0.00087967515,0.007013738,0.0064837635,0.010202825,0.017922848,0.9695196,0.0019617975,0.0038688183,0.98798895,0.015712082,0.9976599
0.1469742,0.03264135,0.120330215,0.064573765,0.23646155,0.48276627,0.25707215,0.081161976,0.0155700445,0.49455062,0.318812,0.7000658
0.011235863,0.0048719645,0.92622507,0.1239309,0.013651848,0.25819933,0.008833885,0.016358644,0.003805548,0.06323451,0.13138714,0.97997344
0.0064732432,0.00012508035,0.0023662746,0.007715851,0.02934122,0.07206187,0.25671065,0.001160264,0.013474107,0.026333869,0.96612513,0.99615335
0.008689523,0.01881817,0.042244256,0.15652415,0.04173225,0.088528186,0.02219516,0.020649195,0.021326423,0.9791379,0.09952369,0.97640646
0.031354725,0.0011238754,0.012086332,0.020082474,0.087394625,0.42838556,0.08615556,0.006316066,0.0075606704,0.06466442,0.9311688,0.9795716
0.0110063255,0.005554259,0.013352543,0.020770073,0.05081746,0.9791709,0.005255103,0.00039067864,0.009934604,0.029080302,0.015063971,0.9842653
0.0023771226,0.0028681457,0.0074180067,0.020366967,0.025641501,0.9946932,0.0018572807,0.00012719631,0.003540039,0.032025814,0.0073631406,0.99885684
0.023558497,0.023998797,0.5811653,0.2599012,0.027430236,0.080822885,0.16847917,0.027148515,0.029955804,0.21395999,0.10594362,0.93244237
0.057654023,0.101834,0.0056751966,0.014661849,0.05588591,0.5489954,0.00077185035,0.0035785735,0.82058215,0.19974658,0.0029849112,0.27240783
0.020557344,0.0022580028,0.04114011,0.060533166,0.042521328,0.2463614,0.00427711,0.013957709,0.0040708184,0.12689146,0.966553,0.9805974
0.0031850338,0.015130371,0.0314126,0.010706961,0.0142349005,0.10871068,0.003367722,0.022640198,0.016974539,0.99892235,0.022021383,0.9933021
0.014058977,0.0077812076,0.012247354,0.004354745,0.04900554,0.9143292,0.0018163025,0.006902784,0.017478913,0.7564702,0.05787328,0.9879616
0.06797376,0.11049372,0.04063636,0.10120022,0.12265089,0.31703293,0.016423494,0.014473528,0.7529793,0.20095846,0.038260728,0.55523497
0.015275747,0.0072177947,0.007458061,0.008898765,0.01845932,0.9845996,0.00036880374,0.0003501773,0.0027498305,0.051168114,0.0021528602,0.9235528
0.0066706836,0.0018996894,0.9430325,0.032128185,0.0052672327,0.0660702,0.39952326,0.009605885,0.004299015,0.066149,0.02780974,0.9893756
0.030595213,0.060683638,0.010594577,0.08013147,0.07150987,0.90465975,0.0002604425,0.001156807,0.35919717,0.037004948,0.0041047335,0.66208583
0.025936574,0.0013132393,0.012881577,0.018257767,0.05235353,0.14091557,0.011178106,0.010678768,0.017347842,0.10498139,0.9788934,0.9741156
0.16886055,0.073158264,0.34713292,0.09167412,0.06915644,0.46119806,0.019668639,0.05846575,0.030492544,0.22120613,0.039445817,0.2646687
0.01838854,0.018729776,0.015274644,0.018655062,0.09842557,0.96477544,0.0055255294,0.0015194416,0.16650793,0.084141016,0.012552768,0.9657522
0.0028246343,0.01706615,0.024893194,0.024384528,0.0073928237,0.039483607,0.0013410151,0.015009642,0.027620494,0.9984141,0.014200121,0.98385304
0.022722125,0.01811573,0.024619699,0.036625475,0.039082885,0.9125674,0.00040072203,0.0025706887,0.006275505,0.19748646,0.012630254,0.8810828
0.069255054,0.114275575,0.044259876,0.03315267,0.02339533,0.31964773,0.0007123053,0.02859068,0.12625176,0.768826,0.0046288073,0.2632619
0.05985993,0.10767716,0.008513927,0.01075995,0.05818355,0.70449036,0.0005989969,0.005508125,0.6825608,0.42544493,0.0015463829,0.3628198
0.0010587573,0.0008766949,0.0007042587,0.0023450553,0.0044267178,0.99858415,3.3434603e-06,7.738938e-06,0.0010787249,0.004952371,0.0008891225,0.996971
0.07381064,0.04188621,0.035363436,0.011711776,0.012684345,0.2998968,0.00056511164,0.044753224,0.0067844093,0.96590024,0.005599886,0.26226202
0.034071505,0.0012135804,0.0034247637,0.007468432,0.06514728,0.6029725,0.0025569797,0.003482312,0.006601006,0.1094237,0.9296328,0.94776875
0.20442736,0.048844278,0.20055819,0.06395149,0.1300081,0.22089642,0.5505102,0.104662895,0.029284596,0.44581795,0.11410922,0.4499514
0.0014823377,3.9341583e-05,0.00223428,0.0031598508,0.007544458,0.022174895,0.6594815,0.00032505393,0.007707238,0.028361827,0.9041546,0.9993273
0.10928774,0.04230216,0.009545684,0.028201401,0.11267114,0.6364623,0.008372277,0.005624652,0.09792486,0.19257993,0.015562147,0.22912559
0.07912159,0.048439562,0.027984738,0.025425851,0.1074765,0.86041796,0.002398938,0.006302327,0.4481008,0.083266795,0.03392911,0.7028822
0.09032637,0.03607434,0.018734127,0.019872844,0.12410897,0.73428833,0.013218105,0.0044253767,0.06823146,0.23770171,0.0048283935,0.35758227
0.19238576,0.0780561,0.06954554,0.029742569,0.03443739,0.20731768,0.014633596,0.07531908,0.05155635,0.6714139,0.036702096,0.1409578
0.17792076,0.17199525,0.076140285,0.12685248,0.11707482,0.3301255,0.024848133,0.072508484,0.15678766,0.65270364,0.041557103,0.2679221
0.14224195,0.035333425,0.01887095,0.031437606,0.107714474,0.63983965,0.0032370985,0.009013325,0.025976002,0.20010552,0.030026615,0.12676406
0.018602192,0.007881194,0.0085249245,0.009238929,0.077426255,0.9555714,0.012616962,0.0017488301,0.020523548,0.17718041,0.045603752,0.9764267
0.18000576,0.04784566,0.045822293,0.028477758,0.025023282,0.15950182,0.0077359676,0.060006946,0.035474926,0.52948505,0.04556483,0.09678081
0.0049963593,0.0001284182,0.005572647,0.0011368096,0.010643721,0.08209181,0.9991581,0.00031119585,0.0019094646,0.0551607,0.015222102,0.9941635
0.055845737,0.09415081,0.037518233,0.1052866,0.06429422,0.26398802,0.0028867722,0.023573369,0.33300102,0.41851497,0.099983096,0.65346575
0.010184348,0.008420378,0.05390328,0.059520155,0.038793236,0.045787007,0.40233174,0.02286759,0.015644908,0.93319786,0.37086263,0.9868672
0.046628743,0.0059132874,0.05874309,0.10750213,0.078936845,0.20521197,0.008781493,0.017184466,0.023554116,0.09204295,0.9359323,0.93452173
0.019015074,0.00851956,0.845224,0.040801167,0.006274909,0.023613662,0.41050053,0.034456164,0.01360932,0.1840936,0.04899478,0.9221435
0.018378139,0.032653213,0.013766974,0.0135679245,0.023439765,0.86761016,0.00020623207,0.0033961833,0.014386773,0.65096736,0.0043134093,0.8760865
0.012376636,0.0054010153,0.012513995,0.009479672,0.03541419,0.9858171,0.0014935434,0.00054627657,0.0055335164,0.05900961,0.0070705116,0.9785038
0.00077316165,0.0012543201,0.824424,0.89129674,0.0031084418,0.010612905,0.0031582117,0.0011562705,0.002416253,0.039970458,0.14022854,0.9945246
0.060970604,0.07220209,0.1487048,0.100866675,0.09537345,0.3351124,0.14078012,0.02554202,0.61535203,0.116062015,0.09804052,0.8741087
0.0077272654,0.015234143,0.0021651685,0.006334901,0.026052743,0.9043631,0.0006661117,0.00024080276,0.8883918,0.018713593,0.005926043,0.9769011
0.019704074,0.023976952,0.09861523,0.122905314,0.04869324,0.9268532,0.001975149,0.0031567216,0.010040343,0.0848248,0.017185181,0.9453856
0.008379459,0.009516418,0.014227867,0.06731677,0.024674505,0.8876043,0.000692606,0.00068080425,0.0057557523,0.09070471,0.02084443,0.9772974
0.012128949,0.00409925,0.014637381,0.005850911,0.016032785,0.04153514,0.94005984,0.005804509,0.00897488,0.9301939,0.007234752,0.95289254
0.07924175,0.024285138,0.20849845,0.17866886,0.1332044,0.2988281,0.13473678,0.04950708,0.008786112,0.5115013,0.25808245,0.84018385
0.09358385,0.049774975,0.035621136,0.044092685,0.12430653,0.73220706,0.13388306,0.018256277,0.05606398,0.14128989,0.04953012,0.7652493
0.055008948,0.113423705,0.1405746,0.12910601,0.13704565,0.351835,0.011368275,0.03396985,0.7798189,0.19996265,0.07344067,0.75793624
0.05124554,0.007845104,0.02088052,0.03404513,0.1347006,0.7544157,0.3621705,0.003920108,0.033887744,0.03814423,0.22897354,0.92212033
0.0069043636,8.526308e-05,0.0018850267,0.0028095841,0.023667961,0.96421444,0.002266705,0.00017625093,0.00048825145,0.0035998225,0.94943917,0.998754
0.009653598,0.0056006014,0.008354425,0.020813257,0.06356034,0.97462946,0.0017097592,0.0008773804,0.015446752,0.065509856,0.10637826,0.99326324
0.044590503,0.06437126,0.062422484,0.06538722,0.0779486,0.571948,0.039729506,0.026160479,0.06927118,0.7305667,0.054949045,0.9272435
0.15689597,0.07847485,0.25323117,0.030158728,0.02052313,0.055087,0.25340453,0.2712631,0.030513674,0.54997975,0.08961144,0.26035297
0.0062250197,0.035578817,0.005958557,0.013285369,0.01771149,0.94658566,0.00012874603,0.00040313601,0.8535003,0.011559933,0.0044575334,0.98266876
0.051366627,0.011800736,0.03424135,0.11474645,0.1669007,0.4802224,0.54970574,0.012324423,0.050569415,0.11395526,0.5479172,0.96976924
0.0069957376,0.02581489,0.009147733,0.0031016767,0.015200496,0.08407998,0.01008752,0.005109459,0.98745155,0.53776217,0.011118531,0.9650918
0.000687629,0.0003540218,0.0018993914,0.004915029,0.0057729185,0.9989896,3.5623398e-05,2.5814338e-06,0.00039219856,0.002167672,0.0006349683,0.9990101
0.014347851,0.028141469,0.09451863,0.05218804,0.046408832,0.13167754,0.011079341,0.057217985,0.030491054,0.98959315,0.107179314,0.9700521
0.0036433935,0.0004261136,0.027870923,0.050974667,0.05288285,0.118510306,0.011359423,0.0046610236,0.0085196495,0.16294351,0.9845234,0.99878895
0.016716778,0.019397736,0.041983336,0.048604697,0.055779427,0.9445201,0.0063310266,0.0027276576,0.02007845,0.15303305,0.014721215,0.98155415
0.0063523054,0.0016316473,0.007980347,0.004595518,0.019551009,0.9914124,0.00039371848,9.9596546e-05,0.0019821823,0.013840079,0.002442658,0.9782141
0.0111863315,0.0017260611,0.0021749437,0.0015642643,0.009708047,0.99080646,0.00014913082,8.36543e-05,0.0011048913,0.01923865,0.001863569,0.9258923
0.03310755,0.0036402643,0.01693964,0.01050958,0.060068667,0.9351492,0.0045206845,0.0029265583,0.0017903149,0.13696331,0.07813421,0.9257393
0.006500244,0.0006071031,0.010686785,0.1459797,0.052242965,0.09129894,0.5040741,0.0013661683,0.0049240887,0.05019486,0.81232667,0.9917047
0.038251042,0.06043479,0.08675364,0.060183555,0.03545779,0.16049501,0.0067632496,0.09999642,0.02090633,0.96368575,0.07312971,0.8586614
0.19974759,0.02807808,0.039336503,0.018931031,0.051000834,0.60435295,0.0065101385,0.025012374,0.007247418,0.22728628,0.05233261,0.11106816
0.0040406287,0.016921222,0.044127524,0.45383427,0.022184342,0.37677246,0.0023082197,0.0007840693,0.048944235,0.0995442,0.022821039,0.9885876
0.022620738,0.023098141,0.07752079,0.06230238,0.034909844,0.11720756,0.2731774,0.02513513,0.00999701,0.9504131,0.017329872,0.90113497
0.12535632,0.022862881,0.015429407,0.0213961,0.03733352,0.6572207,0.0024508834,0.005204916,0.004404962,0.09106496,0.019172251,0.05593881
0.005676657,0.007941633,0.80865026,0.6950093,0.0071752667,0.020414263,0.017729282,0.009787679,0.0088092685,0.10901886,0.1353873,0.96028376
0.014863402,0.012782395,0.025705785,0.008671343,0.028929591,0.040545315,0.84733176,0.021038443,0.253142,0.9464518,0.045124978,0.9643183
0.06710607,0.13399544,0.09787917,0.1421684,0.044335276,0.23090032,0.0031823516,0.040581554,0.1547133,0.43242037,0.03685853,0.41210368
0.0018631816,0.020726949,0.010125458,0.0067177415,0.005441427,0.015039146,0.001347065,0.0075518787,0.9203564,0.9840189,0.008937508,0.9845809
0.08314633,0.021381766,0.5306758,0.029791474,0.02971083,0.07560262,0.6929642,0.09119865,0.05515322,0.1546073,0.117048204,0.8297708
0.014285833,0.025445282,0.02414012,0.009989798,0.031023711,0.1048207,0.007287979,0.038265586,0.1990239,0.99141574,0.04085207,0.9543282
0.016346842,0.004352778,0.05022767,0.021921307,0.0530003,0.23604012,0.9790173,0.0050525665,0.011992991,0.36933857,0.040994942,0.98830223
0.048890233,0.04053226,0.061704338,0.018011749,0.08494121,0.70624053,0.007232189,0.03979531,0.017285913,0.915588,0.033796847,0.87850296
0.017239034,0.03236887,0.022943616,0.0401614,0.031755775,0.9689419,0.00036552548,0.001734674,0.02975446,0.062149435,0.014892548,0.96428347
0.003648609,0.00054743886,0.0085838735,0.023058444,0.032637656,0.23451102,0.009217769,0.0013872385,0.103373885,0.019060284,0.966795,0.99925125
0.08480087,0.015042216,0.049732804,0.03199202,0.08700293,0.15820017,0.37094814,0.025607139,0.04643467,0.20869538,0.2443954,0.6977477
0.0046187937,0.008970439,0.033996463,0.01895222,0.01826793,0.12061849,0.0035673678,0.019792795,0.0051365495,0.997681,0.04445207,0.9859072
0.010177791,0.014778644,0.008161038,0.031559616,0.020457983,0.94833857,0.0010600388,0.00024443865,0.02892366,0.034478515,0.0010569692,0.9443023
0.0303455,0.034969747,0.2752124,0.3664459,0.0138629675,0.025372058,0.049463987,0.033735156,0.016815722,0.5853301,0.12303543,0.7392527
0.1049391,0.06254184,0.11998463,0.05289802,0.040796906,0.35670525,0.003110379,0.077340096,0.018170029,0.851362,0.05043918,0.50176466
0.0012604296,0.001452148,0.0059049726,0.006201774,0.029334933,0.08452597,0.53425103,0.004350275,0.0045822263,0.9937134,0.23174575,0.9993309
0.01464802,0.09759596,0.04970038,0.100379854,0.031067014,0.06382483,0.0052301288,0.020813078,0.9408917,0.43242127,0.03402534,0.8759969
0.007336378,0.0021471977,0.052838594,0.1462082,0.034513116,0.05216402,0.69575685,0.0072179735,0.0046120286,0.5250898,0.4146907,0.99200344
0.012249738,0.0012945533,0.014661044,0.012198389,0.042805463,0.06680259,0.035232127,0.015298098,0.025916696,0.4057224,0.96597874,0.9919566
0.0877198,0.042527795,0.16504374,0.29225442,0.021961302,0.07752821,0.006956607,0.044564992,0.006174594,0.39929405,0.14120293,0.20518628
0.118736774,0.011326611,0.1562053,0.03333932,0.11605701,0.8018584,0.016201496,0.01160273,0.0062081814,0.07112014,0.101530075,0.48613793
0.0076324344,0.00018793344,0.0021083653,0.0052013993,0.04178664,0.9148121,0.006120026,0.00049489737,0.0043893456,0.0077912807,0.96821296,0.9988686
0.0048980713,0.002266258,0.062201947,0.13424984,0.049553394,0.80621827,0.02139771,0.0009305775,0.0022506714,0.054041475,0.29040802,0.9983768
0.10860163,0.04402706,0.031989366,0.01005584,0.016153604,0.2095221,0.0035053492,0.08117497,0.0059990287,0.95440125,0.014746666,0.22565046
0.017411053,0.0073630214,0.0115272105,0.0082525015,0.037489414,0.98757195,0.00047633052,0.00079128146,0.0060633123,0.07743466,0.005244255,0.92538476
0.05019152,0.018195659,0.09394267,0.021418601,0.041984618,0.062382936,0.92220116,0.045764863,0.047287136,0.7262011,0.07230982,0.9126662
0.018330902,0.019790202,0.0052413642,0.013239026,0.028177887,0.9592988,4.87131e-05,0.0010038614,0.025988847,0.14322293,0.008906841,0.854398
0.0036810338,0.0026071966,0.19817913,0.74153906,0.06559953,0.2729029,0.048957527,0.0015572011,0.0036820471,0.039268583,0.6506122,0.9973048
0.15996057,0.10532269,0.099870324,0.10878101,0.079470456,0.3638411,0.024811,0.045855165,0.07807067,0.24970365,0.048902273,0.26439917
0.020009518,0.018095404,0.023965508,0.05032736,0.05396703,0.97533,0.0005674958,0.0013904274,0.030722737,0.028727412,0.03550133,0.9588776
0.0058785677,0.0038873553,0.009925097,0.15545475,0.057513684,0.88136077,0.10809326,0.00022864342,0.008780062,0.010117084,0.06718862,0.9950222
0.029794812,0.09485209,0.014863014,0.023353279,0.027977169,0.2079264,0.004421741,0.0055048466,0.930997,0.14413345,0.008191854,0.61009043
0.00448215,0.013842285,0.01941365,0.0069399476,0.024093032,0.1327326,0.014549911,0.023451924,0.018238872,0.99819344,0.03784558,0.99145037
0.17094806,0.04892209,0.05414009,0.030494869,0.07474181,0.30192629,0.15147173,0.03307709,0.049725533,0.40956238,0.046471328,0.34313905
0.08038613,0.075035244,0.49136883,0.28590986,0.09166759,0.16060564,0.06876969,0.1650953,0.059620917,0.67791474,0.27551946,0.82306933
0.017300159,0.0029738545,0.02049011,0.07099271,0.0343408,0.048375547,0.024796933,0.010963798,0.037694186,0.13363442,0.9525385,0.96813196
