uid,item_id
179498,20875
179498,145569
179501,25349
179501,55857
179501,20875
179501,145569
48436,25349
48436,55857
48436,20875
48436,145569
48441,25349
48441,55857
48441,20875
48441,145569
179514,25349
179514,55857
179514,20875
179514,145569
48455,25349
48455,55857
48455,20875
48455,145569
179528,25349
179528,55857
179528,20875
179528,145569
48456,25349
48456,55857
48456,20875
48456,145569
179534,25349
179534,55857
179534,20875
179534,145569
179536,25349
179536,55857
179536,20875
179536,145569
179545,25349
179545,55857
179545,20875
179545,145569
48475,25349
48475,55857
48475,20875
48475,145569
179550,25349
179550,55857
179550,20875
179550,145569
48482,25349
48482,55857
48482,20875
48482,145569
48484,25349
48484,55857
48484,20875
48484,145569
179557,25349
179557,55857
179557,20875
179557,145569
48491,25349
48491,55857
48491,20875
48491,145569
48493,25349
48493,55857
48493,20875
48493,145569
179570,25349
179570,55857
179570,20875
179570,145569
179571,25349
179571,55857
179571,20875
179571,145569
179575,25349
179575,55857
179575,20875
179575,145569
179582,25349
179582,55857
179582,20875
179582,145569
179587,25349
179587,55857
179587,20875
179587,145569
48519,25349
48519,55857
48519,20875
48519,145569
179592,25349
179592,55857
179592,20875
179592,145569
179596,25349
179596,55857
179596,20875
179596,145569
179602,25349
179602,55857
179602,20875
179602,145569
48533,25349
48533,55857
48533,20875
48533,145569
48540,25349
48540,55857
48540,20875
48540,145569
48545,25349
48545,55857
48545,20875
48545,145569
179620,25349
179620,55857
179620,20875
179620,145569
179630,25349
179630,55857
179630,20875
179630,145569
48559,25349
48559,55857
48559,20875
48559,145569
179631,25349
179631,55857
179631,20875
179631,145569
179634,25349
179634,55857
179634,20875
179634,145569
179636,25349
179636,55857
179636,20875
179636,145569
48565,25349
48565,55857
48565,20875
48565,145569
48567,25349
48567,55857
48567,20875
48567,145569
179640,25349
179640,55857
179640,20875
179640,145569
179644,25349
179644,55857
179644,20875
179644,145569
48592,25349
48592,55857
48592,20875
48592,145569
48606,25349
48606,55857
48606,20875
48606,145569
179688,25349
179688,55857
179688,20875
179688,145569
48617,25349
48617,55857
48617,20875
48617,145569
48618,25349
48618,55857
48618,20875
48618,145569
48622,25349
48622,55857
48622,20875
48622,145569
48624,25349
48624,55857
48624,20875
48624,145569
48633,25349
48633,55857
48633,20875
48633,145569
179707,25349
179707,55857
179707,20875
179707,145569
179709,25349
179709,55857
179709,20875
179709,145569
48641,25349
48641,55857
48641,20875
48641,145569
48644,25349
48644,55857
48644,20875
48644,145569
48653,25349
48653,55857
48653,20875
48653,145569
48657,25349
48657,55857
48657,20875
48657,145569
48659,25349
48659,55857
48659,20875
48659,145569
48662,25349
48662,55857
48662,20875
48662,145569
48668,25349
48668,55857
48668,20875
48668,145569
48669,25349
48669,55857
48669,20875
48669,145569
179742,25349
179742,55857
179742,20875
179742,145569
179746,25349
179746,55857
179746,20875
179746,145569
48678,25349
48678,55857
48678,20875
48678,145569
179755,25349
179755,55857
179755,20875
179755,145569
48694,25349
48694,55857
48694,20875
48694,145569
179768,25349
179768,55857
179768,20875
179768,145569
179772,25349
179772,55857
179772,20875
179772,145569
179775,25349
179775,55857
179775,20875
179775,145569
179788,25349
179788,55857
179788,20875
179788,145569
48717,25349
48717,55857
48717,20875
48717,145569
48719,25349
48719,55857
48719,20875
48719,145569
179792,25349
179792,55857
179792,20875
179792,145569
179791,25349
179791,55857
179791,20875
179791,145569
179798,25349
179798,55857
179798,20875
179798,145569
179799,25349
179799,55857
179799,20875
179799,145569
179800,25349
179800,55857
179800,20875
179800,145569
179802,25349
179802,55857
179802,20875
179802,145569
48731,25349
48731,55857
48731,20875
48731,145569
179807,25349
179807,55857
179807,20875
179807,145569
48735,25349
48735,55857
48735,20875
48735,145569
48740,25349
48740,55857
48740,20875
48740,145569
48742,25349
48742,55857
48742,20875
48742,145569
48744,25349
48744,55857
48744,20875
48744,145569
48748,25349
48748,55857
48748,20875
48748,145569
48749,25349
48749,55857
48749,20875
48749,145569
48750,25349
48750,55857
48750,20875
48750,145569
179834,25349
179834,55857
179834,20875
179834,145569
48766,25349
48766,55857
48766,20875
48766,145569
179839,25349
179839,55857
179839,20875
179839,145569
48768,25349
48768,55857
48768,20875
48768,145569
48775,25349
48775,55857
48775,20875
48775,145569
48780,25349
48780,55857
48780,20875
48780,145569
48786,25349
48786,55857
48786,20875
48786,145569
179867,25349
179867,55857
179867,20875
179867,145569
48796,25349
48796,55857
48796,20875
48796,145569
48798,25349
48798,55857
48798,20875
48798,145569
179871,25349
179871,55857
179871,20875
179871,145569
179881,25349
179881,55857
179881,20875
179881,145569
179884,25349
179884,55857
179884,20875
179884,145569
48813,25349
48813,55857
48813,20875
48813,145569
179886,25349
179886,55857
179886,20875
179886,145569
48815,25349
48815,55857
48815,20875
48815,145569
48819,25349
48819,55857
48819,20875
48819,145569
48827,25349
48827,55857
48827,20875
48827,145569
48829,25349
48829,55857
48829,20875
48829,145569
179901,25349
179901,55857
179901,20875
179901,145569
48830,25349
48830,55857
48830,20875
48830,145569
48836,25349
48836,55857
48836,20875
48836,145569
48838,25349
48838,55857
48838,20875
48838,145569
179916,25349
179916,55857
179916,20875
179916,145569
179917,25349
179917,55857
179917,20875
179917,145569
48845,25349
48845,55857
48845,20875
48845,145569
48847,25349
48847,55857
48847,20875
48847,145569
179920,25349
179920,55857
179920,20875
179920,145569
48855,25349
48855,55857
48855,20875
48855,145569
48856,25349
48856,55857
48856,20875
48856,145569
48858,25349
48858,55857
48858,20875
48858,145569
179936,25349
179936,55857
179936,20875
179936,145569
48870,25349
48870,55857
48870,20875
48870,145569
179945,25349
179945,55857
179945,20875
179945,145569
48875,25349
48875,55857
48875,20875
48875,145569
48889,25349
48889,55857
48889,20875
48889,145569
48892,25349
48892,55857
48892,20875
48892,145569
179970,25349
179970,55857
179970,20875
179970,145569
179971,25349
179971,55857
179971,20875
179971,145569
179972,25349
179972,55857
179972,20875
179972,145569
48907,25349
48907,55857
48907,20875
48907,145569
48908,25349
48908,55857
48908,20875
48908,145569
179991,25349
179991,55857
179991,20875
179991,145569
180011,25349
180011,55857
180011,20875
180011,145569
180013,25349
180013,55857
180013,20875
180013,145569
180014,25349
180014,55857
180014,20875
180014,145569
48946,25349
48946,55857
48946,20875
48946,145569
48953,25349
48953,55857
48953,20875
48953,145569
48958,25349
48958,55857
48958,20875
48958,145569
48959,25349
48959,55857
48959,20875
48959,145569
180032,25349
180032,55857
180032,20875
180032,145569
48973,25349
48973,55857
48973,20875
48973,145569
48974,25349
48974,55857
48974,20875
48974,145569
48979,25349
48979,55857
48979,20875
48979,145569
180051,25349
180051,55857
180051,20875
180051,145569
48986,25349
48986,55857
48986,20875
48986,145569
180061,25349
180061,55857
180061,20875
180061,145569
180062,25349
180062,55857
180062,20875
180062,145569
180067,25349
180067,55857
180067,20875
180067,145569
180072,25349
180072,55857
180072,20875
180072,145569
180076,25349
180076,55857
180076,20875
180076,145569
180077,25349
180077,55857
180077,20875
180077,145569
49007,25349
49007,55857
49007,20875
49007,145569
180082,25349
180082,55857
180082,20875
180082,145569
180085,25349
180085,55857
180085,20875
180085,145569
180092,25349
180092,55857
180092,20875
180092,145569
49020,25349
49020,55857
49020,20875
49020,145569
180094,25349
180094,55857
180094,20875
180094,145569
180093,25349
180093,55857
180093,20875
180093,145569
180097,25349
180097,55857
180097,20875
180097,145569
180109,25349
180109,55857
180109,20875
180109,145569
180111,25349
180111,55857
180111,20875
180111,145569
180112,25349
180112,55857
180112,20875
180112,145569
49041,25349
49041,55857
49041,20875
49041,145569
180113,25349
180113,55857
180113,20875
180113,145569
49042,25349
49042,55857
49042,20875
49042,145569
49049,25349
49049,55857
49049,20875
49049,145569
180126,25349
180126,55857
180126,20875
180126,145569
49055,25349
49055,55857
49055,20875
49055,145569
49061,25349
49061,55857
49061,20875
49061,145569
49066,25349
49066,55857
49066,20875
49066,145569
180140,25349
180140,55857
180140,20875
180140,145569
49068,25349
49068,55857
49068,20875
49068,145569
49075,25349
49075,55857
49075,20875
49075,145569
49077,25349
49077,55857
49077,20875
49077,145569
49080,25349
49080,55857
49080,20875
49080,145569
180157,25349
180157,55857
180157,20875
180157,145569
49087,25349
49087,55857
49087,20875
49087,145569
49088,25349
49088,55857
49088,20875
49088,145569
180164,25349
180164,55857
180164,20875
180164,145569
180168,25349
180168,55857
180168,20875
180168,145569
49099,25349
49099,55857
49099,20875
49099,145569
49102,25349
49102,55857
49102,20875
49102,145569
49115,25349
49115,55857
49115,20875
49115,145569
49116,25349
49116,55857
49116,20875
49116,145569
180194,25349
180194,55857
180194,20875
180194,145569
49123,25349
49123,55857
49123,20875
49123,145569
180198,25349
180198,55857
180198,20875
180198,145569
180205,25349
180205,55857
180205,20875
180205,145569
49136,25349
49136,55857
49136,20875
49136,145569
180211,25349
180211,55857
180211,20875
180211,145569
180212,25349
180212,55857
180212,20875
180212,145569
180214,25349
180214,55857
180214,20875
180214,145569
49143,25349
49143,55857
49143,20875
49143,145569
180217,25349
180217,55857
180217,20875
180217,145569
49150,25349
49150,55857
49150,20875
49150,145569
180222,25349
180222,55857
180222,20875
180222,145569
49152,25349
49152,55857
49152,20875
49152,145569
180223,25349
180223,55857
180223,20875
180223,145569
180225,25349
180225,55857
180225,20875
180225,145569
180227,25349
180227,55857
180227,20875
180227,145569
49168,25349
49168,55857
49168,20875
49168,145569
49172,25349
49172,55857
49172,20875
49172,145569
49177,25349
49177,55857
49177,20875
49177,145569
49180,25349
49180,55857
49180,20875
49180,145569
180254,25349
180254,55857
180254,20875
180254,145569
49183,25349
49183,55857
49183,20875
49183,145569
49187,25349
49187,55857
49187,20875
49187,145569
49195,25349
49195,55857
49195,20875
49195,145569
180267,25349
180267,55857
180267,20875
180267,145569
49206,25349
49206,55857
49206,20875
49206,145569
49208,25349
49208,55857
49208,20875
49208,145569
49209,25349
49209,55857
49209,20875
49209,145569
180281,25349
180281,55857
180281,20875
180281,145569
49211,25349
49211,55857
49211,20875
49211,145569
180286,25349
180286,55857
180286,20875
180286,145569
49216,25349
49216,55857
49216,20875
49216,145569
180295,25349
180295,55857
180295,20875
180295,145569
49226,25349
49226,55857
49226,20875
49226,145569
180298,25349
180298,55857
180298,20875
180298,145569
180300,25349
180300,55857
180300,20875
180300,145569
49231,25349
49231,55857
49231,20875
49231,145569
180308,25349
180308,55857
180308,20875
180308,145569
180310,25349
180310,55857
180310,20875
180310,145569
49241,25349
49241,55857
49241,20875
49241,145569
180316,25349
180316,55857
180316,20875
180316,145569
49248,25349
49248,55857
49248,20875
49248,145569
180322,25349
180322,55857
180322,20875
180322,145569
49253,25349
49253,55857
49253,20875
49253,145569
180333,25349
180333,55857
180333,20875
180333,145569
180334,25349
180334,55857
180334,20875
180334,145569
49266,25349
49266,55857
49266,20875
49266,145569
180360,25349
180360,55857
180360,20875
180360,145569
180364,25349
180364,55857
180364,20875
180364,145569
49293,25349
49293,55857
49293,20875
49293,145569
180369,25349
180369,55857
180369,20875
180369,145569
180371,25349
180371,55857
180371,20875
180371,145569
49299,25349
49299,55857
49299,20875
49299,145569
49302,25349
49302,55857
49302,20875
49302,145569
180376,25349
180376,55857
180376,20875
180376,145569
49309,25349
49309,55857
49309,20875
49309,145569
180384,25349
180384,55857
180384,20875
180384,145569
180390,25349
180390,55857
180390,20875
180390,145569
180392,25349
180392,55857
180392,20875
180392,145569
180395,25349
180395,55857
180395,20875
180395,145569
180402,25349
180402,55857
180402,20875
180402,145569
180409,25349
180409,55857
180409,20875
180409,145569
49347,25349
49347,55857
49347,20875
49347,145569
180421,25349
180421,55857
180421,20875
180421,145569
49352,25349
49352,55857
49352,20875
49352,145569
180425,25349
180425,55857
180425,20875
180425,145569
180426,25349
180426,55857
180426,20875
180426,145569
180431,25349
180431,55857
180431,20875
180431,145569
180435,25349
180435,55857
180435,20875
180435,145569
49375,25349
49375,55857
49375,20875
49375,145569
180448,25349
180448,55857
180448,20875
180448,145569
49379,25349
49379,55857
49379,20875
49379,145569
49380,25349
49380,55857
49380,20875
49380,145569
180456,25349
180456,55857
180456,20875
180456,145569
180466,25349
180466,55857
180466,20875
180466,145569
180474,25349
180474,55857
180474,20875
180474,145569
180476,25349
180476,55857
180476,20875
180476,145569
49411,25349
49411,55857
49411,20875
49411,145569
180487,25349
180487,55857
180487,20875
180487,145569
49424,25349
49424,55857
49424,20875
49424,145569
180496,25349
180496,55857
180496,20875
180496,145569
49433,25349
49433,55857
49433,20875
49433,145569
49435,25349
49435,55857
49435,20875
49435,145569
49447,25349
49447,55857
49447,20875
49447,145569
49448,25349
49448,55857
49448,20875
49448,145569
49450,25349
49450,55857
49450,20875
49450,145569
49454,25349
49454,55857
49454,20875
49454,145569
49456,25349
49456,55857
49456,20875
49456,145569
180531,25349
180531,55857
180531,20875
180531,145569
49464,25349
49464,55857
49464,20875
49464,145569
180538,25349
180538,55857
180538,20875
180538,145569
49473,25349
49473,55857
49473,20875
49473,145569
49478,25349
49478,55857
49478,20875
49478,145569
49479,25349
49479,55857
49479,20875
49479,145569
180555,25349
180555,55857
180555,20875
180555,145569
49487,25349
49487,55857
49487,20875
49487,145569
49489,25349
49489,55857
49489,20875
49489,145569
49492,25349
49492,55857
49492,20875
49492,145569
180564,25349
180564,55857
180564,20875
180564,145569
180566,25349
180566,55857
180566,20875
180566,145569
49495,25349
49495,55857
49495,20875
49495,145569
180572,25349
180572,55857
180572,20875
180572,145569
180577,25349
180577,55857
180577,20875
180577,145569
180581,25349
180581,55857
180581,20875
180581,145569
180591,25349
180591,55857
180591,20875
180591,145569
49530,25349
49530,55857
49530,20875
49530,145569
180602,25349
180602,55857
180602,20875
180602,145569
49537,25349
49537,55857
49537,20875
49537,145569
180609,25349
180609,55857
180609,20875
180609,145569
180611,25349
180611,55857
180611,20875
180611,145569
49539,25349
49539,55857
49539,20875
49539,145569
180613,25349
180613,55857
180613,20875
180613,145569
180614,25349
180614,55857
180614,20875
180614,145569
49544,25349
49544,55857
49544,20875
49544,145569
180616,25349
180616,55857
180616,20875
180616,145569
180618,25349
180618,55857
180618,20875
180618,145569
49551,25349
49551,55857
49551,20875
49551,145569
180625,25349
180625,55857
180625,20875
180625,145569
49553,25349
49553,55857
49553,20875
49553,145569
180628,25349
180628,55857
180628,20875
180628,145569
180629,25349
180629,55857
180629,20875
180629,145569
49561,25349
49561,55857
49561,20875
49561,145569
180639,25349
180639,55857
180639,20875
180639,145569
180640,25349
180640,55857
180640,20875
180640,145569
180643,25349
180643,55857
180643,20875
180643,145569
49573,25349
49573,55857
49573,20875
49573,145569
49574,25349
49574,55857
49574,20875
49574,145569
49578,25349
49578,55857
49578,20875
49578,145569
180652,25349
180652,55857
180652,20875
180652,145569
180654,25349
180654,55857
180654,20875
180654,145569
180657,25349
180657,55857
180657,20875
180657,145569
49587,25349
49587,55857
49587,20875
49587,145569
180662,25349
180662,55857
180662,20875
180662,145569
49594,25349
49594,55857
49594,20875
49594,145569
49596,25349
49596,55857
49596,20875
49596,145569
49599,25349
49599,55857
49599,20875
49599,145569
180674,25349
180674,55857
180674,20875
180674,145569
49602,25349
49602,55857
49602,20875
49602,145569
49604,25349
49604,55857
49604,20875
49604,145569
180676,25349
180676,55857
180676,20875
180676,145569
49606,25349
49606,55857
49606,20875
49606,145569
49605,25349
49605,55857
49605,20875
49605,145569
180686,25349
180686,55857
180686,20875
180686,145569
180694,25349
180694,55857
180694,20875
180694,145569
49624,25349
49624,55857
49624,20875
49624,145569
180696,25349
180696,55857
180696,20875
180696,145569
180705,25349
180705,55857
180705,20875
180705,145569
180710,25349
180710,55857
180710,20875
180710,145569
49642,25349
49642,55857
49642,20875
49642,145569
180718,25349
180718,55857
180718,20875
180718,145569
180724,25349
180724,55857
180724,20875
180724,145569
180725,25349
180725,55857
180725,20875
180725,145569
180734,25349
180734,55857
180734,20875
180734,145569
49663,25349
49663,55857
49663,20875
49663,145569
180736,25349
180736,55857
180736,20875
180736,145569
180738,25349
180738,55857
180738,20875
180738,145569
49675,25349
49675,55857
49675,20875
49675,145569
49677,25349
49677,55857
49677,20875
49677,145569
180751,25349
180751,55857
180751,20875
180751,145569
180752,25349
180752,55857
180752,20875
180752,145569
49681,25349
49681,55857
49681,20875
49681,145569
180763,25349
180763,55857
180763,20875
180763,145569
180768,25349
180768,55857
180768,20875
180768,145569
180769,25349
180769,55857
180769,20875
180769,145569
180774,25349
180774,55857
180774,20875
180774,145569
180776,25349
180776,55857
180776,20875
180776,145569
49705,25349
49705,55857
49705,20875
49705,145569
49709,25349
49709,55857
49709,20875
49709,145569
180781,25349
180781,55857
180781,20875
180781,145569
180784,25349
180784,55857
180784,20875
180784,145569
49719,25349
49719,55857
49719,20875
49719,145569
180792,25349
180792,55857
180792,20875
180792,145569
180797,25349
180797,55857
180797,20875
180797,145569
180804,25349
180804,55857
180804,20875
180804,145569
49732,25349
49732,55857
49732,20875
49732,145569
180806,25349
180806,55857
180806,20875
180806,145569
180813,25349
180813,55857
180813,20875
180813,145569
180816,25349
180816,55857
180816,20875
180816,145569
180824,25349
180824,55857
180824,20875
180824,145569
180825,25349
180825,55857
180825,20875
180825,145569
49754,25349
49754,55857
49754,20875
49754,145569
180832,25349
180832,55857
180832,20875
180832,145569
180834,25349
180834,55857
180834,20875
180834,145569
180839,25349
180839,55857
180839,20875
180839,145569
180840,25349
180840,55857
180840,20875
180840,145569
49771,25349
49771,55857
49771,20875
49771,145569
180856,25349
180856,55857
180856,20875
180856,145569
180867,25349
180867,55857
180867,20875
180867,145569
49797,25349
49797,55857
49797,20875
49797,145569
49801,25349
49801,55857
49801,20875
49801,145569
49806,25349
49806,55857
49806,20875
49806,145569
180884,25349
180884,55857
180884,20875
180884,145569
49814,25349
49814,55857
49814,20875
49814,145569
49818,25349
49818,55857
49818,20875
49818,145569
180893,25349
180893,55857
180893,20875
180893,145569
180895,25349
180895,55857
180895,20875
180895,145569
49827,25349
49827,55857
49827,20875
49827,145569
49837,25349
49837,55857
49837,20875
49837,145569
49838,25349
49838,55857
49838,20875
49838,145569
180919,25349
180919,55857
180919,20875
180919,145569
49847,25349
49847,55857
49847,20875
49847,145569
180938,25349
180938,55857
180938,20875
180938,145569
49866,25349
49866,55857
49866,20875
49866,145569
49867,25349
49867,55857
49867,20875
49867,145569
180941,25349
180941,55857
180941,20875
180941,145569
180946,25349
180946,55857
180946,20875
180946,145569
49875,25349
49875,55857
49875,20875
49875,145569
180949,25349
180949,55857
180949,20875
180949,145569
180960,25349
180960,55857
180960,20875
180960,145569
180961,25349
180961,55857
180961,20875
180961,145569
49893,25349
49893,55857
49893,20875
49893,145569
49896,25349
49896,55857
49896,20875
49896,145569
180969,25349
180969,55857
180969,20875
180969,145569
180977,25349
180977,55857
180977,20875
180977,145569
180980,25349
180980,55857
180980,20875
180980,145569
180982,25349
180982,55857
180982,20875
180982,145569
180986,25349
180986,55857
180986,20875
180986,145569
180987,25349
180987,55857
180987,20875
180987,145569
49916,25349
49916,55857
49916,20875
49916,145569
49917,25349
49917,55857
49917,20875
49917,145569
180990,25349
180990,55857
180990,20875
180990,145569
49915,25349
49915,55857
49915,20875
49915,145569
180988,25349
180988,55857
180988,20875
180988,145569
180994,25349
180994,55857
180994,20875
180994,145569
180995,25349
180995,55857
180995,20875
180995,145569
49926,25349
49926,55857
49926,20875
49926,145569
181011,25349
181011,55857
181011,20875
181011,145569
181012,25349
181012,55857
181012,20875
181012,145569
49940,25349
49940,55857
49940,20875
49940,145569
49944,25349
49944,55857
49944,20875
49944,145569
181018,25349
181018,55857
181018,20875
181018,145569
49951,25349
49951,55857
49951,20875
49951,145569
181024,25349
181024,55857
181024,20875
181024,145569
181023,25349
181023,55857
181023,20875
181023,145569
49956,25349
49956,55857
49956,20875
49956,145569
181032,25349
181032,55857
181032,20875
181032,145569
181033,25349
181033,55857
181033,20875
181033,145569
49963,25349
49963,55857
49963,20875
49963,145569
181037,25349
181037,55857
181037,20875
181037,145569
49965,25349
49965,55857
49965,20875
49965,145569
49969,25349
49969,55857
49969,20875
49969,145569
181043,25349
181043,55857
181043,20875
181043,145569
49975,25349
49975,55857
49975,20875
49975,145569
49984,25349
49984,55857
49984,20875
49984,145569
181063,25349
181063,55857
181063,20875
181063,145569
49997,25349
49997,55857
49997,20875
49997,145569
49999,25349
49999,55857
49999,20875
49999,145569
50006,25349
50006,55857
50006,20875
50006,145569
181082,25349
181082,55857
181082,20875
181082,145569
181085,25349
181085,55857
181085,20875
181085,145569
181086,25349
181086,55857
181086,20875
181086,145569
50015,25349
50015,55857
50015,20875
50015,145569
181087,25349
181087,55857
181087,20875
181087,145569
181089,25349
181089,55857
181089,20875
181089,145569
181097,25349
181097,55857
181097,20875
181097,145569
181107,25349
181107,55857
181107,20875
181107,145569
50036,25349
50036,55857
50036,20875
50036,145569
181111,25349
181111,55857
181111,20875
181111,145569
50039,25349
50039,55857
50039,20875
50039,145569
50048,25349
50048,55857
50048,20875
50048,145569
181120,25349
181120,55857
181120,20875
181120,145569
50051,25349
50051,55857
50051,20875
50051,145569
50060,25349
50060,55857
50060,20875
50060,145569
50073,25349
50073,55857
50073,20875
50073,145569
50077,25349
50077,55857
50077,20875
50077,145569
50078,25349
50078,55857
50078,20875
50078,145569
50079,25349
50079,55857
50079,20875
50079,145569
50087,25349
50087,55857
50087,20875
50087,145569
181165,25349
181165,55857
181165,20875
181165,145569
181166,25349
181166,55857
181166,20875
181166,145569
50100,25349
50100,55857
50100,20875
50100,145569
50101,25349
50101,55857
50101,20875
50101,145569
50102,25349
50102,55857
50102,20875
50102,145569
181177,25349
181177,55857
181177,20875
181177,145569
50106,25349
50106,55857
50106,20875
50106,145569
50110,25349
50110,55857
50110,20875
50110,145569
50111,25349
50111,55857
50111,20875
50111,145569
181184,25349
181184,55857
181184,20875
181184,145569
181183,25349
181183,55857
181183,20875
181183,145569
50113,25349
50113,55857
50113,20875
50113,145569
181187,25349
181187,55857
181187,20875
181187,145569
181185,25349
181185,55857
181185,20875
181185,145569
181188,25349
181188,55857
181188,20875
181188,145569
50118,25349
50118,55857
50118,20875
50118,145569
50122,25349
50122,55857
50122,20875
50122,145569
50128,25349
50128,55857
50128,20875
50128,145569
50130,25349
50130,55857
50130,20875
50130,145569
181204,25349
181204,55857
181204,20875
181204,145569
181207,25349
181207,55857
181207,20875
181207,145569
50135,25349
50135,55857
50135,20875
50135,145569
50143,25349
50143,55857
50143,20875
50143,145569
181216,25349
181216,55857
181216,20875
181216,145569
50146,25349
50146,55857
50146,20875
50146,145569
50157,25349
50157,55857
50157,20875
50157,145569
181229,25349
181229,55857
181229,20875
181229,145569
50159,25349
50159,55857
50159,20875
50159,145569
50168,25349
50168,55857
50168,20875
50168,145569
181240,25349
181240,55857
181240,20875
181240,145569
181244,25349
181244,55857
181244,20875
181244,145569
181247,25349
181247,55857
181247,20875
181247,145569
50177,25349
50177,55857
50177,20875
50177,145569
181250,25349
181250,55857
181250,20875
181250,145569
181249,25349
181249,55857
181249,20875
181249,145569
181255,25349
181255,55857
181255,20875
181255,145569
181257,25349
181257,55857
181257,20875
181257,145569
50188,25349
50188,55857
50188,20875
50188,145569
50190,25349
50190,55857
50190,20875
50190,145569
181263,25349
181263,55857
181263,20875
181263,145569
50193,25349
50193,55857
50193,20875
50193,145569
181267,25349
181267,55857
181267,20875
181267,145569
50195,25349
50195,55857
50195,20875
50195,145569
50199,25349
50199,55857
50199,20875
50199,145569
181275,25349
181275,55857
181275,20875
181275,145569
50206,25349
50206,55857
50206,20875
50206,145569
181279,25349
181279,55857
181279,20875
181279,145569
50208,25349
50208,55857
50208,20875
50208,145569
181281,25349
181281,55857
181281,20875
181281,145569
50211,25349
50211,55857
50211,20875
50211,145569
50212,25349
50212,55857
50212,20875
50212,145569
181287,25349
181287,55857
181287,20875
181287,145569
181289,25349
181289,55857
181289,20875
181289,145569
50218,25349
50218,55857
50218,20875
50218,145569
50217,25349
50217,55857
50217,20875
50217,145569
50219,25349
50219,55857
50219,20875
50219,145569
181293,25349
181293,55857
181293,20875
181293,145569
181294,25349
181294,55857
181294,20875
181294,145569
50224,25349
50224,55857
50224,20875
50224,145569
50226,25349
50226,55857
50226,20875
50226,145569
181300,25349
181300,55857
181300,20875
181300,145569
50229,25349
50229,55857
50229,20875
50229,145569
50230,25349
50230,55857
50230,20875
50230,145569
50231,25349
50231,55857
50231,20875
50231,145569
181303,25349
181303,55857
181303,20875
181303,145569
181302,25349
181302,55857
181302,20875
181302,145569
50234,25349
50234,55857
50234,20875
50234,145569
50237,25349
50237,55857
50237,20875
50237,145569
181310,25349
181310,55857
181310,20875
181310,145569
181314,25349
181314,55857
181314,20875
181314,145569
50243,25349
50243,55857
50243,20875
50243,145569
181316,25349
181316,55857
181316,20875
181316,145569
181315,25349
181315,55857
181315,20875
181315,145569
50246,25349
50246,55857
50246,20875
50246,145569
50247,25349
50247,55857
50247,20875
50247,145569
181317,25349
181317,55857
181317,20875
181317,145569
50253,25349
50253,55857
50253,20875
50253,145569
181326,25349
181326,55857
181326,20875
181326,145569
181327,25349
181327,55857
181327,20875
181327,145569
181329,25349
181329,55857
181329,20875
181329,145569
181331,25349
181331,55857
181331,20875
181331,145569
50259,25349
50259,55857
50259,20875
50259,145569
50260,25349
50260,55857
50260,20875
50260,145569
181338,25349
181338,55857
181338,20875
181338,145569
50270,25349
50270,55857
50270,20875
50270,145569
50274,25349
50274,55857
50274,20875
50274,145569
181347,25349
181347,55857
181347,20875
181347,145569
50281,25349
50281,55857
50281,20875
50281,145569
50282,25349
50282,55857
50282,20875
50282,145569
181356,25349
181356,55857
181356,20875
181356,145569
50287,25349
50287,55857
50287,20875
50287,145569
181361,25349
181361,55857
181361,20875
181361,145569
50290,25349
50290,55857
50290,20875
50290,145569
50311,25349
50311,55857
50311,20875
50311,145569
50312,25349
50312,55857
50312,20875
50312,145569
181389,25349
181389,55857
181389,20875
181389,145569
181390,25349
181390,55857
181390,20875
181390,145569
181395,25349
181395,55857
181395,20875
181395,145569
50325,25349
50325,55857
50325,20875
50325,145569
181400,25349
181400,55857
181400,20875
181400,145569
181401,25349
181401,55857
181401,20875
181401,145569
50328,25349
50328,55857
50328,20875
50328,145569
50329,25349
50329,55857
50329,20875
50329,145569
50332,25349
50332,55857
50332,20875
50332,145569
50337,25349
50337,55857
50337,20875
50337,145569
50342,25349
50342,55857
50342,20875
50342,145569
50346,25349
50346,55857
50346,20875
50346,145569
50347,25349
50347,55857
50347,20875
50347,145569
50359,25349
50359,55857
50359,20875
50359,145569
50366,25349
50366,55857
50366,20875
50366,145569
50371,25349
50371,55857
50371,20875
50371,145569
181452,25349
181452,55857
181452,20875
181452,145569
50384,25349
50384,55857
50384,20875
50384,145569
50387,25349
50387,55857
50387,20875
50387,145569
50390,25349
50390,55857
50390,20875
50390,145569
50394,25349
50394,55857
50394,20875
50394,145569
50396,25349
50396,55857
50396,20875
50396,145569
181470,25349
181470,55857
181470,20875
181470,145569
50399,25349
50399,55857
50399,20875
50399,145569
50400,25349
50400,55857
50400,20875
50400,145569
50398,25349
50398,55857
50398,20875
50398,145569
50409,25349
50409,55857
50409,20875
50409,145569
50411,25349
50411,55857
50411,20875
50411,145569
50413,25349
50413,55857
50413,20875
50413,145569
50415,25349
50415,55857
50415,20875
50415,145569
181488,25349
181488,55857
181488,20875
181488,145569
50417,25349
50417,55857
50417,20875
50417,145569
181491,25349
181491,55857
181491,20875
181491,145569
50421,25349
50421,55857
50421,20875
50421,145569
50424,25349
50424,55857
50424,20875
50424,145569
50425,25349
50425,55857
50425,20875
50425,145569
50431,25349
50431,55857
50431,20875
50431,145569
181504,25349
181504,55857
181504,20875
181504,145569
181505,25349
181505,55857
181505,20875
181505,145569
50438,25349
50438,55857
50438,20875
50438,145569
50452,25349
50452,55857
50452,20875
50452,145569
181530,25349
181530,55857
