polar_area,amino_acid_count,isoelectric_point,avg_hydrophobicity,binding_volume,hydrophobic_charge_interaction,protein_mass
124.176299,1280,6.57363,0.678535,12.436421,18.033817,476.35043
125.009825,1282,2.480369,0.566531,15.255773,18.673749,500.312861
72.4226,698,6.897871,0.527908,15.361147,23.959852,477.176871
80.548163,1017,5.72627,0.667854,18.418598,-2.95055,420.305266
105.984419,1097,8.824749,0.580165,7.104765,5.976922,680.092405
37.983096,1127,7.441835,0.729878,13.468405,41.786036,554.656698
72.12977,1378,5.717989,0.668948,13.010813,28.27975,544.044116
93.090062,1309,5.592237,0.757181,10.871231,20.948973,514.872353
88.650971,917,6.648886,0.576255,14.016974,16.607509,399.499617
59.825875,1218,8.356022,0.565748,19.012883,-9.736264,505.949883
58.643006,740,6.535022,0.716309,16.850586,28.557312,606.312934
108.454163,1411,7.423174,0.661472,13.769673,9.951233,636.518236
67.492695,1193,5.785392,0.726222,17.694292,11.608933,208.455864
106.775559,471,2.841923,0.736831,22.29147,-4.940526,344.801637
121.413607,454,6.940775,0.719734,16.041949,31.046191,415.745455
45.484938,757,7.853934,0.590074,11.664884,28.46145,454.316169
42.531288,1267,8.567862,0.576244,17.310216,31.324129,467.521404
53.211508,535,6.498869,0.581889,17.703041,19.155196,540.061037
82.243283,1428,5.901383,0.543541,13.395877,43.918926,568.201282
48.510044,1361,8.519986,0.575452,9.271492,0.497465,542.304592
45.91051,864,7.161099,0.639919,16.182612,13.615927,408.853113
101.51365,1481,6.894528,0.68536,11.474055,19.622551,703.537859
100.645785,739,6.308552,0.585643,10.907606,24.875954,481.337618
129.180448,254,5.495543,0.663846,14.332624,14.470147,238.995072
69.024306,566,6.05047,0.757577,10.854967,14.832136,466.20124
59.66028,672,7.324217,0.586447,16.807662,13.007341,538.473576
72.024513,496,5.837111,0.705812,15.765912,16.726251,417.0587
34.568915,884,7.889519,0.686503,13.466506,3.961411,531.495917
130.201887,204,8.021663,0.625745,10.636539,19.889953,347.289321
70.330554,1053,7.561372,0.873133,15.571882,30.119932,627.418883
64.350851,1325,5.870073,0.766819,13.441167,33.748902,592.986546
41.530942,331,4.994241,0.509543,17.760155,25.578165,266.743204
52.8255,1300,7.955709,0.636215,11.185506,23.619443,424.824079
53.375947,1361,5.860196,0.6778,13.850929,24.444083,572.934086
68.82311,903,6.920841,0.786924,18.314773,15.517783,404.921746
49.635955,864,6.21294,0.761694,14.172539,5.090042,372.494146
44.768371,213,7.243549,0.616465,14.599395,19.694132,279.178635
105.420833,351,5.015154,0.712748,17.532465,7.630075,402.832032
74.342983,1247,7.224739,0.619412,19.842579,6.873185,541.9061
95.467914,1004,5.726677,0.562609,12.213638,32.900466,530.618845
29.172017,1287,7.736725,0.575986,16.584119,20.537746,438.603068
95.609589,448,7.898732,0.694992,17.015723,42.05568,399.519346
45.996904,544,8.692408,0.461753,15.352202,29.895543,362.803989
70.877102,564,6.008673,0.763954,16.704096,32.902677,384.366904
76.524909,615,6.08616,0.815199,13.054576,7.622183,470.00688
90.13788,1330,8.06275,0.974793,21.966255,22.325417,542.048157
105.446318,1270,6.854844,0.724019,12.662376,19.459123,580.579021
69.828472,1326,6.357088,0.810958,10.065224,24.235512,413.605149
65.866952,659,8.336311,0.587053,17.546627,26.26227,414.7554
91.129268,376,5.228487,0.670169,16.959957,27.205661,417.655736
55.54051,698,5.482956,0.819975,17.712465,22.768184,370.064958
67.060094,933,7.190071,0.709206,16.930015,36.869504,498.03116
42.818661,273,5.489134,0.585369,17.055218,23.953362,381.767302
79.519866,619,7.359745,0.813122,13.545008,28.15889,416.318637
69.629581,647,7.330342,0.734882,19.995244,14.84673,391.310388
35.679837,616,6.183525,0.394152,19.134506,24.433501,587.975844
75.983433,320,5.358711,0.586469,21.375603,30.084073,274.212051
78.528963,1140,6.631923,0.679354,14.727158,7.855826,579.387015
52.649448,1457,7.392314,0.559861,14.82267,26.082831,600.603215
117.983207,981,4.87383,0.665991,12.43046,28.007476,446.740302
52.852157,788,5.43677,0.57186,11.829674,27.834393,478.67544
73.893311,907,5.372417,0.565502,18.442367,23.851869,421.072845
79.599902,689,7.395246,0.650499,12.765935,29.105142,633.174163
26.82809,624,4.937866,0.611358,15.836409,38.667267,495.812096
55.173602,1041,8.290008,0.699252,16.029853,42.764165,437.669632
68.331803,834,6.963817,0.730426,15.208075,32.832373,456.641166
62.866348,1297,6.519659,0.658451,16.113482,37.717628,396.025454
106.360719,406,6.300828,0.560582,10.629855,25.879062,386.220224
63.180377,707,5.632499,0.587428,15.38859,19.1772,528.58993
62.799364,214,7.463665,0.616593,15.679466,23.153352,429.300982
86.617061,1046,4.341921,0.456616,14.902113,42.518421,451.350813
84.646284,389,4.853352,0.756993,19.476831,19.941317,529.968888
64.422545,1433,7.485449,0.668311,14.502842,32.931305,593.42412
88.488325,284,6.576295,0.740116,19.890623,32.573986,283.352954
76.94848,1026,5.94458,0.771899,17.380141,34.994789,632.300784
89.552515,1166,5.851257,0.549079,11.92313,36.136034,493.799771
116.313558,1191,5.373574,0.637318,18.902299,10.343005,717.552347
130.436505,1387,5.776966,0.615703,18.321968,35.604818,435.467825
86.745471,445,5.267939,0.720196,13.631481,20.881439,264.03985
102.490796,693,7.814374,0.778187,15.227457,17.449698,569.557822
72.912424,1478,7.715361,0.433996,18.092532,34.561029,574.058394
50.272977,826,7.7108,0.724253,16.512939,15.663857,539.272282
78.424144,553,5.184041,0.471951,15.019475,26.290798,498.539459
115.112313,1275,7.112105,0.688677,14.535408,28.522586,481.592204
47.35063,895,7.872488,0.668131,14.367181,23.717228,321.905584
107.640449,1185,7.104814,0.736849,9.466311,30.482761,554.077051
46.049403,1145,3.164182,0.784694,14.753422,-2.195817,609.085346
64.095552,747,9.307216,0.646675,16.925422,27.557439,402.345903
83.664808,976,7.622345,0.747245,12.542478,11.836459,483.165804
84.0507,794,6.979197,0.752196,10.106479,31.044434,355.018679
99.367431,808,8.988082,0.636042,17.462635,4.693081,428.211218
52.268553,499,6.483008,0.566924,11.327701,29.603379,395.831291
63.972531,1208,5.925611,0.685271,20.015652,32.346891,520.128386
49.680733,1014,5.321308,0.445389,18.513121,29.832336,413.027531
81.571424,856,8.523543,0.756532,11.197192,40.699113,343.884907
77.349858,873,4.457367,0.65655,22.552203,28.771055,378.673394
100.050269,610,7.99368,0.578784,17.080534,18.18728,437.131578
62.006182,366,5.159509,0.627143,17.095098,46.484492,417.058718
112.112938,439,8.362314,0.603214,25.707242,33.924193,423.81904
58.865642,385,5.532192,0.728713,12.912022,15.993208,309.798983
120.540943,282,4.441885,0.405493,13.047213,25.517737,508.949409
74.180198,469,8.138854,0.708407,10.817791,17.914302,372.597038
68.846202,545,6.963485,0.691588,16.197816,20.869513,350.374244
101.505131,917,5.518413,0.528781,14.921766,50.694852,599.390209
74.976353,607,6.423382,0.629696,18.366331,20.424054,475.886664
62.302495,970,8.304122,0.834081,17.832415,2.943041,516.604606
114.800456,960,5.573927,0.638145,14.100443,34.023548,474.105128
49.17127,293,6.659633,0.557296,14.500364,18.127983,364.134101
117.631451,1276,3.518725,0.764136,20.368143,-5.109386,528.505781
81.564555,259,7.910163,0.543588,17.587089,31.262645,196.837794
124.507879,425,5.585965,0.647561,13.280138,-0.336117,420.374837
85.97348,813,5.840439,0.608744,15.855906,3.651022,365.030628
83.330402,1329,5.562522,0.439014,17.916279,6.176059,742.243789
97.308527,829,7.637562,0.659456,13.437533,12.155379,478.04252
63.171047,1442,5.414586,0.725309,19.344734,17.863448,645.368349
80.122255,1189,6.411756,0.725613,11.415108,38.682927,484.626578
127.005368,1087,6.34809,0.584959,12.83969,26.065351,689.072016
70.103816,1314,9.200943,0.740505,17.171475,36.691492,458.93901
73.097262,461,5.630031,0.477886,16.636741,24.562116,261.259492
72.021003,698,6.156959,0.433023,12.634572,-5.490939,358.525213
86.735743,374,5.551686,0.727573,9.966154,16.454681,333.729466
109.750114,1361,6.583777,0.496167,8.834767,16.665405,606.701086
52.752852,1015,7.50995,0.516835,13.547549,23.271948,457.803386
88.448437,915,5.803883,0.499737,14.147385,22.215276,511.929253
79.560473,1130,5.817247,0.836327,12.702411,40.38557,398.28566
66.387831,1127,6.339746,0.672716,12.565965,15.770276,504.59172
72.021659,236,7.128643,0.561491,19.982976,20.617709,251.170685
65.446254,1084,6.611451,0.59762,13.334593,18.262694,509.664519
61.294856,1156,4.891266,0.54718,16.881006,27.475066,614.58915
125.190792,962,4.277974,0.647537,19.648383,35.632466,288.774248
86.746459,720,5.797508,0.759722,14.202972,39.256987,325.53601
68.696123,1095,7.48593,0.664779,11.898996,17.611962,433.82717
101.738114,588,7.42816,0.675463,15.338621,35.652857,409.954507
109.165816,1187,3.805635,0.477796,17.624613,36.315543,432.700431
80.047745,810,8.484872,0.453542,11.34488,22.927672,314.869688
97.599146,459,7.189198,0.441331,12.661616,10.302515,349.385499
106.483299,237,6.471608,0.687504,9.926792,34.215322,371.268979
78.713775,993,5.595262,0.749329,9.558392,41.243502,483.64004
44.925543,1179,7.923965,0.81888,17.439884,36.723472,441.245836
42.559376,611,4.654142,0.660955,14.437849,26.555413,437.491194
59.403326,1237,5.490674,0.740871,12.592339,22.339474,492.559601
86.288873,1271,6.195952,0.626471,13.164111,41.346082,408.61572
46.372276,903,8.189581,0.773173,11.290898,7.314862,391.236963
68.497487,456,8.270038,0.603651,12.723147,37.889142,455.402458
49.485564,1024,6.395869,0.595061,15.801249,34.733776,457.587871
108.339528,1023,6.341949,0.617681,13.875313,11.146202,628.768381
66.352157,230,5.204705,0.574042,11.042893,38.778095,447.190563
103.87862,799,8.004566,0.603499,12.228885,32.301244,535.36244
64.708874,525,6.906744,0.657101,21.178926,21.752182,393.556324
93.032765,431,5.800484,0.733282,10.2703,14.30349,489.977481
25.184901,440,5.206948,0.637413,12.252972,26.104278,478.092941
75.17371,261,7.277183,0.625487,14.649535,28.987042,329.284155
95.097012,457,5.931395,0.625701,12.806811,11.951419,410.151332
37.645464,582,7.257996,0.532357,10.713525,19.380801,445.709267
41.129657,890,7.111726,0.685139,20.113557,16.972756,418.413379
85.027485,1457,8.424515,0.627823,11.90152,13.882697,590.36961
70.208086,1308,5.135259,0.789857,20.445221,32.965589,635.244792
75.91154,1024,6.508769,0.539804,13.173614,26.638213,497.055426
109.021383,603,3.973902,0.686527,12.708497,24.811999,287.062308
86.021436,1352,6.747447,0.70095,20.407875,27.51089,547.310748
85.05471,1212,5.832648,0.790145,16.671727,9.468784,526.504531
75.080641,1221,6.699312,0.644326,18.69975,23.327368,533.757678
108.397013,825,5.081892,0.650381,17.316239,29.959645,370.942607
77.802231,723,6.824498,0.753383,10.675062,13.226055,487.614243
47.926687,728,4.886721,0.786249,15.349081,24.798432,417.126933
94.246941,248,4.491398,0.628228,14.509349,29.20092,536.349062
56.588048,1375,7.087824,0.693977,15.238265,23.150443,522.378929
121.76572,1014,7.321332,0.588401,10.730211,17.253902,517.561578
49.088475,1399,7.190639,0.589531,10.987457,13.811456,377.600561
130.528708,899,5.847974,0.715492,17.067174,12.861567,444.754038
75.622375,1051,3.647444,0.707048,13.505958,10.646073,435.354881
72.033127,1304,7.626382,0.616912,15.372318,9.158059,625.002489
10.254677,402,7.304397,0.586347,15.627374,30.067512,288.07055
94.365971,698,6.250649,0.624653,16.953659,28.338205,528.420699
61.23336,354,6.065352,0.583105,16.567515,8.889368,334.750306
102.104008,1435,6.341013,0.501676,15.288265,19.818623,600.884554
97.11787,444,3.660865,0.800227,12.439538,30.138842,376.070479
73.473087,1357,5.670516,0.682299,13.43335,65.575968,537.710754
45.720742,1485,7.92697,0.521313,18.159161,8.896107,515.576813
56.724063,994,8.404318,0.764228,12.968266,10.629649,532.248536
131.37248,587,6.37305,0.704909,15.409136,39.716036,337.250181
74.790799,597,7.609208,0.572669,12.189789,25.639999,338.30819
115.107584,747,3.219288,0.696747,15.505099,21.937439,413.631064
50.226452,920,8.405912,0.640901,19.042927,17.255898,499.21641
96.466547,1432,5.039564,0.732037,19.202263,25.801762,686.81801
55.273377,509,8.961915,0.735332,14.683833,3.183311,230.540489
56.400052,653,6.75552,0.930015,12.738686,21.107317,325.17975
45.90112,581,6.541723,0.981338,20.171143,-4.735593,403.100865
76.2326,937,4.94533,0.7304,20.140346,27.684422,604.303235
99.922926,209,6.11674,0.511312,13.929203,14.547397,303.162417
43.327757,578,7.11021,0.556221,11.697585,13.257043,363.8376
85.209008,1168,8.051171,0.638217,16.60212,14.215784,629.629628
115.289748,716,6.574346,0.557513,12.677663,17.756966,504.427986
70.31316,1415,8.814371,0.506343,21.233945,-1.648315,647.915291
72.105442,1199,7.771676,0.743674,23.498599,32.084059,463.126126
111.049086,675,5.706352,0.730064,20.158261,13.088525,196.550619
67.885092,621,7.285436,0.574365,8.049931,25.302576,403.570391
56.714595,749,5.389818,0.658099,15.0929,26.810842,403.790106
59.461005,498,6.597131,0.587984,17.964218,14.130094,360.68739
45.500376,1203,6.493798,0.614402,14.954882,9.116291,361.860712
136.340351,1399,3.519858,0.668406,14.826466,12.893797,621.939571
68.132733,1474,7.517124,0.65814,10.627849,19.140162,592.375985
32.921102,1146,7.172009,0.81617,16.930224,24.206681,487.680838
104.999181,939,6.439104,0.623713,12.016576,40.452386,397.52141
76.668651,1335,6.345237,0.862138,15.005612,27.105117,489.931908
98.119505,1463,6.197029,0.641654,16.953601,12.12426,702.839355
87.157083,642,7.403162,0.731144,13.592401,20.482383,210.985534
99.519969,663,5.634237,0.627033,15.696842,36.722221,598.795401
70.014377,1289,7.955259,0.511404,15.104434,-1.523158,579.064825
117.944367,325,7.726203,0.679308,21.996511,4.147777,334.587101
124.537529,777,4.750726,0.656317,11.244581,36.517241,449.563983
42.633248,560,7.289438,0.557218,6.790297,31.93447,280.720301
82.74034,1326,8.699095,0.656971,15.173879,41.493961,560.355308
92.560426,529,5.218198,0.740623,18.188155,32.586998,369.534344
40.037692,503,6.265142,0.630283,15.222779,19.775487,437.947586
24.627727,1353,5.491777,0.622661,11.550659,10.425371,463.122343
89.493969,1426,7.380111,0.66807,13.909844,14.665875,510.994093
41.318242,759,4.274834,0.667943,15.796584,31.588243,322.636021
87.335068,847,6.078458,0.716378,11.726374,18.723202,306.707468
107.412559,257,9.419915,0.649027,9.005048,29.984046,405.114735
117.849618,1075,4.778204,0.769344,16.331568,19.017304,571.821804
96.152527,673,5.658549,0.654506,19.219212,16.536636,505.63158
92.352763,959,8.719669,0.62161,14.261225,15.813249,280.026551
99.815738,1343,7.59604,0.548413,14.617619,17.984293,464.815713
79.910496,203,5.671296,0.645616,16.540107,38.955463,213.810081
87.708309,848,6.307065,0.714622,9.554892,28.580512,507.479928
82.872888,1141,7.660019,0.447427,15.45048,7.179051,423.888806
37.142124,1439,4.26909,0.702474,14.944979,16.96218,531.328659
74.189852,888,4.635476,0.758565,10.773975,16.214591,460.299327
61.650937,1391,7.752165,0.757365,20.546453,34.636942,411.076775
75.411449,1269,6.598405,0.677245,11.730339,2.170412,509.919558
44.920928,1205,6.152273,0.610478,16.741907,44.604361,539.097385
95.486862,328,7.440281,0.465737,16.280291,22.98329,339.623906
41.635445,397,6.991951,0.571083,20.334937,16.695544,370.138228
55.9896,679,8.282473,0.484162,11.871847,24.259256,474.110419
91.318208,840,6.549358,0.66399,15.663104,35.16077,328.798902
85.005306,847,8.271985,0.595031,17.546831,28.552943,559.95884
90.549297,506,8.108749,0.728118,11.509722,28.246948,281.857945
56.347464,1448,6.214026,0.7013,17.449919,32.473353,627.536717
52.401969,615,5.252742,0.612763,13.284824,32.35037,551.539562
87.468931,903,7.608718,0.626573,11.992547,25.335463,609.211408
100.511407,1317,6.696012,0.777055,18.782306,16.677983,574.398652
34.790259,1455,4.476998,0.710067,16.465177,1.235552,801.636128
89.225891,732,6.124119,0.704114,14.421231,19.48376,426.858197
71.201585,1331,4.030845,0.637642,17.279747,43.423537,639.824875
69.528941,971,5.94148,0.603424,12.763935,22.469501,709.423358
81.980732,546,8.11478,0.586952,18.784348,39.492109,542.628594
27.86523,1069,6.915083,0.646641,16.209236,31.160534,477.433566
14.688288,1383,4.490936,0.707606,13.990982,23.511129,559.123591
98.369409,617,5.637738,0.46378,15.707724,12.665942,314.332869
79.946757,826,7.599911,0.43384,12.523329,26.427638,435.448655
99.854662,693,4.302066,0.516292,14.853405,35.840103,421.264748
107.310572,1437,4.317363,0.522864,18.620623,22.583972,594.409105
80.853017,815,6.840162,0.623699,20.469315,0.344827,599.341457
46.79953,485,6.726612,0.652996,18.374897,3.243288,423.275432
105.729219,628,6.700948,0.690015,15.010498,26.681868,499.033006
76.000592,394,5.040447,0.536173,14.119532,19.581263,328.489119
93.259873,621,5.422822,0.678429,14.332749,34.082181,299.293744
79.913193,984,6.684546,0.558427,11.953342,19.211531,316.683394
108.066534,1453,7.263196,0.485254,18.927586,28.477629,475.61742
78.695779,1276,5.570395,0.47688,12.249446,30.127622,559.668413
62.104443,1308,4.728764,0.686811,15.042864,17.281105,494.522111
86.165164,849,7.811913,0.72101,12.537627,2.66994,485.834985
122.232141,1305,7.210375,0.626771,13.159314,24.155073,724.922286
78.482178,1431,9.221886,0.58501,15.341273,18.315828,556.826054
94.580836,368,5.823684,0.705459,19.937575,23.028777,324.502515
21.516961,976,5.861744,0.646475,16.183974,28.99684,318.159402
80.741408,1399,5.835808,0.662295,10.990633,7.189623,546.714025
126.098649,624,6.980423,0.677873,18.665639,10.782674,324.941408
100.003614,1258,5.194255,0.648246,11.951189,30.132938,518.13088
76.756319,476,5.175025,0.647661,18.414123,25.75887,272.374315
81.706266,1252,6.177439,0.632325,16.698501,-4.114037,384.118823
108.844069,1348,5.598591,0.599295,6.685078,17.795183,607.037339
104.310326,715,6.005473,0.522907,16.179876,30.623687,341.454769
87.677665,1345,9.234782,0.530311,16.97826,6.019757,452.252538
106.200718,435,7.613048,0.820891,11.483915,14.124859,150.081153
90.337768,1040,4.645817,0.633841,14.280777,26.882422,442.099554
116.508374,1088,7.201607,0.776729,10.375628,26.152482,520.743916
65.622782,996,7.598435,0.801425,11.095358,23.735297,451.866982
95.764675,648,5.972679,0.605874,14.519771,49.862657,481.73004
53.048584,767,6.759837,0.677187,12.921298,14.951156,276.440167
96.243909,861,6.25202,0.67296,15.78506,34.628251,395.832648
102.411313,717,5.94985,0.759698,14.389472,21.523918,368.039925
49.63894,1268,5.196651,0.566972,17.435268,36.771154,373.600097
108.216332,454,5.016035,0.626851,13.07623,12.503866,211.705687
95.170238,673,5.477999,0.66043,13.387138,15.348832,463.904233
78.355195,476,5.994583,0.516426,15.767878,28.990146,357.509281
121.184373,1246,5.628976,0.677978,12.071378,21.821777,395.419641
78.397165,848,7.208844,0.482242,16.740446,31.481341,380.839118
50.456937,899,3.60675,0.716437,15.439478,20.76366,363.478457
80.165822,1360,6.598583,0.69852,15.255609,25.624919,587.517625
95.480633,423,6.605561,0.589222,14.874221,38.689926,256.478848
124.767975,869,5.63102,0.715249,15.033208,17.82261,479.698939
47.031518,1040,6.395173,0.6631,13.265042,21.012373,493.614971
98.742658,415,7.045795,0.670059,23.005762,17.943832,386.981949
108.163661,1229,5.350348,0.679359,14.855801,20.470926,598.805401
94.771425,255,8.026936,0.652783,16.258254,11.638126,477.169957
102.955165,759,5.030519,0.683583,17.096117,33.385047,424.352848
96.016524,1448,5.960628,0.772457,13.772803,15.472589,491.793895
73.86482,246,7.948518,0.432645,13.857315,17.950726,481.296416
100.062706,435,6.60806,0.602332,11.509151,41.091603,455.310966
84.159527,1421,5.851257,0.520511,15.814316,15.62049,738.46587
80.613451,1379,9.022018,0.742553,12.700757,50.756892,346.665489
85.53763,385,4.520458,0.614676,13.303247,29.695087,277.816117
122.205348,938,8.317107,0.688037,13.513585,31.565121,424.93374
125.000589,867,6.761031,0.834182,19.884976,18.289701,373.815837
89.173792,341,5.170765,0.629549,17.79155,22.076933,460.600071
100.931747,936,8.594869,0.654241,14.26487,23.878477,580.930185
69.174559,271,6.25556,0.704185,16.79063,28.18361,323.396568
98.400451,810,7.347919,0.718975,12.254521,15.280306,235.843227
76.458209,949,8.247406,0.688514,13.730334,15.785792,423.633113
71.652139,707,5.880792,0.677088,13.652108,39.143468,367.04613
66.060461,1260,7.081983,0.680022,11.001507,41.911275,459.198398
66.717119,701,9.357768,0.797506,16.64945,17.761964,518.419613
83.930787,285,7.051899,0.642992,15.002947,31.686117,331.811944
107.335706,502,7.024613,0.781696,12.345777,14.38577,476.33882
87.460979,869,6.974479,0.552799,16.103521,20.892321,414.151876
65.788518,687,6.14549,0.641009,16.508368,23.692638,147.625233
99.839672,572,9.373395,0.723181,17.969013,12.93847,511.990819
54.126767,487,6.265647,0.6956,11.180402,45.922693,271.992052
109.233756,1292,7.25051,0.589105,18.437994,24.53426,675.11713
89.975467,328,5.698203,0.741841,15.552028,9.140009,154.642796
93.654448,366,8.858153,0.85679,17.21844,42.681855,262.360281
103.048271,847,7.691093,0.448189,10.949541,23.320984,438.740366
69.208129,457,5.154244,0.618627,20.543004,22.850943,192.995658
82.069159,510,6.893093,0.704533,19.514251,8.432492,392.088367
41.579535,923,6.52107,0.577058,14.995755,23.643144,545.524973
72.530833,777,9.036066,0.714206,16.588783,14.106104,502.983397
74.535542,799,5.498432,0.65999,17.29058,36.968873,441.864652
104.543115,358,4.921148,0.701245,20.325564,31.193266,198.809696
88.802485,338,7.101713,0.612128,17.983053,35.401185,284.429038
85.80871,467,5.787,0.642422,16.966236,29.255357,465.557699
75.691114,997,7.489515,0.516165,18.859898,40.476849,497.773427
103.477592,713,6.158091,0.637336,16.445238,18.462285,371.444361
75.594221,755,6.083389,0.514653,15.437718,20.594448,425.989266
119.501954,997,6.926502,0.550631,12.190681,21.500521,459.126644
75.941041,219,7.985086,0.635134,15.672799,37.309956,257.959117
93.604487,782,5.552136,0.40225,13.334951,29.148287,385.250067
53.980955,920,7.61344,0.607852,13.425402,29.068657,667.818643
90.018697,1340,5.521654,0.685543,13.879432,11.124974,508.955711
155.51964,1341,6.383262,0.552563,22.875904,19.162526,572.011403
87.805775,1262,7.358417,0.616226,13.491249,29.610485,459.364756
94.740859,1402,6.837366,0.627745,10.454728,57.623969,697.229171
72.699722,210,6.160058,0.60846,19.562625,7.131619,305.167955
104.265569,1166,6.391547,0.706342,17.836267,16.670199,606.625779
99.992879,273,6.890859,0.722949,14.9889,41.109361,359.490858
68.378036,593,4.688622,0.628124,12.661154,20.693026,412.492051
86.470538,1131,7.913305,0.69111,16.693898,3.698261,492.720166
57.489367,583,6.501024,0.617161,18.814572,29.878331,465.110617
104.735446,1315,7.355807,0.574927,13.746532,8.415854,548.042199
53.483185,1053,4.912359,0.489349,21.248006,22.758256,449.266463
128.022335,1234,7.810406,0.5798,15.923325,5.043338,795.543673
91.560987,488,5.248639,0.625947,13.58695,40.058754,529.014394
88.508032,1146,4.819932,0.561951,12.712218,19.849978,504.652607
36.649489,1172,6.559101,0.833481,11.98722,35.73442,543.743346
46.194617,460,5.58595,0.690513,18.673329,4.24855,393.192458
85.597663,272,4.279711,0.579583,17.822616,0.269711,270.003686
55.117443,923,7.285663,0.693378,16.937331,21.668116,513.306434
75.377714,931,7.100252,0.549219,11.798422,11.659804,439.672865
93.457506,272,7.264261,0.679161,13.917235,22.156515,443.862438
69.527727,1242,5.841982,0.598952,17.42588,28.844169,458.941605
56.244519,225,6.354816,0.603694,16.145936,19.050735,233.329526
39.409018,1435,7.773791,0.513261,17.069354,22.143515,687.430889
79.287864,421,8.061016,0.424799,17.62618,23.160049,337.76451
81.541098,945,6.893185,0.789389,20.668618,37.185282,382.016459
82.569747,1143,4.041408,0.584966,13.876316,41.698567,393.484141
102.353292,979,5.702112,0.620333,17.354287,25.396373,336.247826
138.686429,1176,5.871841,0.784412,11.872993,-0.505717,446.315517
79.081191,864,5.200192,0.67382,13.635346,9.745481,398.760853
79.793505,792,5.100299,0.529956,13.907907,14.536001,498.951596
86.656212,806,7.070619,0.836474,15.52485,23.320128,505.081177
114.52577,1076,6.333033,0.755786,11.871464,33.692879,700.196714
86.21365,1378,6.727583,0.693929,19.294957,26.093485,444.579911
98.686849,1049,6.102786,0.557646,8.341606,17.723306,441.121224
92.402,1119,6.674005,0.767122,17.35764,42.790856,445.261815
76.607738,839,5.576744,0.595709,14.758363,23.683206,459.438023
111.789792,1404,7.390753,0.731434,15.842846,17.982977,558.387478
80.077105,1084,5.736639,0.59151,20.869931,15.476034,501.713042
40.675828,1231,7.418822,0.629113,12.946526,40.967835,552.07726
132.846085,223,5.502898,0.640647,9.657178,3.961192,277.756499
59.58389,1060,7.052011,0.62271,14.794593,22.077635,507.261672
117.652204,884,5.14032,0.666186,16.227517,31.660235,408.689298
26.10348,619,6.469238,0.724983,12.102365,30.024377,342.041209
80.952272,1265,5.071785,0.689544,13.977311,21.395313,533.234838
78.283453,408,8.218713,0.725791,12.220793,31.380174,216.695984
62.813618,824,7.742935,0.749868,12.194147,19.193299,489.628843
118.366297,1481,5.641127,0.708778,13.135846,26.687522,746.642519
39.752051,214,5.25121,0.680477,14.339148,20.446142,511.831751
123.667698,738,7.118374,0.586759,13.95533,35.728406,376.504954
39.004475,590,7.936443,0.633935,11.788655,27.051796,428.322102
96.011282,1159,6.550001,0.671645,18.694536,35.947746,505.50262
100.771579,646,5.861514,0.605536,17.308535,35.00391,564.981825
67.164337,1232,6.435432,0.634498,13.128666,22.29159,425.691295
90.375899,1375,4.932058,0.666088,19.268645,8.652432,366.641489
94.227289,728,6.265888,0.706338,15.23102,25.324358,382.707696
43.108547,1251,6.388743,0.602102,13.932081,48.076704,497.242551
89.788412,995,5.410869,0.534634,13.908356,35.390631,696.278079
54.687856,1117,5.925244,0.561824,19.028482,28.513638,487.862737
45.445736,672,5.852415,0.538142,12.100225,31.566742,515.06661
80.403771,298,4.439507,0.638627,17.870809,28.982369,396.909308
61.338223,482,6.178982,0.815015,11.899727,41.780263,347.191516
119.316289,1137,6.970177,0.897492,12.871794,39.27151,518.053619
49.941063,478,5.433643,0.693542,13.811169,32.330289,432.366799
88.250802,569,5.019648,0.694738,12.908563,26.435521,292.588775
82.544124,561,5.421222,0.716371,17.222872,40.884276,434.944211
76.881298,800,4.848201,0.539063,13.41274,10.092562,585.530391
113.193118,1405,7.587006,0.65219,18.24535,10.117124,630.823598
79.608395,938,7.339802,0.803808,12.455312,22.546999,416.581657
72.09555,1489,7.291188,0.642962,10.934757,12.522346,622.889556
100.403924,1017,5.929256,0.716418,15.955183,13.203231,495.416799
57.09563,779,8.229509,0.804385,16.299872,2.265764,474.34934
34.444247,1068,3.287954,0.701685,13.864451,28.800187,486.197815
108.438903,1020,4.519257,0.626581,20.811621,11.618433,585.10504
65.199017,862,4.962968,0.650448,15.71276,7.800271,426.636445
105.433556,542,5.202004,0.56419,9.183788,37.085795,287.617333
77.328228,1228,7.296748,0.563399,18.209946,23.229367,480.546538
22.44793,642,5.539663,0.619156,15.974732,-6.521624,420.556036
54.432335,1463,9.371252,0.562594,14.087004,21.934049,664.856747
47.135663,995,5.560313,0.673162,13.318161,27.863482,548.767526
76.40106,1415,8.717539,0.608401,17.662472,17.474838,590.487216
44.924467,245,7.153833,0.732267,13.834395,34.018106,487.447479
59.286628,940,10.078526,0.696819,11.585547,15.059224,435.706316
62.428176,1220,6.001417,0.576709,19.070775,26.671788,566.323745
81.203603,307,4.723923,0.57618,8.87983,26.918205,461.447125
79.232273,1398,5.693803,0.755462,12.092383,-1.614985,679.568653
84.655507,872,6.478958,0.717484,15.581035,20.001042,257.610102
88.834349,542,7.73274,0.576021,15.964705,20.196066,461.124511
56.596245,700,7.929658,0.490922,7.037049,39.854321,385.752251
96.29442,467,7.401827,0.636195,18.622741,20.777462,360.853715
63.574513,812,5.420232,0.558278,17.452688,24.280791,677.107857
