worker_age,years_of_experience,daily_work_hours_average,breaks_per_day,tool_usage_rate,num_automated_tasks,ai_planning_support_level,feedback_score_realtime,task_success_rate
41.72527472,5.821759172,4.998322704,5.030776415,8.095973058,2.111484521,-0.013499008,51.26149398,65.77804663
57.86698124,17.84129505,9.039884299,2.017964617,13.17446826,13.07495548,0.98670085,80.36497164,89.01851573
56.57262438,21.35964946,7.31923883,2.968075655,12.12975238,9.686816796,0.008107916,71.60683016,96.23845243
54.16116394,0.532878267,7.034911845,1.875827083,18.5919988,7.121248362,0.983307383,91.0877216,93.54128469
57.5912784,11.96348632,7.861037917,1.004615867,9.085650534,13.66336323,-0.019707628,76.96426083,68.46727568
41.76794532,11.52293495,8.477449467,1.947027491,5.547988756,0.025215648,0.03076204,69.75522839,92.24721464
49.327785,30.17591043,7.835764544,1.956692935,3.106138507,3.945316909,0.027858371,82.8136252,92.58498919
43.00644902,11.21628378,9.453899049,3.94165576,3.293569542,-0.303731013,1.02221492,62.78869093,93.44839567
37.99219799,4.560934233,7.142982309,5.056156462,10.91908947,12.19653361,-0.006102593,58.10670434,65.29674754
36.0414278,4.715400559,6.373518339,1.071833824,1.743422573,14.16086539,-0.006061045,86.99609384,61.89318458
32.35799248,8.837607795,7.522448575,0.967699546,18.84587526,8.688022294,0.988920049,95.34922609,95.97359098
49.71079935,1.017769626,7.899679311,2.967548429,2.373151454,13.09770259,-0.056323311,78.08464946,92.62401442
29.65166766,17.49807121,8.826842938,2.930856044,1.340513648,6.275448567,-0.042491408,95.53809391,70.94453792
27.09875982,26.29888453,7.566053676,2.020783337,0.251703373,4.343746392,1.011676976,57.56497162,61.2029328
51.59219165,12.84614592,6.919638848,4.978443382,16.91787726,6.883261902,0.020118853,70.21265424,75.3071934
51.23328259,10.13587621,6.071813398,2.015307419,17.36632649,6.879438165,0.023920095,59.49797079,100.6164894
39.4005533,15.00709158,9.287212904,4.952592891,18.47831463,-0.237021998,1.066642275,58.06167989,65.11353642
47.98490863,33.24819788,7.163073972,5.078923876,8.957799821,6.787138263,0.982039412,56.43243724,93.57160606
24.85002861,19.40344121,7.901646222,2.002648706,1.869177678,0.978302763,0.006216595,88.21234412,96.72764606
25.6862202,4.613211247,7.24662107,1.125625243,11.36928475,7.158875557,0.002361386,69.64353832,93.88810368
40.36440019,21.40832957,6.053004544,4.978756932,11.23727595,5.89973041,1.022628978,97.31782415,94.57670785
45.67249455,23.11366301,7.728132492,1.968440042,9.765000276,7.765568647,1.025331112,88.14306166,97.37563685
54.99374493,16.04918829,8.089975793,4.949466496,4.124033089,0.251721584,0.981821366,49.20956839,97.54433573
30.49224044,25.80119339,8.686299896,4.931139989,4.537973311,13.3306268,1.006679783,78.27687332,75.50265851
29.05652695,12.76949428,9.434399881,3.042802622,1.615078572,10.13337218,0.983197645,93.19056474,73.20544783
35.31761258,29.75566705,9.24854372,4.041363409,4.189704115,0.827649318,0.043962189,76.40527416,72.21597196
57.55462679,27.87076489,6.588977425,4.106361156,16.6265452,7.863569206,0.012846308,92.43576004,92.90970035
24.75397708,28.88414879,6.010632567,5.101503491,6.946545041,11.18688808,1.016542142,55.16452014,66.4385837
26.72582992,2.335923896,6.597022616,4.859392771,15.93191188,2.919089547,-0.00731981,70.05522024,92.83270098
46.74893288,7.899268439,6.284274516,5.048756895,15.51347325,8.965046677,-0.000719572,74.06668689,96.00095959
35.26071901,28.98899798,7.889299325,5.135895808,8.463624203,1.744256072,0.989140416,50.97485522,86.53348871
34.7303927,28.20310911,7.853467309,5.060864835,8.850443845,1.914900673,0.973636891,51.27333251,87.20826887
46.34854656,28.54269297,7.739623014,2.976842366,11.90548281,1.30684058,-0.053243075,94.37638259,96.47606868
47.24202004,2.671029885,6.563031954,3.042318199,10.83267913,1.210825854,-0.022158515,71.94430528,66.18883154
41.18391019,24.80904627,7.090382263,1.97110046,7.927894325,13.86258747,1.028861042,55.18988052,94.92742833
23.17004236,11.00334896,7.661894294,1.984471035,14.11855308,11.75111026,0.989388262,71.03879006,61.41919939
37.20069718,8.095175969,9.082288001,1.939521769,4.177791439,10.88661931,-0.008725747,81.29133849,94.93704297
29.34909179,31.19809624,6.015672957,2.089104945,10.784423,3.681217363,1.014412515,73.95576213,82.93660431
34.85616006,0.497372764,7.598128417,1.959920962,14.29483998,-0.388793002,1.016828293,97.27391377,61.25961395
51.6491085,34.28527742,6.336244676,4.049525708,9.056587372,7.575124155,1.010622688,96.65904504,93.61599644
54.66574531,8.056306331,10.42588373,2.974732971,15.8545163,11.78396757,0.011793634,57.22308205,84.59054061
54.73630716,6.386660842,5.814093045,1.011965624,17.25891364,7.110448817,0.0153645,88.23937425,97.33801633
39.24493396,14.7253044,9.38972929,4.979260981,18.11338662,0.043307607,1.021947657,56.8282986,63.70536563
43.24978123,22.61196911,8.364921615,0.992764182,16.42706452,1.975649097,1.018417861,60.41784295,73.86862531
27.76895243,24.51446167,7.760213714,5.121247518,3.174240077,7.166290118,0.011426209,68.79742119,65.3106821
39.51149745,11.30975615,4.925112701,4.044891682,8.831041058,5.068656384,0.965988787,60.57262459,90.4602964
41.6455251,10.60660691,9.304417898,4.088967752,3.802409955,-0.059416772,1.007422666,60.82387368,93.16168816
38.64582285,20.31650042,6.83860251,4.159461439,-0.513305886,8.247188787,-0.004301744,51.38312094,81.23217384
42.84650091,19.99703617,9.019764745,2.973763326,0.607271907,6.254556827,-0.001311786,98.4365518,69.29641326
55.78322498,7.191203189,8.493965126,2.043902244,17.07479134,9.035865012,-0.016729527,62.84580996,92.78688433
44.45785562,23.20406268,10.21089387,2.086514137,6.795078227,10.83676482,0.025716863,65.59809213,92.39858222
56.00096245,15.55997639,8.021696085,4.014344105,1.974290234,1.691599609,0.018442267,74.78818996,61.89904166
24.85362385,18.85861131,6.830598844,3.091092215,18.23643915,5.94355189,-0.002736605,59.00132945,92.23927965
23.20685669,19.25022906,6.432544577,2.027577076,5.571118324,12.28146365,1.004526191,89.73824648,92.07826443
32.55478504,34.31391046,9.198775877,3.069661585,0.658369274,14.22363328,-0.0064232,96.14719297,76.03052727
37.15388954,14.09330929,7.562989868,1.075711462,11.99957019,0.200162217,0.009694738,66.97053699,93.09738988
54.6073897,15.23687958,7.981286873,5.07951116,3.823627291,0.010183323,0.982221824,50.60312312,97.28243817
52.10035706,22.77073612,8.830630117,4.044862836,10.11677882,0.085412305,0.027429347,97.01885863,70.68887656
40.71074024,4.013453343,7.176339135,2.095807838,7.938370969,9.013894517,0.016267907,52.5297012,96.0322199
46.0721305,3.734102649,7.844252375,0.984029462,7.244342217,9.017234432,0.977988009,52.90492267,98.44354821
49.96204653,8.070279172,7.550906273,1.978121867,18.43627168,2.044810294,1.01726556,80.2235177,80.39654145
51.28288515,17.65068689,8.059057678,1.970868488,7.017226006,14.06143447,-2.48E-05,55.59122278,99.62082321
54.67505498,24.01038136,6.993378577,2.104053161,7.190759067,4.142220845,0.006848267,95.6776639,92.5945246
36.06114916,29.23116914,9.331563402,4.002231369,4.253250425,1.054814926,-0.002732304,75.33416594,73.37471028
24.43933654,24.12933669,7.570234526,3.067959799,15.79107583,5.791700011,0.952714811,78.7585916,62.67872219
29.82734096,25.73042365,9.313251872,3.062182647,13.90053152,-0.053865172,0.979539755,68.7334218,83.86396585
27.45766022,13.20118495,9.382258492,3.087445344,1.901945947,9.79313221,1.01325348,93.2112214,74.43816745
49.27791973,17.37489,8.415661156,2.985505862,0.927500391,7.016882167,1.023895359,99.76186017,82.91768954
57.17396977,9.902035427,7.755635671,4.947280205,14.30777815,6.932636702,0.00041058,64.85172176,94.44412764
33.4044863,12.94669055,7.627549557,2.05943521,5.359175815,11.90724699,0.01464482,96.02281075,99.15946499
22.15179003,13.33050361,5.407378271,3.039505686,1.707435874,2.193640749,0.962056755,81.68326989,60.73740561
37.52940714,7.966893822,8.992728773,1.935190154,4.123513225,10.88938114,-0.004803224,81.06311017,93.94608354
51.74966198,15.77905124,7.121613818,4.081462818,7.179502691,8.985071657,0.997175747,65.38332599,63.83663195
39.8181534,34.16784509,8.344127297,1.927903722,17.68725919,5.900324163,0.996953964,72.9030353,97.48434247
25.43981637,11.58882132,9.376817936,4.988512293,13.89028437,5.901841635,0.9459787,98.17747863,70.01716786
41.79984187,1.490661754,7.810535178,3.945388947,-0.145818127,4.04823192,0.060178897,96.80484662,60.64071239
38.41917733,12.46368259,7.147673702,5.021956051,12.48589812,13.84229103,-0.008917293,93.10279938,97.38295986
43.53332165,14.82953582,7.302897191,5.009676427,0.991578254,8.197373972,0.985504462,78.12831955,84.1601418
49.06709428,33.77519528,6.47447644,1.075784811,2.891415758,11.24791653,-0.020909789,66.09549426,72.99619358
24.08310853,9.669695464,8.498989269,1.169829112,7.950907598,12.82987877,-0.008395243,98.62830203,92.09525266
26.32157894,9.132463966,7.399013649,1.010978195,11.99704825,8.114959883,0.012432748,97.88817174,62.04993218
49.52823305,6.354952083,6.730846023,2.143756812,19.63748594,7.934188072,-0.036355889,70.64060621,74.78114876
37.65820849,9.941964855,4.583537386,2.949187152,18.17953097,6.959501344,-0.005851344,58.13190507,96.57044545
44.12884829,3.508778665,7.861031037,3.946146247,14.99418698,9.951779226,1.013319525,97.7096154,65.02724378
32.86538473,22.02733035,8.439520074,0.942677384,2.478392124,12.73330963,1.014204725,74.17151965,77.27903242
58.28585995,20.09128101,8.476580967,5.108954635,12.79464454,1.743998587,1.014073999,48.3484274,82.01954375
42.35042537,10.58395384,9.244580992,1.995860666,0.453298873,-0.142502848,0.022428547,54.06355681,92.9180456
58.64146923,19.38144478,8.399479953,2.000886455,14.38524146,3.130303116,1.000787005,68.31628886,99.35819996
38.77195465,1.493102991,8.491866706,1.042073579,17.3220379,1.003560803,0.003108077,78.98424118,62.88436743
28.60651497,29.83972508,9.449694034,5.062226878,6.293120702,2.961166127,1.022340788,75.79480952,73.08800591
52.33562125,11.03325499,7.029303412,3.97103679,0.579223678,2.987900764,0.023531774,82.15974296,84.83705686
50.32535706,24.74668724,7.54713383,5.051944477,9.406209407,1.157837013,-0.011641364,76.3204294,78.36494494
41.48402548,4.308207251,7.209354591,2.095350054,7.71979019,8.700799175,-0.001697226,52.12777953,95.75137491
56.87847246,26.82766721,8.191740743,5.049843949,3.469749727,6.124507491,1.042142447,62.98387413,61.51899398
24.38022732,20.82439282,7.953810284,0.956872422,16.57527921,8.783758387,-0.012297149,80.12294616,96.92177034
38.48522227,10.12633831,9.418013194,0.994756511,1.418088206,4.826719655,1.024738978,68.6426641,79.64974499
33.65981101,6.235245394,6.211938589,2.012009512,2.957387671,12.01449826,0.935740243,59.64521873,64.96270279
42.12447397,24.33227551,6.379727483,2.974188822,11.58257126,13.26437311,0.971659828,81.89644388,82.04701361
27.20634315,27.49652604,9.737132772,2.934473881,4.757638281,1.060829785,1.023839145,82.20173223,89.35491094
54.40953017,20.14656701,7.068017071,3.946763671,15.94585303,9.313474731,1.025662325,57.51214173,76.08093979
36.57980246,7.105305283,5.907275036,2.026216732,14.7568787,10.61672484,-0.007289265,80.07701663,77.12583435
27.69480646,2.166195421,7.02089675,0.97945795,2.890720518,0.613778018,0.984950989,65.92851465,75.44221591
30.36468874,15.8019125,5.986325974,5.012354816,4.814016774,6.035464142,-0.018537315,79.92743384,97.50940621
52.7212572,21.87846264,7.32958193,1.063684548,17.20575594,12.18877369,1.007887532,62.19785886,83.91608028
27.967879,28.36444625,8.458306999,1.01157345,1.093351505,14.33198885,0.989501226,76.10365768,76.80832889
29.1448354,13.76226608,6.610603146,0.912082778,13.10622166,9.788600075,0.009646538,91.1613685,76.3742045
49.27882992,20.11197922,7.989958498,0.91423549,8.76883874,13.74296501,0.962108723,68.21731582,63.73432889
54.62281749,27.9609145,4.757529394,4.851326054,17.79549537,11.98129818,1.023309807,56.68754453,73.06354156
40.61705475,1.433970459,5.672956831,2.050718487,5.907575832,13.46923416,-0.066742619,89.93279913,82.28599177
32.51682364,21.6509528,5.122101546,2.086278155,0.886321997,12.01091184,0.042929314,52.27879273,83.11854323
48.2667726,25.73211426,5.772950326,3.937306622,16.96466983,3.831676613,-0.041927315,77.01057632,77.68354186
27.09578171,27.53781191,7.815018327,1.073351974,3.133898981,14.02470846,-0.038648021,74.19039623,100.3122563
47.59360413,18.60036592,7.627326024,2.929260555,5.851960747,5.933899817,0.985537734,50.1454366,84.53002956
56.070639,33.97534033,8.32668189,1.941938117,3.749513952,5.836512634,1.006880169,56.92275711,90.78817977
30.55900885,19.60961458,8.880091578,4.906838187,-0.070697942,0.84824052,-0.013634375,74.26515613,79.35811507
50.28651288,2.559069726,6.592999957,3.889851449,14.7332977,12.12836688,0.918784142,82.8829946,74.76577247
42.25633196,29.57740949,6.061770367,5.020819562,12.08294563,14.16695894,0.978184456,54.22311592,65.78146144
38.69250308,20.08500513,8.59011554,4.997124494,12.18240229,14.10085919,1.052841547,63.40367632,72.11204592
21.07835694,22.559578,8.812342661,2.989164572,7.988442156,1.918593956,0.975100338,66.48001418,92.40821453
43.85170697,31.00010131,9.252116124,3.087698651,3.755623796,3.106853529,1.020308603,97.3505881,90.48585568
23.18971003,1.12540492,7.084968897,4.117125435,0.489343648,4.989601576,1.032802677,77.60304816,62.18256484
51.66845966,3.455157429,9.419647178,0.892706336,13.09101322,12.00454079,1.031832268,52.92296685,89.1249148
41.83700478,6.17326504,6.338986029,1.996300832,-0.274977322,1.00662381,0.982458891,74.02363741,92.8678103
46.04663216,9.948005777,7.099619626,5.01361807,0.684729955,11.87746293,0.021631499,82.73499515,68.66638013
55.76888139,23.94167374,7.995348212,1.946077029,4.791918461,10.07717848,0.031454815,63.45133255,91.81094912
25.46113256,27.24746379,8.628964554,4.947398004,12.4172521,10.98218751,0.934124214,75.39385525,97.67619055
54.9169514,8.823026536,9.470494678,5.084370115,0.092493126,6.124115615,0.999655468,91.82332401,64.68150917
39.26301632,4.066594286,6.20814112,4.986619656,4.304302208,4.915147382,0.994341931,58.49511378,67.88676101
41.7292852,17.60710033,9.556309616,2.915131276,1.730821717,0.798292142,1.010252743,67.84959762,64.65467622
35.63773325,27.98182149,5.442928982,2.962346721,16.92134812,2.085389871,0.078947146,55.01505435,83.37305673
57.04736051,7.628955121,9.353589627,4.922821067,15.75732787,3.53202545,0.973574261,59.07411736,91.53936675
35.87496705,27.52997381,9.678454989,1.107687467,17.50320499,3.948082071,1.032792066,81.39390165,69.078727
45.57129716,4.529271302,7.884733725,0.936241586,7.817988035,8.944596322,0.957913114,53.55609369,96.75166135
31.16627434,9.315764682,8.26783602,4.019695575,10.22446965,9.888989253,0.002251562,70.90541793,92.04527041
49.98502669,9.758956026,7.292089341,4.888945717,6.063199151,13.15963737,1.005078344,58.79035401,83.53358334
41.85192952,4.477593439,6.111693077,4.975555347,17.95316248,13.66263518,0.035208648,54.27080541,80.55289799
43.93392812,22.29470122,6.926395627,3.066052814,12.58422805,0.77666791,-0.032915844,89.8432782,93.63276222
22.85215342,2.55430792,5.023247776,3.04514934,6.056237176,1.309402067,-0.018888061,97.81258941,81.94273378
40.47792619,16.34373464,6.684381838,2.932789528,19.09884078,13.84303611,0.992067097,65.87947838,69.05952971
57.94048798,17.80180653,8.470428903,0.98091136,14.01522146,2.991878931,-0.021723431,67.29931253,88.69153931
31.34637423,22.88364109,7.074208266,2.031627175,18.85003281,12.25456247,0.020466042,51.54817332,63.75890599
55.67942363,23.84758126,7.869305611,1.971033898,5.224206906,9.496407937,-0.058945576,64.09853484,90.51772989
42.71902514,23.70915863,7.539616013,1.997604196,16.79996321,13.99006099,-0.028701276,73.10448433,89.88358479
41.37435978,17.75775741,5.047940323,3.04965588,11.97402422,14.66687507,0.999807826,75.83789512,99.54984584
48.39879969,9.603934495,7.708200929,1.027900343,12.85054737,7.7711105,-0.013615644,96.22146831,70.01485699
53.09607323,8.901967226,7.282105614,2.040849854,15.46237356,3.282545967,1.003188508,76.09795736,97.80718287
27.91957181,24.2322448,7.722620565,5.046322053,2.736994597,6.892877239,-0.022283982,67.76462492,65.84127312
22.12457734,29.06152083,7.633300545,2.043606904,3.978158583,8.133140632,0.989926507,54.99942216,97.49403087
23.42781414,7.114986802,9.33981793,1.073434141,12.39811048,11.93923842,-0.017443943,90.92502825,97.00858542
42.80573676,6.115492488,4.982432189,5.125840611,7.875779443,2.19130234,-0.016347647,51.19049243,65.80829313
36.3233528,27.72224831,6.139153612,4.966575332,3.797850338,10.6720266,1.03577483,62.301113,88.14849043
48.20923869,33.21155583,7.200767326,1.080998783,2.745900719,10.14488103,1.031942703,84.8706816,66.37720615
41.22300837,30.60016587,8.07127465,5.06218582,6.592231539,0.326338472,1.010931548,75.56845261,91.64832411
51.80528366,33.82556871,8.181416565,4.032868278,19.29574852,14.01405258,1.009190648,59.61315934,63.38640356
34.25905802,17.66637032,7.324786258,3.032699725,9.059228009,4.781491582,-0.008351895,52.44825247,82.76112674
54.87166411,5.501018715,5.916470817,0.961865723,17.54609474,7.135883244,-0.013789738,87.55924045,97.86947961
21.95864812,3.210895283,7.464687198,1.934644007,9.033095619,11.91409955,0.032834662,96.0053691,91.39228934
54.58646799,4.212468772,7.439352165,2.017439085,10.26195275,3.167801232,-0.01869588,81.58321914,93.23630562
45.05436918,18.10671767,6.80967728,3.013645157,5.33101746,9.061565692,1.01976647,50.34689342,83.35854591
45.89922265,23.7413818,7.652935755,3.883390899,14.00548081,1.070399065,0.999284175,74.55600846,63.1572905
50.48841589,18.24192899,6.288057017,5.018956292,14.74624809,5.233180761,0.007584753,76.02457062,99.83860656
24.78896399,3.569301802,6.110398307,4.095244439,17.51726124,11.21445135,0.04145857,70.57456459,66.27586094
42.79466219,18.77563098,6.671830253,2.914517829,-0.209613557,9.893126056,0.993754418,67.59778917,61.15189066
37.55544911,12.03441352,8.092885179,1.887361623,1.405957878,2.849769964,0.968914695,51.39430613,83.87327645
27.25732715,24.03275388,8.056623161,0.95902606,19.56966311,2.813910212,1.005452817,69.30171358,96.93960517
38.50759402,20.39159208,7.155816977,3.970791203,9.753195645,13.13781118,0.970093511,82.07550105,82.61003744
40.26744382,5.214657383,6.281144437,2.881684218,4.867014819,1.06127289,-0.004838094,53.17408029,95.20884939
29.10077163,17.10440989,8.751045621,2.973336517,2.975520183,4.597283727,-0.007218483,54.79602165,64.46662254
45.03478826,31.14241381,9.192775744,4.036954927,4.519155567,10.92033429,0.014386591,95.45679363,83.74141686
25.61866465,34.48663775,7.679174559,4.034191157,3.93081005,2.99655691,0.03990195,62.97309748,90.35716944
41.68218122,6.38690905,4.933333443,4.922030292,8.224134606,2.00813245,-0.006008321,49.75889406,65.89230191
46.34759757,3.772009614,8.642651145,4.982047266,15.06132633,1.089670593,0.947809351,96.7653122,77.31291329
49.9912646,26.62318399,6.139964253,5.010306729,15.01481617,8.273801083,1.050366089,51.81492375,70.04346656
48.60838983,33.89075931,6.493154339,1.068648718,2.710915681,11.21020261,0.057027132,67.30249886,70.92326031
40.35765193,21.02591851,6.462603584,4.125419975,10.99117489,9.99420285,0.007818069,89.358401,71.00645908
53.8716318,19.14099264,7.081371309,4.005123455,16.15375817,9.130938898,1.028494023,57.19890514,75.38523322
39.79283628,8.640584032,5.897748533,4.992135604,5.282119055,11.61507361,0.015866665,62.91354321,71.31845092
27.10387022,6.337176874,7.800877168,4.025505759,8.26835962,4.680837397,-0.020453625,86.1481335,87.10131975
43.59438258,31.18620597,7.295879042,5.098026029,3.998594371,3.078800591,0.064225451,92.26271564,70.16122183
39.92806712,27.31536774,7.185382662,3.991984902,2.030992048,10.93361449,1.002520295,75.95437455,63.88883011
45.91227242,3.027329995,7.617366879,2.052601184,8.98412538,0.57040985,0.01487581,61.76794971,93.47435242
29.08204282,4.138632723,7.041094725,4.058552764,15.9780548,-0.013439049,0.040846299,94.52479228,67.85642417
53.35231302,26.20649761,7.095178738,1.029851985,2.355368956,10.81242394,1.03214704,71.60896301,78.88990674
37.72990582,14.19511085,7.705313232,1.07395047,12.3970928,0.052929671,0.014258412,68.23423411,93.44051013
58.39952418,28.90610662,8.95680825,3.085479511,16.91501048,10.7384154,1.005581285,70.40324205,95.52964946
22.95068335,12.44392283,6.921925299,2.992527048,4.938603089,13.23255403,-0.033270301,91.96158541,77.4494273
36.27123543,23.06650416,8.527998863,4.009282056,13.60225647,8.156012678,1.013923864,69.9315428,92.26472752
56.88697608,7.094198313,9.33569756,4.992263422,16.46072074,3.954027282,0.998719696,60.35936753,89.76335244
56.51266229,17.49127271,8.167432474,1.89368864,5.145590921,7.02855644,-0.041596341,85.8100549,81.15885662
34.59182762,15.40153151,6.552175571,2.080900083,18.00179076,6.633425568,0.040351856,52.26394337,90.86530902
31.64638117,7.968252883,8.335356233,4.176526528,11.45563484,4.799326261,0.987628881,81.91587024,80.74864548
31.12210238,8.707337353,8.395061819,4.106654833,11.65695406,5.151307615,0.962031162,81.15538553,81.5164075
45.35958325,25.14487296,8.485866264,1.024693248,15.15456527,10.01195007,0.041558441,71.19453445,70.90440205
50.50302758,16.64717489,6.511602341,0.984655586,13.98143077,10.37010403,0.974542644,64.00221235,92.33044803
53.63806348,24.9497545,6.741174713,4.025810766,18.07142086,5.927334488,0.003211463,89.94962756,87.6740994
28.82161152,19.2720401,8.140380366,1.897543091,16.01010943,6.105830145,0.998661954,52.99364706,86.74365954
28.01497847,14.20790639,6.953414702,1.041562103,4.420379167,6.724859492,-0.020918668,85.91768056,89.60927883
25.95597576,2.200220864,7.778539911,1.12563871,15.97634604,10.20287699,0.001444996,81.14686965,80.51450883
25.57614393,31.56504489,7.085635646,5.006352055,5.098752601,12.007463,-0.027755862,89.0208713,97.01205225
32.03705774,0.653019161,7.10050065,4.024405175,1.132423467,0.896425423,1.029639714,80.1370687,62.8681085
42.39103313,4.279264533,6.241581908,2.987483642,1.904613546,8.158317789,0.047155616,96.76476944,63.34623825
57.84341859,17.53100535,9.271191688,5.018484173,2.743573606,8.093742272,0.059532137,62.56765776,63.8729111
28.01806355,26.06368065,7.51298352,2.11003076,0.51902834,3.961224092,0.999751814,58.10239932,60.92446811
34.55406987,20.5801882,7.362416262,4.089256958,15.32140904,12.05415173,1.001008908,66.21221248,82.96896285
54.376074,13.15952125,9.252871953,4.919510142,15.08125526,14.33384151,-0.001302973,90.62911103,96.0573421
57.94295078,16.92478761,8.688877897,0.929085431,13.74691303,2.731633797,0.001791753,67.56195349,87.67430893
47.3156464,26.90441003,6.577370303,4.002938759,2.594856606,10.00714991,0.010344343,92.93660584,88.54590594
41.81685271,15.59895376,6.14307947,2.957183748,10.90580816,5.626989582,-0.010213851,92.68495466,95.80490998
28.8777558,18.02259517,7.145346554,1.04287803,10.93101811,9.993626465,1.001260655,79.63968363,98.91249229
45.65874832,12.06798783,6.746505459,4.846053919,7.675760203,7.286436117,1.012151881,90.90670104,87.99538509
29.24325154,14.04903372,7.834137129,4.932865069,18.0523045,1.906887037,0.008395739,55.04604377,96.14238808
22.47345255,10.94347472,8.454358262,2.957967016,14.82317038,7.022201783,-0.03122517,80.30677518,66.92866595
57.76586485,29.47248964,8.515882599,1.968828733,3.285981821,10.92439829,0.966425477,50.94796936,65.93159538
56.49531399,28.21237238,8.14969349,3.110983948,2.601191155,9.927371692,0.017248745,94.99703972,85.45528262
43.9912824,25.31414273,9.056000937,4.084708818,8.043244182,9.087481006,1.013945415,72.10046703,73.03565498
59.30393865,19.93496013,7.487063443,5.042166246,3.294783454,5.087839099,1.017559222,66.52579777,98.67503937
47.80280219,11.34884435,7.799259549,1.958903769,19.0484218,6.050750714,-0.014801843,73.71172854,92.37995505
47.53665099,28.36617296,6.811392004,1.966144558,16.70085655,4.171933952,-0.039424733,68.74761392,84.95027262
29.55593583,28.87167897,6.944324446,4.046029845,10.37293502,9.988880675,0.971077265,52.11623627,72.30693366
29.98665475,33.22651776,6.739962339,0.901825806,12.37633128,11.21287939,0.994291457,67.03310041,78.522596
39.26765115,28.59902886,8.663503251,1.011510517,6.481329384,9.794729137,0.976611045,76.23835604,98.26577988
55.56559297,4.547046074,7.533092054,2.057975174,10.1678802,2.932682452,0.006882448,78.43799267,94.04648754
28.50708434,10.18189841,7.459854297,2.996107216,17.99961966,9.019199826,0.985443136,95.14865557,91.9693775
41.01797973,2.983758173,6.265215639,1.967971092,2.736408892,0.267481138,0.999708217,90.22896403,61.6653457
30.68356077,9.698313889,8.384147469,4.018947435,9.777280638,9.690029556,0.013855306,71.39483016,93.30779321
51.374271,26.41514995,8.962148416,4.038947184,4.8301064,12.19626977,1.031539556,78.28589365,87.769512
54.43377108,4.036998576,7.652829216,0.915077703,9.118519168,12.11709229,-0.00397921,52.07183999,73.89122479
43.85768715,12.2820535,7.872766978,2.048546563,10.08194982,5.932822666,0.996144361,67.66391232,76.51893146
27.10337905,25.16333746,6.455803842,4.045599587,12.69785656,3.154883247,0.96281486,48.53985616,100.255319
54.66522181,26.22009349,4.796418938,4.991989851,18.69396858,12.3668171,1.015930102,58.3653834,73.04242415
40.47971843,17.37665141,9.675745077,0.945984758,2.664790803,2.971512264,1.010624559,95.11963205,91.59011762
43.41962018,6.650332293,7.046342242,2.952679416,8.270372456,12.85971804,0.034704905,88.83440032,99.56678881
22.31561875,10.29372428,7.272043591,1.924593937,0.485026479,12.03683492,0.993071481,71.17713846,87.35958953
41.8129995,1.374553993,7.916835496,4.043294317,0.003905839,4.172720506,0.017284683,95.25699048,60.66797389
54.58597983,25.40894784,5.879136074,1.028822242,5.544982957,-0.469173855,0.041797139,64.09934788,93.52654482
46.36413168,23.56212396,5.480939836,2.032922739,4.708330752,11.1679492,-0.005923309,84.36972175,79.65854779
23.99669146,10.28286031,8.507557823,0.993964052,8.175906348,13.03710888,-0.037210985,97.27772557,91.2146808
23.01533356,10.75561747,7.356400163,2.04222747,0.085670477,12.06247061,1.010084337,71.08015451,87.04472412
40.69353035,5.629257006,6.835566721,3.053954836,9.07169727,6.933159343,0.010408074,74.04651309,75.01249532
36.32202252,11.73961086,7.939541607,3.95376514,14.9666891,12.97515516,-0.032149894,95.03604365,91.05108203
29.53085458,18.54899297,8.894730142,1.962150723,10.64417066,10.83932844,-0.026270685,74.40959023,97.48909243
27.57224547,33.0197459,5.416925336,5.091405679,17.88584803,14.04372059,0.004513934,66.65912246,86.14442087
30.05887251,23.75456876,7.267301444,0.930351409,17.79933945,3.315350252,0.994552956,54.94610828,68.39206672
46.6598127,24.04160735,9.505361237,4.059694168,6.526773282,0.975073862,1.030701501,75.15973337,97.30036267
42.87380542,30.42145729,7.669386038,3.978663859,6.965048305,4.983838407,1.008255155,73.05812813,80.15537744
56.17574521,8.629586236,6.960712957,0.982155233,7.05326944,0.171345706,0.949262635,63.59759171,82.60693433
53.73062512,22.88045694,7.30518824,1.957588441,10.79253788,4.972105002,1.008140999,87.19623355,96.09333855
25.30238666,25.20290446,7.866935031,1.042853189,3.955241478,13.22364748,-0.00837142,52.39484665,94.29885802
39.28629083,22.42880635,7.723165541,4.007359102,14.90873264,11.10290764,1.015920523,53.15470574,80.69627575
25.42302534,14.32035987,8.008154672,2.998599014,11.18248517,13.10551258,1.02797233,86.25101228,88.65257655
32.8287418,8.504992514,8.900116267,0.945055264,0.094662388,12.7554799,0.988626864,68.06278971,83.56382708
30.81226697,18.79911075,8.882310053,5.057683247,-0.019086865,1.310628357,-0.056119513,76.74717295,79.53568772
31.87094219,0.49295493,7.166114142,4.017217914,1.122839089,1.38362692,1.026584656,79.10951597,64.54047584
45.75431668,21.46714725,6.18256991,4.837727864,2.173133409,9.868394807,0.040325622,95.29341501,64.19978511
41.9691125,24.72243426,7.141629463,1.954872534,8.513258131,13.78344759,0.9904738,54.95199097,92.7889521
54.3709996,24.80271897,7.056031005,1.999179409,7.259231668,3.849881337,-0.025450611,96.13176276,90.93757209
