Land Size (acres),Produced_Quantity(liters/kg),Unit_Cost_Price,Storage_Duration(days),Unit_Selling_Price,Current_Inventory(liters/kg),Reorder_Point(liters/kg)
762.2512502,399.2278863,85.40546853,17.72447514,46.03139436,139.9972517,62.98467149
448.1507077,658.7475087,75.94994294,70.7997117,94.99545166,617.3563679,35.29857829
646.7774243,1.24,32.61209742,50.02850562,39.1640861,350.7704831,79.68124997
935.618696,456.3493991,25.53720044,14.27935173,72.91008869,218.2280597,61.93799401
320.0102129,348.8430377,36.14229314,31.37734311,51.50027052,458.9266011,97.99936093
587.0566961,617.2734574,10.05,50.68524705,45.73062766,228.5227783,76.26225128
335.2891336,308.2001271,65.06409629,16.7297511,5.61,375.0499909,10.46591091
322.7063291,431.2272444,22.99176424,24.4521552,41.10908995,4.303182717,83.15854554
116.491913,425.1725551,33.23470404,78.74736398,23.26496499,391.839774,94.4402265
998.99,572.6585351,74.0084678,19.01235725,66.34308007,361.6162785,38.50015823
476.7915602,1.24,52.6557375,90.45498519,83.04777794,112.3767715,77.48754068
315.3513485,475.9973209,80.71619444,31.7916404,32.00147514,410.0339289,81.93893827
231.4445293,1.24,65.41566655,9.75454543,58.54292769,31.89240771,44.77498959
120.8130865,798.0582732,41.20700585,38.64414099,40.95351347,494.7489674,45.54828765
441.6487408,1.24,17.25688137,60.94046344,50.19492995,138.7959828,62.7939819
457.580994,558.4279632,60.62968168,32.41851457,5.61,454.5165701,19.52381099
648.6949137,624.5974932,40.05465375,57.47359567,46.38662131,129.6171957,41.24049505
505.2571225,378.9224603,10.05,76.413827,64.72611232,399.4216395,62.19622517
854.0472112,337.4423758,60.77634556,107.05342,23.14060782,344.4592606,44.11858377
680.1151866,123.5400773,29.81103696,48.56191837,57.34347062,243.5874156,62.47767047
723.88011,164.5466972,60.51303114,69.61507147,16.21020828,107.0941287,73.63333704
448.8747309,574.7754157,45.28993399,40.79338142,39.45999077,327.1795933,41.20697845
282.5750581,262.392702,10.05,60.05316185,103.2684603,33.1326809,89.72562442
998.99,381.155594,74.88191253,13.46983585,71.93236257,472.7318574,62.23722481
489.8302776,792.4248073,70.30463917,13.07789325,57.98149415,221.1876677,37.68625944
692.2294477,888.7316024,10.98406881,56.2861304,29.24742327,232.0752644,27.21611848
766.2156285,230.8963706,41.64594332,27.53976065,23.51210028,359.4880573,61.21587471
660.6304463,604.7961752,81.44692045,19.64991511,60.5363452,568.3992572,56.35149205
168.4960111,354.7444601,46.14013094,43.84768239,61.52225334,545.8891427,43.76458263
584.7943903,504.1320352,15.08028574,27.05888199,49.2441297,508.1172701,47.70756442
710.8998721,514.8663394,67.26493641,56.65382912,67.88374963,554.6979603,95.66127653
626.9703996,478.3742834,95.36768101,64.2051197,27.99984213,148.0241731,36.19759261
884.4086409,594.7785173,10.05,55.79752635,31.67130532,113.1738364,10.4907835
470.59311,158.7234436,70.86538516,4.205002019,39.48694269,78.22934943,72.58489087
105.6829883,999.82,17.17877668,28.57054567,39.08267335,539.7117496,79.3111599
303.2579955,109.027091,85.8685305,20.83933219,76.98233029,679.487081,17.56206413
444.0462172,560.8604636,68.63519863,6.214666962,8.994634593,315.666109,16.18507546
220.9510412,735.8513097,51.51195627,23.03937577,58.82093648,59.06597669,32.39775407
998.99,544.2003319,59.00173927,46.78156316,50.4838155,401.4024828,36.70320802
361.6129421,609.2828048,38.75201624,33.1363523,97.84754221,584.0030533,48.25949191
49.01327512,843.6468253,49.99734368,3.788350645,38.57489131,402.1552973,29.68455314
700.988301,668.0787664,10.05,25.10430928,78.59348251,185.9111601,65.32124477
309.084211,590.912254,24.14652823,20.97209803,45.5117095,116.6052226,78.71836896
597.8274858,699.5345573,35.38263699,20.31083841,79.92756166,92.12004029,76.73000124
541.0841047,796.4478438,47.84200203,48.76859071,16.69548326,419.5830073,30.00261146
370.2856428,395.6329426,37.58737965,2.833113957,58.35967498,243.514932,50.9044158
998.99,445.3410821,38.48218938,60.59967779,39.4187016,286.0959767,46.88915394
998.99,643.0798576,59.27142961,6.291846101,80.48552766,419.6585062,67.98039392
418.8236803,500.9463751,74.68638726,50.56332426,103.49,13.56247065,93.68371088
219.0251781,400.0578109,43.15932455,28.0795784,75.20920733,448.8684833,36.23312398
289.2617687,1.24,51.77810634,27.27351204,60.04372916,9.379551056,80.67021589
271.5798582,696.6887215,46.48140435,91.06824259,35.94268174,295.8501546,76.38998613
450.312198,245.2926752,40.39798608,71.84989052,53.48190073,204.7368035,33.54297492
506.5332853,649.8113358,78.32425968,77.77344929,19.12844627,503.6533213,58.24722622
415.0647893,709.33125,23.90307501,12.29514283,59.01056565,432.2012756,55.91578776
276.8690559,478.264031,85.78888853,30.05770826,43.59345774,564.6880127,46.58117918
520.2189716,878.6372998,70.83664768,53.47852546,83.55812531,415.7593349,45.81506216
342.6024069,1.24,57.89310971,69.8431548,24.29214825,700.7087482,66.25087435
622.2894518,234.7915283,24.3628345,11.29040421,69.91798657,356.9909028,72.9417095
854.4853028,314.7945837,14.43360411,44.03734987,42.7261878,469.8396157,43.01857084
542.1604553,49.13722937,58.56388106,60.36231903,45.99884167,283.3941313,43.97704753
526.2768177,193.7939305,72.23071775,11.97147795,71.70630613,264.57585,52.07068108
326.2411689,880.2624818,38.67380082,21.63291381,50.29949623,380.0445529,20.6908478
371.3487286,706.9564382,61.01283076,36.97502688,63.57365146,166.6839675,66.39500428
497.9345921,788.8917527,62.30650036,20.45487323,70.67019003,253.3259923,68.58012101
604.0804062,535.6694007,97.08538136,43.12902223,54.90418911,195.9725691,54.54103986
816.9090565,912.1154706,61.41036257,59.77582863,49.94661917,443.1529628,57.92383644
281.8864058,425.7536813,80.83329722,59.18511635,103.49,338.8629514,57.92100005
10.32,499.3897294,69.07972171,19.75543341,75.47318348,677.5452649,37.89251619
247.9811071,442.5994033,33.4820164,24.72773216,13.97304682,174.0860544,53.01985173
10.32,635.2846523,43.376687,31.08066526,34.45510941,376.5619284,46.65315362
417.5692384,1.24,57.70371625,12.32962353,53.31041984,459.9576521,42.35435204
336.7681893,516.1511148,68.57959266,51.79716086,92.7034009,155.3261846,22.4346572
494.6578841,540.4702551,70.07394459,18.99800776,32.51600211,72.4929085,93.30128101
116.3962614,572.0750323,35.63631602,15.97035704,66.27229081,75.34101077,25.53882566
74.79626578,574.8341297,63.75340594,23.65725649,18.42547369,165.1679348,29.72822672
243.0133982,471.2300087,65.90161731,22.67824513,60.17616846,169.638897,64.02436738
137.7396254,150.5191674,24.84506934,97.58967006,65.39758842,524.6973287,64.6727054
440.4239063,970.7312624,67.59567515,56.66386729,50.29146638,494.2921294,42.03925296
326.5529436,813.7277338,36.02240677,64.26100812,68.74176974,597.8102932,30.61449726
671.1556285,487.533423,99.96,14.47719475,15.51665756,99.94261219,64.18576871
243.0357784,924.2455529,53.70456121,42.57528176,42.91783299,129.0610288,42.87661397
529.4056375,652.8563786,66.97795932,27.26621637,18.74205255,274.4118587,64.41354672
455.1343664,465.5101278,21.46941851,35.76133903,69.19662191,66.71143326,15.52904943
755.8392977,609.5205183,81.55785286,49.0576593,86.26476757,452.1836688,42.94609819
301.2666135,659.3923176,84.35982878,82.77761703,76.9871998,186.7203173,60.77876331
938.9006158,521.7792528,99.96,16.95652103,45.0765382,9.05173965,30.48286506
169.8372794,693.5134538,51.47383568,5.110425477,73.6786052,233.191148,65.9903392
637.5124265,467.791116,66.56092981,70.7714613,37.67096463,347.7757094,85.6077762
707.5014427,386.1518278,35.52445434,35.78945457,82.54523114,292.6920064,62.73653938
534.3916576,456.9644338,36.83640021,37.49320601,56.78937625,156.5858644,79.84313249
621.4932967,571.842759,33.83853758,20.9624895,60.62648321,312.5378098,52.6532068
659.4353329,488.4903381,56.97813095,66.06063268,26.31241441,16.79824402,68.43504202
716.1529704,514.2776511,31.59760723,64.43786223,44.55666808,648.7762403,79.23047303
959.0203346,413.3171558,51.97276101,44.98945297,42.69798032,199.7399163,52.13754602
488.943169,348.1192813,71.08990882,73.06680122,58.69818663,364.0264249,31.26485505
435.6781667,314.9042772,66.02393828,2.327091789,21.09388492,223.0681465,74.53071868
338.9760916,235.1956987,38.44401801,7.92559573,19.97857343,138.5750759,32.23837939
656.3556433,999.82,70.07227415,71.90550689,62.27909841,121.184641,51.85772243
609.96675,427.4934749,41.98971444,68.1469549,21.78527933,626.1805494,46.30175403
314.5011877,766.8630901,10.05,3.945615521,45.1364661,304.1512878,96.65298133
298.3290136,457.5373884,72.12102438,44.66203403,51.11131934,459.2874049,36.18425248
364.3406444,13.58758955,36.38102647,55.84950191,97.13116269,388.9080846,65.94697477
361.3448646,384.1824922,28.84509322,41.52429676,22.13525817,21.00675903,35.21754305
468.2740175,235.2543555,32.16946743,42.125891,49.10877863,316.9223951,62.7849065
998.99,822.1435889,73.20566714,31.17882543,65.68609801,482.3417684,63.07225408
404.1650019,703.516579,49.68395407,16.71503085,49.54273005,13.0974658,36.16047386
459.3958967,553.4333272,77.6871701,106.4414644,44.07648604,726.0968236,72.39486272
374.9859255,663.072455,13.77562637,23.32597458,69.07111001,228.1938154,60.78418121
924.5693718,587.6132311,63.17902899,65.00571567,9.864231117,311.3829019,69.31526768
645.1306824,426.0684866,56.20427033,18.18200265,64.5864269,291.184584,47.98188954
416.0330666,101.4350758,99.96,6.858162938,66.68620438,75.50618641,54.62808593
446.8475695,503.6817359,57.6618944,10.58468294,73.29235581,540.0945034,33.10973941
253.3569669,658.5239931,16.13863904,60.63824479,58.91179017,62.22006904,74.33315124
528.0307071,580.9421748,89.63622771,11.42096874,82.62416863,129.3358034,84.83067603
332.4760523,446.5532266,53.76820671,8.994057085,72.52970069,608.2650011,45.34901335
89.62730921,713.7535847,19.0298701,45.62994253,53.11354154,447.3125475,84.07561164
367.9289802,543.4617948,36.4177847,3.206426395,5.61,449.1563553,59.15465033
562.0736285,675.7896999,39.46139705,64.21218702,58.04553623,344.3264929,24.2292652
746.614971,620.2646267,10.05,48.41609738,95.12164759,128.0256569,16.64564293
259.6576564,185.3351455,77.37937414,8.576943346,64.28518565,254.0702303,26.3984608
482.8148577,999.82,72.45523717,24.30251536,97.16159884,643.6215964,43.45930639
547.1462297,757.8807892,89.18280268,29.82229513,51.01358232,125.519634,37.69989839
739.9331251,515.630305,20.20066843,96.67764852,18.29902031,176.1273007,82.859553
334.5721313,537.4259627,54.26154563,12.91614409,41.81948906,460.7915825,64.76647261
169.7420755,343.234421,65.73720975,51.07060286,25.9299542,98.39673569,16.01403677
280.6987077,752.2855711,31.19854609,81.92862689,55.72840224,235.2399434,72.61855521
556.0271972,869.8095379,60.37733882,57.1713801,50.29541278,3.044347693,11.2137038
65.50767074,271.189959,33.82574117,49.37741112,96.21646763,154.7963177,61.91061548
428.1460075,770.7378136,70.91682111,8.7998267,79.78594927,285.6017382,76.11762983
752.068065,461.4984837,10.05,113.8133554,5.61,167.0836172,11.52924199
700.6810403,539.2354971,90.02630276,83.8968346,71.57660911,10.27160426,86.0846406
459.2936537,523.3562507,25.58941472,20.50890572,31.17080658,94.00111305,60.83784763
489.6545333,471.2200074,58.67795236,7.300765794,49.43625063,144.713175,99.12048794
335.8168879,1.24,23.05191379,36.42618574,80.25618195,462.6441802,51.50822619
998.99,386.6067267,57.83510546,68.36751212,71.45580099,114.2727843,64.74809299
607.4238779,528.7221986,73.42772983,26.81479036,93.82985422,271.4686017,35.68369592
383.7499104,182.47921,38.88751054,31.12061783,103.49,209.1990668,70.74469836
658.2204163,284.4031467,44.7072293,35.11308955,52.14059981,67.935236,56.2098292
324.3660197,520.1487088,80.40719353,25.76608065,42.99700969,192.6348239,98.05665961
234.5815591,796.3846574,57.22245501,61.50305121,58.00499237,232.5264229,70.40182948
94.96017417,207.1807306,62.28652414,24.10762558,32.25437679,398.1224565,41.95120633
10.32,547.7088584,10.05,64.25706813,78.81419043,406.00768,16.23135904
544.3583032,1.24,79.52609095,34.27652327,45.13740674,44.91681703,81.04146283
436.1392503,491.4699558,44.88405225,9.656997683,67.99916412,788.503169,21.09138002
982.2295046,448.6156774,10.05,25.80781567,48.19960669,328.0090804,83.65193201
294.1043107,250.9180597,75.71751941,94.22185246,21.83126628,153.9108215,57.26251837
503.751714,189.0995381,52.94393171,2.807311352,12.44711585,291.5846858,48.15883504
35.07079975,808.7890839,53.67079943,34.06026547,34.32299717,629.8738669,44.75589689
494.5939023,678.3867838,82.69757711,71.45334142,71.99771441,252.1116639,39.31175257
478.7301617,657.5169538,93.88621339,92.74487454,54.45652433,378.405403,17.19150057
885.9364421,197.2772104,30.44506663,22.9335167,44.75279201,261.3488292,43.72061884
183.527105,708.4855362,66.20825496,28.31223812,26.72306914,663.8608838,60.81730954
383.5658508,313.1496001,73.15599077,96.45130536,76.87687923,372.3309434,78.02979841
392.5134237,645.6569785,37.22407881,43.94229701,45.62325874,130.2619107,73.4250709
744.6507305,562.5700276,64.56089386,40.98568317,70.29440749,106.3805809,42.31641782
703.6669274,301.2780014,71.5484343,23.67699982,49.30813119,287.6651351,64.60881114
560.5437689,580.0581856,26.24826315,41.91783004,64.77529143,758.1062238,56.37004116
408.6577668,999.82,16.53793365,44.45644265,93.28015954,17.05584641,68.96650369
735.0782404,239.4782216,80.46027673,22.38364041,33.70114256,177.4050078,68.67352392
285.2763213,685.665543,34.61382405,43.32913705,39.45598929,166.1106658,59.27655674
530.2948803,1.24,89.73249947,24.07818101,98.5059979,206.3177301,46.42853523
462.9243612,207.3033797,78.22193054,13.66763058,63.78723872,226.7041264,54.05556719
10.32,885.759259,31.10811549,17.13163119,103.49,19.63884249,56.81895907
586.5041507,878.6158515,81.30056261,25.64871329,85.5169642,157.3816942,80.7740225
430.1105002,525.3036773,49.0304287,49.8774799,22.15475656,103.3412725,67.11028245
805.0295132,748.3020161,59.84554368,52.06683428,100.0431172,304.4291647,74.50091624
162.5354685,389.6900481,68.36052388,54.64203522,5.61,122.1303607,44.52893994
530.6271519,323.258494,72.9900588,32.92905258,42.00850248,104.8230199,81.64155286
285.6047086,472.0881352,73.91018568,12.54043143,58.43236966,431.2534877,53.3359496
397.6908663,725.7534184,71.4062073,18.55510076,95.76086587,196.1709144,50.89873498
219.3083245,751.8004049,69.56241806,29.75832184,48.53235375,191.296325,71.27902591
55.34405147,384.3639311,42.63066389,67.95756654,103.49,382.1550846,42.91650356
225.5085062,496.6401779,23.03823725,22.05459822,60.13432295,339.7812175,54.37015006
667.2013218,399.7095675,76.1761165,91.80399884,66.27809808,305.5169899,35.75745036
628.1227479,685.4376516,63.68221698,47.75631795,14.85914475,628.374029,59.55501068
710.2253255,428.3777701,16.60012928,82.39336745,46.07481222,44.69756377,63.64735198
979.1287482,9.131618645,60.52358971,18.39374383,84.48198979,381.9588086,27.77364699
98.10006181,422.7796346,36.67217259,24.86478141,103.49,303.5402778,88.63316023
30.26864257,787.7748646,52.91401023,9.631814841,69.85440282,615.1327407,55.63916071
515.7283117,987.1841186,72.16193506,30.51930358,41.17873125,448.5636227,68.47011544
722.4178516,442.9893789,38.17204742,11.16440957,32.50697,409.8480188,54.88248226
477.8164226,652.3021673,72.69897126,24.86115742,41.2006203,227.3232237,41.31242438
209.7298421,765.0486569,28.80574415,27.16696934,5.61,36.68497787,58.26237483
781.043623,201.8556981,42.98430521,51.78665059,5.61,433.3754924,52.09658719
290.5352878,472.2343533,99.96,15.60962057,94.08583579,154.5648631,87.65860703
369.749507,664.8021212,40.05643585,84.07550957,78.27970166,329.9868824,89.44246617
587.6252771,713.825298,61.84771477,54.05650275,40.00530034,181.0691849,68.37777513
177.2583267,222.8981224,99.96,57.12868836,67.9744293,371.4619444,72.12813944
279.9765556,318.7177761,42.22958611,21.38551855,46.64444855,692.7316955,68.66016424
288.6542998,89.17631465,26.54284663,34.11660327,99.18238371,155.9724828,52.56825392
365.3409847,397.3664566,75.57100634,10.97749461,77.85669758,240.6936434,34.92713643
485.3169278,415.5589372,50.33202892,5.655252831,62.32498575,648.0473442,19.80605234
415.7185257,239.8788344,73.77550627,13.37261655,103.49,214.4239221,53.70838216
816.3833187,486.6263264,99.96,60.83938329,43.5650277,126.4620603,77.50084695
770.5100026,354.4273772,44.39846687,5.051251195,50.76962494,239.9765943,64.72594984
495.4050224,94.44203037,73.87835925,26.28706439,93.11603271,238.9335376,43.43397682
648.0104925,708.0914895,51.4107883,12.07107628,100.632298,352.8493318,45.13385485
590.4377262,819.2486104,23.98728164,37.11120165,46.63688539,643.224153,62.83022581
570.8838183,775.0039078,31.44602928,65.05258007,70.11689747,646.8685124,54.61025616
675.8185298,852.0840557,91.38033756,32.3104034,28.67709898,458.799186,86.72007877
612.9208348,800.5613577,58.2774777,2.339315318,54.01242338,488.6974866,89.90671701
998.99,511.1515715,66.31565395,34.95623784,34.16547033,278.1274258,94.4992476
639.3683574,884.8264201,57.76034562,58.3761157,53.38989049,534.4106115,42.0223654
330.2633031,643.2238907,62.23548527,65.10574539,5.61,676.8723237,55.731711
468.7018211,425.8967976,52.71338342,62.255286,39.21139711,195.8639281,76.01868713
177.7214417,989.9871006,54.38083469,51.9891001,74.62396383,38.57828781,88.43719791
730.9256189,760.0434964,55.85398591,55.98963886,42.15898011,685.0517894,42.97668616
693.4254642,506.5657572,72.07925532,47.46864937,48.63222567,171.4389425,84.44164817
279.0011236,410.418369,25.30538124,68.51086778,48.63139351,168.959722,98.72602433
941.4141137,270.4277159,56.04838798,41.47943084,40.74322201,183.6388684,63.12377192
602.4599066,993.6296188,59.40168386,28.94333487,67.65452849,164.5487932,59.52899249
998.99,965.3956071,66.388221,88.2816166,56.10175275,221.6766563,81.11058825
452.5722417,585.7731836,49.10776246,40.75923729,47.81884608,331.8878623,62.34771149
618.6803389,289.8682938,62.15669521,16.11677485,14.0360546,143.40499,83.12895205
84.03406309,600.9357787,63.74892971,51.15449065,84.06228473,165.2717833,69.54121888
596.9121293,441.5416355,91.65293747,75.89710136,20.31946507,540.5706265,22.28470051
449.8707511,477.3794245,67.12070685,38.51182657,22.6934643,484.4539206,68.71135734
333.3526176,663.3288112,10.05,4.504057008,35.1438132,216.1256917,95.47580151
710.6803528,524.10883,48.89403351,22.53398978,31.84695816,565.0507583,43.087882
504.7111927,443.18027,77.2303781,69.3244841,42.11421817,350.7373801,33.01075641
998.99,765.5669621,66.80473712,66.85445734,24.23371657,209.5734013,69.55874864
998.99,208.9526514,72.11337073,63.92239917,48.87782485,324.0142526,71.44697581
869.2093728,423.6379971,56.73481295,42.27361504,84.32471358,359.0739325,43.40816594
108.7933706,382.1126323,10.05,22.567128,5.61,166.0330041,35.6632031
221.711888,492.3021413,68.89058062,14.49980822,50.43141028,229.0849949,59.64898616
509.8977136,304.7509564,53.33778766,43.84539747,24.13560555,524.6265214,52.40956
711.7166738,14.17871229,82.98145415,47.87007314,86.92930016,414.7536577,62.90640615
998.99,213.3906796,55.84177133,7.415741064,46.44110649,285.8932076,54.74603726
562.3912484,226.8132434,24.11876424,32.17254681,42.17728611,595.3436666,47.08235457
873.7871712,1.24,55.98919092,31.85798518,59.68683361,272.6167676,30.59706362
445.2844213,571.4339038,59.30018335,12.96124293,50.2548689,490.3684808,48.74070044
883.7659784,377.485139,80.62765408,57.4936705,59.81740049,174.4085563,27.82818328
863.4923361,724.0375765,21.36535612,7.966629628,22.81511388,98.99752143,18.86783623
539.7059011,723.5056664,47.40939262,85.05835064,55.50348013,644.2203912,58.67674745
10.32,377.0262127,79.12787404,24.54253552,73.10955755,140.0667717,55.62919363
649.9130245,743.9606547,42.76689037,4.81534735,78.292919,540.4633065,27.16300114
387.3638734,993.399347,77.71625506,1.121816685,62.42929216,790.5365767,32.41188715
693.04808,173.4778304,54.77515792,56.78419843,78.41032649,339.9278669,69.44377812
107.0636068,471.2781043,57.74872326,74.13805052,69.87637174,529.5965486,96.36690978
788.023894,941.7048942,72.88191588,26.59038559,57.20602449,351.7382288,66.99633139
859.8643335,386.9021975,56.26409379,22.84697413,40.90273822,342.9277421,40.4708009
614.9363648,731.7950724,21.82000979,11.24657825,53.26620396,242.5068192,84.92046118
375.2399365,411.51094,18.8228605,81.70349597,63.40370632,17.18623035,26.19455372
792.7883461,420.0966017,61.47440078,7.381639691,98.99943967,235.9491667,38.09862617
420.5444902,444.0829641,38.94434509,83.04163991,70.09508472,401.4972147,67.38622508
766.2307803,1.24,55.42102835,83.76514612,32.57149003,509.667579,66.76627014
11.45866839,435.0720303,32.58417974,27.28339942,48.84536874,18.45315963,60.3104468
393.8818867,772.1090797,46.8890655,56.96946164,90.45197281,362.2811113,62.48795757
652.068939,528.0174253,50.71208389,35.75773245,86.58656715,266.562516,42.04194404
563.5469621,104.6031727,62.44665254,28.77229722,33.64887826,211.2008103,61.79777017
171.7245166,712.6147602,99.96,36.01953608,74.59105156,140.2240418,73.13959296
755.3594304,483.9411376,70.6376777,67.387132,86.35912657,216.8435894,81.59192819
376.732001,919.6631438,85.19930748,50.34432969,43.07299025,672.3230285,42.0605492
445.6040023,427.8290811,17.06704749,37.39301775,5.61,106.6829621,80.81149665
42.53357172,285.8589602,76.94713095,59.40309983,43.25262038,280.8930099,63.49313774
373.63269,772.0456835,80.1118975,18.22901849,35.82796731,54.08489335,39.602161
329.2442766,781.4195028,72.82392471,81.91473176,100.8120539,476.9326943,30.68527568
796.0707966,492.1948642,37.88353608,40.39230148,58.36242913,159.4384318,70.73421724
456.8032699,357.6903518,72.48167779,36.74638633,19.83573845,166.8830368,51.19638836
81.66569636,415.0301175,61.8931316,24.78053784,71.08960352,282.3916536,61.36629095
548.8016558,802.1067213,31.19921821,24.02599799,35.69788854,272.1134228,43.31785356
467.0929416,624.7038186,17.39435741,70.95678569,56.65046273,471.0487978,46.8576767
261.422248,842.728851,10.05,37.22618601,55.39526287,235.3622321,74.74917917
347.8207105,724.3571396,70.41462183,58.3731187,65.04199259,248.7640796,52.7766971
493.5403772,414.4679102,28.00203222,12.83965845,58.48079141,518.9387309,78.32928875
117.9469173,626.8261893,95.85610543,21.48739042,38.21245421,206.2010222,71.49568827
932.3445481,1.24,32.43299797,9.235987457,42.23313318,173.9480937,29.34308927
270.7379394,348.0848256,28.18737105,87.25105283,49.69644555,30.13470678,15.23071748
10.32,743.0511651,18.85886654,16.07842685,18.99353331,632.8706257,71.44803255
665.2632769,156.5625549,37.73162262,36.35031043,76.09060724,17.11627743,71.24825308
373.2984997,224.9976294,56.68950019,46.94115434,59.30853583,301.9357547,35.33315478
178.1537888,781.1245944,14.51617533,34.48137287,28.75415885,24.9701851,58.77374964
919.2267341,579.8522208,80.96756254,14.56805033,55.73375599,87.28324945,56.75153417
398.7026388,358.9109315,54.95312826,36.34877492,90.78088941,377.1385556,76.57147636
134.7855159,638.8768154,61.07852536,68.19361548,92.37839788,181.3109902,68.37339305
711.2651898,117.1463012,66.91857188,12.99024317,70.57486839,150.4450858,85.88857863
235.4587089,112.7496086,46.94979203,32.27411404,41.17657697,520.4075492,58.90251433
328.7398471,781.9221589,37.21735149,15.86016636,94.60164247,365.6505617,59.1755923
474.5841478,518.8710794,71.88326167,43.45701395,24.71107422,335.9958709,34.69940404
356.4114546,797.8809408,66.04565887,7.15320438,97.1793832,160.6055016,23.01539893
229.5665912,427.7186644,56.61137184,11.3268807,92.12898438,41.15320526,30.69279139
782.2106292,916.4678668,48.38314987,41.49848831,82.6478362,377.2477048,65.17092445
958.8595642,189.2261031,51.37721158,41.43293268,83.84356047,116.1468799,69.47465656
490.3411268,305.0722298,57.32936337,28.60736861,35.57029847,382.6481091,26.92646273
221.1593313,404.4847934,47.65299362,12.18361164,60.67447213,88.38295692,57.88992645
705.8078108,188.3860934,74.75166567,52.46097782,34.42145228,201.8724563,60.82281255
135.5302943,277.0367783,73.34488919,35.58519941,94.3146425,121.0131835,83.6123689
210.234809,1.24,55.50330224,38.74030546,13.14304938,187.0875698,41.14032343
58.26563741,506.1688242,74.59722866,53.22262012,82.77966268,280.7822235,94.62716043
475.1860955,503.1662741,60.37097094,29.50992959,50.59232625,31.18798346,60.4745551
10.73465909,50.2449029,54.81798777,42.08493865,33.46956244,290.8432241,53.1338211
218.527973,816.5485069,72.45284143,9.014546826,84.99075078,554.4949712,32.71274995
398.4610796,999.82,17.36282797,1.293866954,103.49,345.0538924,84.9607574
10.32,711.5122039,55.14298457,63.31490622,32.87275058,77.10074505,50.01976954
700.039716,304.7981927,89.18133088,60.93569799,57.30444189,337.1377803,63.10550013
668.0256875,829.2723364,42.22856015,28.34655542,36.34230763,472.5691176,88.25106249
610.5733214,570.4775469,22.91317233,86.38875854,73.40539212,232.4625736,40.31657898
465.4837785,675.2416966,70.82475674,98.11789421,53.38909547,633.4563563,35.36938237
586.0323136,354.1541457,31.84027951,35.6893178,46.56754296,323.6232086,25.26193993
458.9001235,618.3802059,91.90157935,54.1201993,54.08077996,176.3338396,42.13937115
307.1535961,629.3209437,61.33955422,17.86768714,36.51004929,153.520471,61.3708915
273.9462987,756.9353042,88.30583016,55.50327929,38.40058318,432.1349587,72.83707291
490.1723951,800.4392113,16.67267994,10.46805562,63.61345107,343.2591949,61.29986472
306.6111673,218.4117647,75.72575025,16.70912791,52.16623463,244.4686073,33.29415339
157.9480676,808.0879391,52.52076109,58.39976249,87.80320092,566.8251766,53.73731393
227.146588,969.0654267,20.40102308,37.67513369,66.62321743,181.1877625,54.62830121
636.2666569,40.88477051,47.55227321,75.82337815,27.37245088,296.7178891,87.49237925
471.4443977,426.222955,67.30968702,46.30741291,55.4853928,508.9805149,60.53066754
871.130872,805.8729774,62.74747864,38.43794413,80.74550874,310.4642976,28.32746576
545.5516349,477.9147584,53.86435111,67.88283337,68.8446137,258.7006501,55.18523065
533.4586873,609.6783927,99.96,60.24073261,71.25663162,540.1629274,95.67910637
505.5335735,362.4836496,68.10322913,7.287499416,49.69956982,297.5709679,82.63417565
807.6825568,871.989533,72.16629448,56.70325197,92.85127451,621.6678467,49.69839837
998.99,189.7088589,22.35443787,45.27977775,74.22788588,670.5105918,44.30678234
637.3170724,191.2375402,61.63568429,46.64253783,63.2611977,229.9166731,60.57969864
897.4878891,690.3440424,33.81922192,24.80416419,55.64179244,437.7392422,47.7382862
15.05678578,190.170326,23.3308455,34.4868432,51.31206151,197.0794086,65.54569804
465.9532738,233.5297979,79.73569296,3.875062192,5.61,149.2475585,71.24427457
620.8938063,656.7266169,42.49793017,63.94078123,71.69279334,81.59849445,33.57051698
576.3523751,647.1033603,64.94913855,20.03353546,37.50713876,2.688125358,59.65990705
428.7744036,53.78952212,37.10782081,33.30359692,27.63498474,311.2731293,41.24264965
624.7937959,967.3053988,74.92818724,29.33870884,78.59951113,316.7670736,72.43126862
205.5863083,571.9137886,23.33444734,52.09298129,5.61,239.3579406,59.35919313
10.32,434.7097286,92.36402043,46.15589026,84.50943101,108.6540708,68.48654925
574.7777777,313.7047452,51.93267636,37.98689928,21.79748389,278.9977574,29.42526502
360.6857181,290.4325882,78.32620352,84.79897803,44.72776899,579.8658214,25.78965651
662.4514377,999.82,50.73077559,51.82863606,57.039815,302.210369,72.49139677
852.3012234,137.9824612,44.01838641,6.590791052,54.84327301,403.7545932,85.39960033
306.4970415,767.5485465,97.5659779,38.13257278,36.28773173,465.1753301,41.99195651
654.7469633,474.7204627,83.56317173,22.53502812,103.49,84.38776978,60.55334646
514.8193747,239.7796426,55.94777389,27.70461359,67.0188575,682.9951237,54.30833088
276.8210781,782.9909151,35.40208663,77.03314107,103.49,67.21763268,91.55215961
305.5954672,596.4334936,88.94484424,71.07270375,18.30041935,352.8983171,93.89454077
511.9248337,342.782088,64.00335183,67.46349684,94.5101832,110.8580565,43.94171043
506.5801521,158.2509522,29.55920827,22.91475498,43.63403806,197.7876735,55.15426851
444.6232789,560.5140237,86.99831951,52.14535761,70.26977217,393.1837397,41.52660205
