0,1,2
228.59,706.89,892.34
245.99,687.08,897.17
262.04,670.62,903.96
266.48,670.37,916.5
279.49,655.24,917.68
279.93,658.14,924.86
318.96,602.95,904.05
318.11,603.09,903.71
323.01,597.1,903.4
313.75,609.64,905.47
336.92,580.54,900.73
333.19,584.99,900.88
333.33,583.7,898.88
331.21,585.18,897.03
339.22,573.7,892.27
332.47,579.99,888.87
320.37,592.54,885.42
303.25,609.18,878.1
307.62,591.33,856.8
329.95,542.73,819.21
338.6,523.17,805.15
333.13,522.83,793.71
353.65,487.04,778.66
292.04,545.84,744.4
288.47,536.22,722.7
283.84,531.12,705.85
270.12,530.54,675.08
269.9,505.45,641.74
263.0,503.86,626.14
268.07,452.48,574.67
255.55,456.39,554.75
252.3,446.9,538.77
252.92,379.64,477.01
238.91,390.44,461.79
212.82,399.78,424.69
197.8,404.21,402.59
194.34,360.88,364.6
176.19,348.32,327.17
174.1,290.34,291.3
156.79,263.91,251.92
136.08,281.32,229.57
121.03,249.2,194.19
105.61,208.01,158.67
89.63,183.14,129.92
72.47,130.92,96.46
54.05,91.98,67.64
30.06,26.79,33.01
17.27,31.31,19.49
7.11,11.96,7.61
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.34,12.89,9.88
21.54,29.25,23.96
39.76,65.54,47.48
56.19,98.79,71.11
72.22,165.74,103.18
93.63,159.41,129.33
105.76,216.56,161.68
123.57,248.3,197.43
141.81,279.59,236.63
140.1,345.86,265.84
161.02,355.92,305.96
174.21,376.56,339.36
184.62,409.69,380.94
194.2,435.14,418.68
197.85,461.26,448.45
206.57,481.62,484.14
200.36,515.86,508.63
203.9,552.16,555.81
214.45,559.78,588.18
207.24,589.08,611.9
220.75,596.09,653.14
202.19,641.01,680.82
223.1,623.22,705.35
231.09,622.06,729.08
233.05,629.37,745.65
244.04,626.15,767.84
230.08,668.24,808.68
233.5,674.67,831.01
231.03,684.48,845.37
231.22,694.74,871.22
224.95,715.7,904.7
224.3,718.28,909.38
251.99,684.47,907.12
254.34,684.68,914.65
255.83,684.27,918.78
257.28,683.95,922.77
257.58,684.22,924.24
259.21,682.86,925.47
239.83,708.3,929.79
239.75,708.35,929.91
239.86,708.2,929.85
241.38,706.02,929.0
226.65,725.51,933.34
218.06,737.02,936.72
218.61,734.27,931.39
214.25,737.57,925.91
211.98,735.73,913.78
208.33,738.89,908.8
206.55,735.67,895.35
198.81,732.95,863.55
199.99,727.06,852.78
218.73,689.82,823.82
213.61,690.62,809.58
195.19,697.83,773.94
198.39,683.49,755.0
191.75,683.91,736.19
196.04,663.55,707.1
195.9,644.26,672.71
200.65,621.97,647.91
175.67,641.51,616.01
170.26,631.61,585.56
173.64,604.86,556.42
175.95,564.57,512.75
168.25,555.77,483.61
161.44,532.06,442.95
157.45,505.74,409.76
153.79,479.35,378.89
142.8,463.98,344.23
142.0,402.77,301.04
133.73,364.8,265.81
120.81,346.35,234.02
113.82,292.4,199.17
99.02,256.4,163.96
85.88,225.81,135.61
70.01,190.52,104.87
53.44,145.03,74.45
38.87,81.33,47.68
20.85,48.3,24.23
9.43,17.47,10.08
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.24,21.99,12.17
24.75,58.29,29.29
38.34,100.21,49.35
52.9,176.17,79.0
65.27,232.76,108.24
79.3,287.47,143.67
94.5,292.54,169.66
107.66,326.64,204.31
121.62,355.56,241.13
123.44,395.65,266.1
125.17,468.74,313.85
131.34,508.21,355.11
142.71,517.03,388.04
156.08,520.12,419.32
155.14,550.23,447.23
165.07,568.29,490.44
155.32,617.1,527.02
166.78,626.11,566.27
166.31,647.03,597.35
170.32,655.86,622.26
180.76,662.61,660.15
173.5,692.11,689.76
174.69,702.69,719.79
183.34,698.49,742.58
187.38,701.74,760.35
188.4,712.05,785.2
210.79,696.51,813.29
218.0,691.04,824.32
214.31,705.42,844.77
218.04,706.6,860.26
217.04,721.49,891.06
218.86,722.23,898.74
217.33,726.04,905.24
235.6,707.6,917.24
250.93,691.81,924.21
252.46,691.02,926.92
257.25,687.46,931.25
258.28,687.0,933.07
260.68,684.03,932.84
261.46,683.12,932.85
261.64,682.7,932.27
261.4,682.48,931.19
260.94,681.45,927.76
261.12,679.17,922.98
263.62,673.66,916.83
257.12,675.84,903.92
259.37,669.7,894.59
254.81,673.75,890.5
249.41,675.94,880.36
239.93,670.59,844.73
240.57,663.43,831.08
247.39,643.97,811.38
242.37,647.72,803.86
244.58,614.28,751.7
243.25,606.61,734.97
241.33,603.12,724.27
235.92,598.89,697.43
234.43,584.64,668.3
286.74,475.86,633.58
253.5,486.33,583.0
256.6,457.43,556.14
229.77,496.82,548.24
201.87,499.75,495.56
243.14,379.19,459.95
185.26,470.8,433.78
180.88,445.35,403.81
186.18,393.05,372.1
166.46,390.09,336.9
158.73,358.44,303.72
145.13,306.6,255.07
128.21,299.05,225.63
119.72,253.22,194.08
102.37,198.94,152.47
90.4,182.79,131.54
71.72,144.51,98.19
53.17,105.63,68.75
35.12,62.15,41.68
17.78,31.3,19.9
8.04,13.75,8.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.87,16.72,10.57
23.67,45.32,27.12
39.88,101.47,51.21
55.4,142.9,76.83
69.98,184.46,104.01
87.89,214.87,136.0
103.38,223.46,160.51
119.28,265.88,198.08
133.34,312.72,238.0
148.47,307.92,259.49
150.88,390.81,309.12
154.11,431.83,342.0
179.3,416.38,378.08
191.97,428.02,410.35
184.63,477.76,438.6
186.01,527.44,491.15
191.99,529.43,507.17
204.82,549.92,556.96
257.5,466.48,568.33
219.54,553.69,597.41
189.53,650.71,663.06
244.17,565.44,662.8
277.92,530.79,689.12
238.43,610.88,728.78
250.16,603.76,744.48
265.2,588.04,752.82
295.92,574.67,796.95
306.91,566.07,807.5
309.61,570.23,820.63
301.65,588.63,836.31
257.06,667.47,884.29
238.97,696.63,899.25
241.91,696.11,905.83
244.45,696.06,914.51
244.29,698.9,920.63
244.52,701.67,927.96
256.75,687.35,928.26
256.79,687.67,929.35
259.08,684.91,929.07
259.29,684.46,929.32
257.4,686.59,929.27
254.3,690.41,929.4
254.18,689.92,927.51
253.5,689.74,924.48
251.51,689.63,918.18
247.79,693.45,916.54
248.24,688.54,904.47
246.37,688.33,899.58
270.76,648.06,878.18
268.74,635.64,844.91
288.06,603.72,829.67
312.2,556.92,803.63
307.59,559.5,797.46
237.32,629.29,757.1
224.08,640.01,742.54
226.79,627.46,726.91
230.44,597.57,686.69
242.78,557.18,654.58
243.51,543.23,637.26
226.94,525.81,581.64
258.85,447.89,552.81
255.82,437.13,536.46
257.6,366.14,473.9
263.39,337.86,458.74
210.89,394.24,417.78
201.25,383.59,394.21
191.57,366.93,365.84
175.45,352.6,328.16
162.7,329.97,294.94
155.47,262.4,248.85
133.69,271.92,221.94
125.78,225.53,192.38
106.54,183.88,153.27
85.96,166.09,121.1
69.02,152.85,96.72
51.23,89.17,64.01
33.42,70.34,40.6
16.25,35.14,18.54
6.58,9.92,6.88
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.53,18.74,10.35
23.99,43.98,27.39
38.7,91.37,48.7
52.66,93.35,66.22
69.52,197.79,106.38
87.94,193.52,130.84
101.72,218.19,157.71
114.01,294.77,201.63
136.3,293.81,234.86
146.89,296.37,253.18
147.51,396.01,307.66
155.61,419.28,338.41
167.13,445.66,379.03
170.29,482.88,416.34
175.89,494.38,438.25
184.18,519.41,481.81
180.29,548.46,504.53
199.91,555.18,555.54
204.19,565.8,579.95
202.05,587.72,602.96
191.15,643.98,657.46
189.24,659.65,679.4
223.13,617.95,698.52
245.3,596.54,722.81
234.08,627.26,746.56
231.75,639.19,763.02
233.04,663.17,810.62
232.48,670.83,824.74
230.93,680.08,840.69
232.71,683.92,853.16
221.44,711.82,886.86
213.32,730.45,905.96
208.18,740.38,915.6
207.66,745.58,927.08
211.39,742.16,932.11
219.91,733.96,937.62
218.94,737.91,943.76
216.96,740.77,945.54
213.32,745.81,947.13
218.61,739.15,945.65
217.66,740.31,945.56
221.7,734.32,942.8
212.05,746.63,944.41
213.09,744.57,941.51
213.07,742.11,934.31
251.98,683.59,910.02
245.23,688.66,902.1
242.33,689.85,896.24
219.96,713.05,885.69
237.95,675.8,851.76
236.59,670.29,836.12
222.05,681.27,819.96
220.94,679.09,812.44
222.35,654.49,767.08
217.92,652.22,750.68
225.75,629.0,728.49
225.37,606.66,691.99
231.2,573.67,654.26
225.39,570.73,637.0
211.02,559.97,590.27
200.39,563.05,570.04
198.72,552.26,552.15
185.21,529.67,495.58
179.99,524.9,479.07
167.4,504.04,431.0
161.66,490.09,407.24
156.7,461.87,374.91
145.83,440.75,335.89
140.57,402.32,300.57
136.98,333.95,255.6
124.05,300.01,219.27
113.41,278.89,194.49
100.94,227.72,158.46
82.61,178.48,119.84
66.7,155.6,94.34
51.85,127.91,69.82
34.7,71.14,41.99
19.27,38.04,21.7
7.72,14.51,8.22
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.65,18.34,10.39
24.17,59.11,28.59
40.23,103.3,51.6
53.75,153.58,76.5
68.03,195.76,104.15
79.14,278.68,141.38
95.22,278.12,167.0
103.23,349.68,206.92
118.36,377.78,245.8
125.61,388.97,265.56
147.23,385.37,301.89
157.75,402.44,332.66
164.19,451.87,378.35
159.2,507.2,416.49
181.61,476.61,434.96
229.72,412.96,468.03
229.88,427.18,483.06
245.78,462.21,543.07
230.3,507.47,566.1
246.54,489.95,579.51
233.2,558.95,638.7
219.24,594.61,658.86
247.04,569.6,684.95
257.54,576.5,718.39
256.01,589.88,736.69
249.9,607.75,754.14
246.24,642.69,805.09
248.46,645.8,817.12
247.18,656.04,834.52
245.06,665.84,850.38
257.94,666.59,882.81
255.62,677.87,900.41
265.61,667.79,905.22
263.07,673.23,912.58
262.93,674.75,916.53
265.85,673.09,921.94
261.52,679.1,925.08
295.93,633.14,913.37
267.52,671.6,923.42
342.76,569.76,895.64
342.57,569.52,895.07
355.14,551.04,887.95
352.22,553.21,886.71
302.96,613.0,894.67
301.05,614.59,893.47
310.48,600.3,886.38
298.3,614.56,884.67
292.67,615.93,875.17
277.63,624.66,856.86
284.7,598.52,827.03
285.62,588.72,811.78
286.28,579.59,796.44
289.87,568.86,786.02
283.97,546.74,734.35
257.79,580.23,727.3
260.89,566.35,710.94
246.25,569.39,681.15
229.77,574.29,651.84
219.26,584.9,641.24
233.38,516.35,582.46
250.4,464.5,554.83
239.73,468.52,537.75
221.51,442.9,480.4
207.81,461.39,471.11
200.86,422.92,422.77
191.85,411.04,396.91
175.0,414.92,369.27
156.34,412.86,334.67
148.43,385.3,302.22
136.5,336.72,255.83
127.6,281.92,216.85
116.94,268.38,194.97
97.73,242.08,157.79
81.32,209.43,125.5
70.97,129.53,94.15
51.81,106.18,66.84
32.69,56.26,38.3
17.28,31.58,19.36
5.91,9.5,6.35
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.29,24.05,11.24
21.2,44.98,24.41
38.17,95.25,48.57
53.2,141.23,73.82
70.55,163.36,100.62
79.4,273.77,139.61
98.17,254.22,162.65
116.27,280.04,198.89
128.63,327.54,237.98
134.85,355.53,262.69
146.58,393.33,303.53
162.38,398.93,336.05
174.58,426.68,376.85
189.2,425.22,401.87
200.98,429.74,428.27
206.43,474.53,478.55
212.8,476.13,494.86
206.27,539.59,550.24
203.7,566.03,577.28
209.24,573.4,600.22
230.62,565.01,638.3
225.96,589.53,662.61
270.59,533.87,681.13
322.19,465.9,693.82
320.2,478.35,707.37
335.55,464.95,717.4
334.45,506.07,775.03
334.62,513.5,785.64
338.59,516.28,799.92
341.5,520.43,811.95
371.97,497.95,836.51
376.19,507.23,857.0
380.74,506.87,864.57
383.87,510.48,875.65
333.25,579.45,894.16
334.81,580.58,899.43
305.68,618.81,909.57
305.93,619.18,910.79
298.32,628.89,913.13
296.83,631.01,914.0
287.32,643.29,916.38
274.23,660.24,918.91
273.46,661.8,919.75
272.58,661.77,917.5
268.92,664.3,913.87
247.54,688.82,910.03
234.79,701.48,901.5
222.64,716.17,898.59
224.68,706.31,882.74
231.17,684.24,849.59
237.19,670.14,835.91
237.7,658.83,814.96
239.35,649.5,800.65
248.7,611.94,754.79
255.52,590.06,734.75
262.4,568.24,714.74
234.33,595.77,690.09
220.2,601.76,665.54
226.24,573.46,638.67
209.43,574.71,601.77
201.82,563.23,568.99
200.57,548.33,547.92
188.97,527.37,499.97
186.72,512.6,478.03
167.61,515.34,440.75
166.9,477.23,404.36
155.2,467.44,372.78
143.52,450.66,337.23
137.68,415.24,301.43
131.05,362.93,260.1
117.36,336.18,224.4
113.63,282.93,195.37
97.66,241.81,157.47
78.13,217.91,123.1
67.95,166.1,97.37
51.48,124.26,68.72
33.99,70.82,40.98
19.13,42.83,21.88
6.69,10.28,7.03
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.0,17.18,9.59
21.53,57.45,25.65
38.77,101.85,49.89
53.06,154.1,75.39
65.2,216.1,104.21
88.3,217.05,136.74
90.51,305.11,168.19
110.67,309.83,201.65
130.51,300.14,228.45
123.8,395.02,266.09
145.17,401.35,305.73
157.7,415.0,338.63
161.16,458.83,377.59
172.88,469.11,408.74
175.5,501.53,441.9
193.54,502.56,481.85
199.87,506.12,500.01
210.22,532.88,548.81
213.43,547.09,572.68
205.53,584.52,604.95
221.54,585.67,643.88
235.24,577.06,662.37
254.18,564.35,687.34
280.81,540.97,713.46
281.43,550.25,728.19
288.04,548.0,740.36
266.93,609.31,794.0
266.91,618.7,810.89
260.68,635.7,827.58
255.86,647.9,839.43
218.19,714.48,882.99
216.04,726.55,903.83
216.72,728.31,909.87
217.37,732.34,922.14
218.08,733.7,928.72
218.75,735.23,935.27
219.79,734.56,937.03
219.9,735.34,938.87
220.0,735.35,939.35
218.29,737.43,939.49
218.24,737.41,939.34
218.0,737.48,938.62
221.75,731.88,936.18
222.64,729.61,933.0
221.89,728.48,927.29
222.76,723.69,918.02
222.03,721.01,908.66
206.96,737.01,900.51
225.44,705.01,881.53
256.29,645.85,837.01
261.56,631.95,822.74
264.08,620.74,807.06
267.3,609.33,794.16
293.7,538.2,737.48
292.71,529.66,721.52
281.43,539.73,713.41
237.98,590.09,689.72
222.05,598.08,664.6
220.64,585.9,642.17
218.46,553.74,595.34
248.31,470.78,554.32
229.1,492.03,541.87
237.31,416.11,482.66
194.53,497.01,477.36
184.48,465.86,428.33
177.03,456.83,405.2
168.34,431.31,368.96
154.97,418.02,335.06
146.0,395.32,304.06
149.93,279.91,248.79
127.44,285.05,218.15
120.01,247.49,191.63
97.18,239.1,156.12
79.74,190.13,118.58
69.36,145.61,95.47
51.62,104.41,66.46
32.08,61.57,38.25
16.06,33.02,18.15
5.62,8.91,5.77
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.23,16.89,8.86
19.56,51.12,23.23
34.65,90.29,43.91
50.9,175.54,76.33
64.84,202.65,101.62
77.93,282.27,139.85
91.92,290.72,165.03
104.44,333.26,201.97
115.85,359.84,232.97
124.3,395.14,265.81
126.91,453.95,307.2
134.67,484.74,344.59
140.9,513.46,380.5
145.06,540.23,414.73
149.75,561.52,447.54
167.43,560.94,487.96
171.13,569.51,506.88
175.3,607.9,563.33
176.58,622.33,587.37
172.71,647.23,615.99
168.31,679.1,660.18
181.25,667.3,674.2
184.15,681.1,708.47
192.74,681.43,736.02
184.76,706.15,760.81
182.41,717.86,779.46
196.53,714.17,814.56
197.59,717.84,825.82
200.66,724.12,848.94
211.87,713.64,859.86
196.2,749.01,896.75
187.07,767.25,913.36
185.48,771.98,920.84
192.55,765.05,926.82
196.36,762.55,933.23
196.95,764.63,942.05
197.82,765.78,947.9
204.08,758.97,948.45
212.51,747.39,946.63
202.87,758.35,945.3
204.07,757.61,947.66
200.47,762.09,947.56
200.3,761.8,945.92
228.59,719.76,925.95
