postcode,Accident_risk_index
NW10 5BQ,1.349079529790909
NW10 5DS,1.3680846115951244
NW10 5ES,1.3440354012363513
NW10 5JA,1.3690797144513038
NW10 5JS,1.358110912706145
NW10 5JT,1.3522756670181342
NW10 5NG,1.3549563369937436
NW10 5NJ,1.3888052546549008
NW10 5NQ,1.3842338050537624
NW10 5RQ,1.3171611517799704
NW10 5TX,1.3733428268211976
NW10 5UJ,1.3659546028725176
NW10 6AA,1.3719951254426308
NW10 6DJ,1.3587825873735417
NW10 6DX,1.3518523381073142
NW10 6EG,1.3373184451106186
NW10 6HF,1.3506496074931442
NW10 6LG,1.3573619110624846
NW10 6QE,1.4011454788314488
NW10 6QU,1.4074771817630634
NW10 6RH,1.3551682118239594
NW10 6SF,1.3383281379556482
NW10 6TR,1.3627989496585304
NW10 6UG,1.3559369283878968
NW10 7BR,1.3448495958807642
NW10 7FY,1.3401642514118122
NW10 7HA,1.37090730737454
NW10 7HJ,1.3656931018530383
NW10 7HN,1.3601518341306815
NW10 7HS,1.369237052163654
NW10 7HU,1.3658958752749975
NW10 7JA,1.3617304386994855
NW10 7NR,1.3443258857588287
NW10 7NS,1.355716102357816
NW10 7PP,1.3709109724353787
NW10 7QS,1.3549483530185769
NW10 7RE,1.3626614901950318
NW10 7SB,1.3532402039151556
NW10 7TR,1.332123836605886
NW10 7UD,1.3479709257311956
NW10 7UL,1.3490567965036873
NW10 8AG,1.372952962215808
NW10 8AL,1.3490801809416433
NW10 8BD,1.3639220015629445
NW10 8ER,1.3660250136488192
NW10 8GU,1.3402577332967172
NW10 8HA,1.3577361049934833
NW10 8JN,1.3621024057070008
NW10 8LB,1.3453103505535529
NW10 8LY,1.3465609686966287
NW10 8PZ,1.353514509225665
NW10 8QJ,1.3650782228518186
NW10 8SN,1.3638132096696254
NW10 8SQ,1.3458642570853785
NW10 8SU,1.359739595266006
NW10 8TH,1.3598306011180332
NW10 8UR,1.3468505044494636
NW10 9AH,1.3390913340677606
NW10 9BR,1.366789930755538
NW10 9JT,1.3627017867254174
NW10 9NL,1.340214639963676
NW10 9PT,1.3618349907759657
NW11 0AD,1.3593685163769673
NW11 0AH,1.3694787876694348
NW11 0AP,1.3611255871175514
NW11 0AS,1.3600688151809608
NW11 0JY,1.349973045776327
NW11 0RY,1.3479415198895184
NW11 6AA,1.367953554344023
NW11 6BX,1.3758340570012788
NW11 6JP,1.3587381291817422
NW11 6JT,1.3539510453107144
NW11 6LG,1.3797552074305468
NW11 6PS,1.3971308289355886
NW11 6QR,1.3667246363099015
NW11 6QT,1.3397197098877585
NW11 6RU,1.3444211518684643
NW11 6SR,1.3580003796708915
NW11 7AS,1.3639901675456945
NW11 7NX,1.3540226646485112
NW11 7PE,1.3615786955371274
NW11 7RU,1.3665803230107645
NW11 7RX,1.3641467678904848
NW11 7SN,1.3718970942670055
NW11 7SY,1.3804466569968616
NW11 7TN,1.3502748485264096
NW11 7TS,1.3952985482490532
NW11 8BB,1.3761821359943707
NW11 8DN,1.3751517024477753
NW11 8EB,1.3747250901315664
NW11 8EU,1.3676935717795269
NW11 8HN,1.3710965641029764
NW11 8HR,1.3532516545937778
NW11 8JR,1.3390502163723923
NW11 8LN,1.360669194477294
NW11 8RH,1.3836042255573249
NW11 8RY,1.3377419534275623
NW11 8SL,1.3647731638214256
NW11 9AE,1.3575317309506967
NW11 9AF,1.3565174444606645
NW11 9AY,1.362184519375841
NW11 9EG,1.3521171353208064
NW11 9EH,1.37055752042569
NW11 9EX,1.3661468395181284
NW11 9HA,1.3602151564266363
NW11 9JE,1.3681184372824493
NW11 9LG,1.3317877160784681
NW11 9QA,1.35635462768409
NW11 9RX,1.3589263540132843
NW2 1AB,1.3548889834770659
NW2 1BP,1.3629616738281225
NW2 1BR,1.3558191768173924
NW2 1EJ,1.3613584188978183
NW2 1HB,1.3735160161455424
NW2 1LT,1.3700929108326332
NW2 1LY,1.356765093471897
NW2 1RJ,1.3570387248040627
NW2 1XG,1.353509120808446
NW2 2BU,1.3618660758142986
NW2 2DQ,1.366514424030118
NW2 2JL,1.346929117345866
NW2 2LT,1.3585897093303694
NW2 2NA,1.342713106505958
NW2 2PE,1.3792972761581526
NW2 2RF,1.3639890933536238
NW2 3BT,1.3871235733143061
NW2 3EP,1.3482424597677423
NW2 3ER,1.3314125107988601
NW2 3HT,1.3687679432913429
NW2 3HY,1.3531583942578502
NW2 3LX,1.3637069026101294
NW2 3PA,1.387276064181252
NW2 3XL,1.3765617104218262
NW2 4AA,1.3716091943749344
NW2 4HJ,1.3613664192181103
NW2 4HU,1.3701881026734533
NW2 4QR,1.3692547260335595
NW2 5BT,1.361169187142593
NW2 5EE,1.3727360208411348
NW2 5HB,1.364791601746833
NW2 5HL,1.364394771834151
NW2 5JN,1.3533644304080734
NW2 5LY,1.3463478695085465
NW2 5PG,1.3580920877475386
NW2 5QN,1.352268686577809
NW2 6AA,1.3465143294171864
NW2 6EX,1.3684949454221507
NW2 6HH,1.372227480121784
NW2 6JU,1.3594076269989723
NW2 6LD,1.3838165006799075
NW2 6LH,1.3645027908984395
NW2 6LU,1.3572353812565512
NW2 6ND,1.3614794744963474
NW2 6PA,1.3642663942688724
NW2 6TE,1.361344989969327
NW2 6TL,1.3357389374675217
NW2 6UL,1.3755023288907144
NW2 7AH,1.3599650288522664
NW2 7AY,1.3755161118687198
NW2 7BH,1.3766996850288842
NW2 7DH,1.3576125809150164
NW2 7HS,1.3625014419810075
NW2 7LX,1.3263191974468023
NW2 7NA,1.3741528307109638
NW2 7NB,1.3714843226676976
NW2 7ND,1.3729021081780548
NW2 7RS,1.3785849864709248
NW2 7TE,1.368996243530402
NW2 7UZ,1.3572163072354306
NW3 1AL,1.3550491345533366
NW3 1BD,1.3309156808433804
NW3 1DL,1.3601042030141994
NW3 1LL,1.359276718489978
NW3 1NY,1.3854248936476317
NW3 1QH,1.353136020427731
NW3 1RG,1.3485290057259849
NW3 1TJ,1.3540056606099589
NW3 1TP,1.3463560472060687
NW3 2AE,1.3687119617900223
NW3 2AQ,1.3523296675450711
NW3 2BB,1.3674612963834256
NW3 2BN,1.3512055525585551
NW3 2JB,1.3668303090241307
NW3 2JR,1.3640265623970285
NW3 2NR,1.3520704127138297
NW3 2NT,1.3379739372041295
NW3 2NY,1.3582055971992537
NW3 2PP,1.359472169119394
NW3 2PR,1.3654186394369534
NW3 2PT,1.3610773181146676
NW3 2RU,1.3467345185203605
NW3 2TS,1.3681760661352047
NW3 2UP,1.3509013810308057
NW3 3AB,1.373062825430549
NW3 3DU,1.3665434149450637
NW3 3RB,1.364453223211994
NW3 3SG,1.353156771611667
NW3 4BL,1.352309508252219
NW3 4RT,1.3557248939630488
NW3 4TU,1.3668939820566177
NW3 5AG,1.3904596833603426
NW3 5DJ,1.3551177735112947
NW3 5EG,1.381772650936129
NW3 5HR,1.372720404767686
NW3 5LH,1.37825182327051
NW3 5NG,1.3655676131099377
NW3 5PE,1.3577413808646879
NW3 5PP,1.376469606632166
NW3 5SS,1.3484310824981507
NW3 6DJ,1.354505095130401
NW3 6DT,1.3587324723821166
NW3 6EH,1.3550708417381052
NW3 6EL,1.3674087483675577
NW3 6EP,1.366308842143824
NW3 6JA,1.3514787923764493
NW3 6JY,1.3565989692577063
NW3 6LB,1.3542942036285082
NW3 6LS,1.3318958209390122
NW3 6LT,1.3553239155720314
NW3 6NP,1.3646583111770352
NW3 6NR,1.3466201103280746
NW3 6RD,1.3582299852570743
NW3 6RP,1.3572204900602396
NW3 6TH,1.364717534802996
NW3 6UA,1.3446588678719087
NW3 7AJ,1.3909326179100543
NW3 7BA,1.3640227380245662
NW3 7BJ,1.3419300960672595
NW3 7BL,1.3745946605818364
NW3 7BN,1.3797506369654364
NW3 7EU,1.3360111076045282
NW3 7LT,1.365324358095452
NW3 7NP,1.3646417099771977
NW3 7RA,1.3620060710012798
NW3 7TW,1.3761272932533508
NW4,1.3738543776101109
NW4 1AB,1.359654065328037
NW4 1AQ,1.3920448951496769
NW4 1BJ,1.3670406443429182
NW4 1DG,1.3439376487758783
NW4 1EB,1.3638387342294953
NW4 1ED,1.3530513174720036
NW4 1ET,1.3600132561829248
NW4 1HJ,1.3686354003315908
NW4 1JD,1.3553553056129526
NW4 1LR,1.3519638089926058
NW4 1RT,1.3688751443473237
NW4 1TP,1.3377184947588847
NW4 2AJ,1.363028870673153
NW4 2DF,1.3462034265090403
NW4 2DX,1.345011369326577
NW4 2JN,1.3668469886592454
NW4 2NS,1.3502373589545664
NW4 2PE,1.3553559624861367
NW4 2TR,1.3589031641761213
NW4 3AS,1.3426922639807788
NW4 3BH,1.3657966154491976
NW4 3BQ,1.3575435480089828
NW4 3EH,1.3944915307887418
NW4 3JB,1.3836878781909423
NW4 3PA,1.3520320930811378
NW4 3RA,1.3574311809908857
NW4 3RB,1.363114993574531
NW4 3RG,1.3601741479657277
NW4 3RJ,1.3616530807100264
NW4 3ST,1.3557423635620616
NW4 3SU,1.3648687064753338
NW4 4AR,1.3372854136746668
NW4 4JE,1.3505072105514826
NW4 4NH,1.3613449024906057
NW4 4PW,1.3429320765369153
NW4 4RS,1.3586795790692419
NW4 4RZ,1.3497441907718486
NW4 4SJ,1.3622566345872482
NW4 4SR,1.3667189054280884
NW4 4UR,1.3551357375841777
NW4 4XL,1.3710115521648403
NW5 1BU,1.373997103603783
NW5 1DN,1.3596001492946286
NW5 1HL,1.351308636352532
NW5 1HP,1.3446517351452154
NW5 1HR,1.3509750437176034
NW5 1JY,1.3554104658271189
NW5 1PA,1.3410979031447603
NW5 1PL,1.3811626522463825
NW5 1QN,1.371394446344588
NW5 1UR,1.3596165527342634
NW5 2BJ,1.35317215219348
NW5 2DN,1.3509021851241374
NW5 2ES,1.3544312227382254
NW5 2LE,1.3511956000021081
NW5 2QE,1.3657396673071738
NW5 2QG,1.3666817495075467
NW5 2SG,1.3742444337708302
NW5 3DD,1.3671893276887128
NW5 3DU,1.3710508833745207
NW5 3HR,1.360348916227737
NW5 3LG,1.3632119231195932
NW5 3LT,1.3798736833076508
NW5 3PS,1.347623753727295
NW5 4BB,1.3803576580786148
NW5 4DA,1.378688932740556
NW5 4DS,1.3561318067723687
NW5 4EA,1.3684248517220932
NW5 4HT,1.3519522756142868
NW5 4QR,1.3570117979068737
NW6,1.3588156676612877
NW6 1AY,1.3518386454334876
NW6 1BH,1.3587452723339704
NW6 1NB,1.3554562982579135
NW6 1NT,1.35621646855199
NW6 1QS,1.3927595783154199
NW6 1RD,1.3640295797037694
NW6 1TU,1.3411498118883565
NW6 1XY,1.3974972394178566
NW6 2AA,1.360147798152073
NW6 2AB,1.387895188567603
NW6 2AT,1.3487569821230934
NW6 2AZ,1.3661605633354628
NW6 2NA,1.3479947517959854
NW6 2NJ,1.3743539262417575
NW6 2QR,1.3519330422477733
NW6 3BT,1.3482685738263775
NW6 3RE,1.3628597463557013
NW6 3SG,1.3639246915308352
NW6 4DG,1.352281217036445
NW6 4JY,1.3518752377780914
NW6 4NT,1.3755344595362589
NW6 4SY,1.3389265263850696
NW6 4TJ,1.3506413210792323
NW6 5AA,1.3569666369668223
NW6 5AH,1.3540639679922968
NW6 5BB,1.36032519412165
NW6 5FA,1.3643452893557457
NW6 5GJ,1.353020430034067
NW6 5HZ,1.359373188777523
NW6 5LG,1.3546303451095898
NW6 5LH,1.3651504170621056
NW6 5PY,1.354705704076088
NW6 5RP,1.3729106993919522
NW6 5RT,1.3701404415503742
NW6 5SA,1.3502912549893313
NW6 6DY,1.3730035746357565
NW6 6JH,1.349330417885977
NW6 6NJ,1.335393864584387
NW6 6NL,1.3581510340927396
NW6 6PF,1.3601740107552645
NW6 7AJ,1.3649633960711853
NW6 7AY,1.356118979618575
NW6 7HY,1.3700860200013327
NW6 7JR,1.3742827190032936
NW6 7ND,1.3616659914879585
NW6 7NN,1.348349729900416
NW6 7PR,1.3686968525933731
NW6 7PY,1.3673865219671284
NW6 7QB,1.3368024030661454
NW6 7QL,1.3561171361691087
NW7 1BS,1.3627319063033347
NW7 1DJ,1.3533488129208742
NW7 1JG,1.3683984745251248
NW7 1LA,1.365310001229246
NW7 1LB,1.3534030788334288
NW7 1LL,1.3536126224278664
NW7 1LN,1.3595865373819465
NW7 1LR,1.358473753402761
NW7 2AG,1.3263670199219062
NW7 2AJ,1.370420467048306
NW7 2AQ,1.3630598577720896
NW7 2AZ,1.3641499280264267
NW7 2DQ,1.3595674602172558
NW7 2EN,1.358470834775293
NW7 2GD,1.3458233314345405
NW7 2HL,1.3553140163823885
NW7 2JU,1.349487867675065
NW7 2LB,1.3633197520211906
NW7 2NU,1.3759569615119227
NW7 2RJ,1.3601046205046379
NW7 3BP,1.3434696463855533
NW7 3DA,1.3997489174294224
NW7 3ET,1.3665524935967104
NW7 3HR,1.3252437897598317
NW7 3JD,1.3605216533009683
NW7 3JR,1.356457160548047
NW7 3NX,1.3637111413038232
NW7 3SP,1.391456344683224
NW7 3TH,1.3644370952921288
NW7 4DJ,1.3609532905421264
NW7 4EY,1.3697442567000284
NW7 4JE,1.3620806795427403
NW7 4JS,1.34165708556998
NW7 4PU,1.345076095537157
NW7 4RN,1.370342898454802
NW7 4SF,1.3285165678810067
NW8 0DJ,1.372168766662117
NW8 0HY,1.3598982060552365
NW8 0LA,1.3592336621207326
NW8 0LU,1.3788927924250705
NW8 0QX,1.3507519516983917
NW8 6BU,1.3595922011660797
NW8 6HT,1.3624116045969068
NW8 6JX,1.34684909850658
NW8 6NN,1.367530609306794
NW8 6PD,1.3572529188192024
NW8 7ES,1.3604330966645592
NW8 7JA,1.3645281554576016
NW8 7JJ,1.3438437051086272
NW8 7JP,1.3707198767274473
NW8 7JS,1.3177027859282406
NW8 7RB,1.363536183761573
NW8 7RN,1.3639899490515586
NW8 7SA,1.37863750386579
NW8 8BP,1.378207305361112
NW8 8HR,1.303185139753539
NW8 8LN,1.3507109490211298
NW8 8LU,1.3592739012813064
NW8 8NZ,1.398686745438548
NW8 8QN,1.344610538692045
NW8 8SH,1.349378514493054
NW8 8UL,1.3521266388115263
NW8 9AA,1.3528508345603258
NW8 9AU,1.359316404093445
NW8 9BS,1.33024244715707
NW8 9HL,1.3708907514967725
NW8 9ND,1.3526296528366508
NW8 9RD,1.3696676714071296
NW8 9XB,1.346929117345866
NW8 9XU,1.3569575978001598
NW9 0DP,1.353157399789024
NW9 0EG,1.3470103353820233
NW9 0LT,1.364404536419059
NW9 0NE,1.3643551572455226
NW9 0PD,1.3561871635952625
NW9 0PN,1.3524665172182317
NW9 0SR,1.3681956946652003
NW9 0SS,1.3520546980996697
NW9 0UR,1.3892274275143355
NW9 4AF,1.3728816616447095
NW9 4BS,1.3557985003256092
NW9 5AH,1.3387691417041008
NW9 5AN,1.3514378303722392
NW9 5AS,1.3613778951756235
NW9 5BS,1.3542577000399878
NW9 5DR,1.3571576136303323
NW9 5DS,1.346884777792839
NW9 5EQ,1.3636707167499953
NW9 5GS,1.356132888375003
NW9 5GW,1.3588388101610809
NW9 5GZ,1.353006952415789
NW9 5HU,1.353049474777488
NW9 5JE,1.344024311307347
NW9 5JR,1.3548108857174859
NW9 5RE,1.351421200888851
NW9 5RZ,1.3582727841221875
NW9 6AQ,1.354373868888359
NW9 6AS,1.3485036533220462
NW9 6AY,1.3745294505864893
NW9 6EN,1.3651966933472968
NW9 6HB,1.3710809036727183
NW9 6JA,1.3729797410052775
NW9 6NW,1.336113031993242
NW9 6RH,1.3610937465614563
NW9 6RT,1.3330841407907148
NW9 6SG,1.3686817082330434
NW9 6SH,1.3899238257682167
NW9 7AH,1.3688445405647611
NW9 7AZ,1.346655461651849
NW9 7BN,1.3489275139165733
NW9 7EB,1.3679923531393339
NW9 7FS,1.3786454596306734
NW9 7FU,1.3569045279264351
NW9 7HD,1.3663482513681657
NW9 7NA,1.3920954678025943
NW9 7PB,1.3628832020401624
NW9 8AS,1.377206584995747
NW9 8JS,1.3839906825096673
NW9 8LT,1.343992103677576
NW9 8NX,1.3532279828570102
NW9 8PN,1.3424892608073293
NW9 8RL,1.348563502191503
NW9 8RP,1.3529741241126088
NW9 8SD,1.3442095540051797
NW9 8SS,1.3598424131305344
NW9 8TX,1.3470320593806882
NW9 8UJ,1.3816339151376817
NW9 8XH,1.3597603317517977
NW9 8YG,1.3852630954859066
NW9 9DN,1.3696666811943339
NW9 9EF,1.3807048653853775
NW9 9EL,1.3716715433576638
NW9 9EP,1.3519149570420632
NW9 9HN,1.3580949361254275
NW9 9ND,1.3617550916909178
NW9 9NS,1.3469345962998658
NW9 9PE,1.3747501344575708
NW9 9QD,1.3743815043811791
NW9 9QS,1.3619946832457017
NW9 9SD,1.368512083044496
OL1 1AL,1.3604957640487878
OL1 1NJ,1.3704856168557442
OL1 1RU,1.3689224516506475
OL1 1SA,1.398686745438548
OL1 2AW,1.3559584285305992
OL1 2BL,1.335705070178811
OL1 2BP,1.3643436232035462
OL1 2EF,1.3611249710197053
OL1 2EL,1.3594177328766297
OL1 2HD,1.3372284001274761
OL1 2HF,1.3613449565083955
OL1 2HG,1.3739114077989119
OL1 2LJ,1.3594637971875074
OL1 2PD,1.3740759721751636
OL1 2PW,1.357934294056118
OL1 2QL,1.3298065596870978
OL1 2QR,1.3645022756654728
OL1 2RR,1.3632030115544307
OL1 2RU,1.366333274540233
OL1 2SX,1.3843457713905178
OL1 2TG,1.3993512060494064
OL1 3BX,1.3672304894085916
OL1 3FX,1.3635410694927284
OL1 3HL,1.371290587255392
OL1 3LQ,1.3532903248974046
OL1 3LZ,1.3347544523140844
OL1 3NR,1.3685357545871568
OL1 3NS,1.3763966062904767
OL1 3PH,1.3486596859960853
OL1 3ST,1.3694420231881945
OL1 3TL,1.3672507179817945
OL1 3UY,1.3888239605546502
OL1 4DF,1.3724676599452064
OL1 4RB,1.3627845849393407
OL1 9SX,1.3505854831593738
OL10 1AQ,1.3520679046853814
OL10 1DA,1.3667425938632363
OL10 1DL,1.374470703787652
OL10 1EH,1.3658979394616015
OL10 1LJ,1.337382450652709
OL10 1PE,1.3441524971975778
OL10 2AA,1.389034520967376
OL10 2AH,1.3376734363597236
OL10 2EW,1.3491549739704751
OL10 2NN,1.3599315010297233
OL10 2QB,1.3454988126489213
OL10 2QJ,1.3585919134851736
OL10 2QQ,1.3586583595557293
OL10 2RB,1.3587862162529376
OL10 2RF,1.3488257469667821
OL10 2WE,1.372519855366463
OL10 3BS,1.3655402128083882
OL10 3DA,1.3556804938657143
OL10 3DL,1.3572537686256336
OL10 3HH,1.3311219448813498
OL10 3JF,1.3472594633499522
OL10 3PN,1.3650389486741448
OL10 3PQ,1.3536298913110218
OL10 4BB,1.3594440495637068
OL10 4BH,1.3536762468254533
OL10 4DU,1.3448423962794367
OL10 4DX,1.3657607889036218
OL10 4QA,1.366332072716238
OL10 4RE,1.368246179606567
OL10 4RT,1.3663284481647457
OL10 4TA,1.3658125281242102
OL10 4TL,1.3482335217745591
OL10 4TW,1.3661475987209124
OL11 1AL,1.3727612348917688
OL11 1BB,1.3659939458980497
OL11 1DA,1.3667098126887602
OL11 1DR,1.3738118604627925
OL11 1HH,1.354377264376414
OL11 1HW,1.351401685739635
OL11 1LS,1.3654802285057714
OL11 1NH,1.3562185995281595
OL11 1NU,1.347463137588662
OL11 1PD,1.3464514258592404
OL11 1PT,1.3383067662961963
OL11 1TZ,1.3593738922688032
OL11 2BT,1.3547927143380736
OL11 2DA,1.362675497402399
OL11 2EB,1.3561483560841074
OL11 2EX,1.3411245326215486
OL11 2EZ,1.3508156698415348
OL11 2LZ,1.390147172316035
OL11 2NQ,1.3683738451024716
OL11 2RA,1.3549291075083845
OL11 2SP,1.3538359480543787
OL11 3ER,1.3450983965317973
OL11 3LP,1.3537254589903418
OL11 3PJ,1.3631372334325618
OL11 3RB,1.3596337161747565
OL11 4AA,1.3608876391601807
OL11 4BB,1.348555066418376
OL11 4DG,1.3558470942530425
OL11 4HY,1.3472240361585386
OL11 4JG,1.3602820811527074
OL11 4JR,1.3577953057667806
OL11 4LT,1.3547336013958946
OL11 4LX,1.3450297206566502
OL11 5AY,1.3636835934295912
OL11 5HS,1.3564830244413097
OL11 5LB,1.3635286033922789
OL11 5NJ,1.3593595785459196
OL11 5UP,1.3694730846902101
OL11 5YW,1.3803174033566574
OL12 0AD,1.3550194911292257
OL12 0EN,1.3531173917285255
OL12 0LU,1.3691435367534155
OL12 0QX,1.3565182075272524
OL12 0SQ,1.3740437803076322
OL12 6AF,1.3904522158466004
OL12 6LW,1.3618859953993574
OL12 6PE,1.3479841265732886
OL12 6TS,1.3686200252387497
OL12 7TR,1.3733715077451387
OL12 8EA,1.3584789001088957
OL12 8PW,1.3648570437994993
OL12 8QJ,1.3735017574364243
OL12 8RP,1.3646866175186938
OL12 8TL,1.3501571147646527
OL12 9AB,1.3286726813080432
OL12 9ED,1.3679050467389475
OL12 9LG,1.375535962567409
OL12 9PU,1.351421577809253
OL12 9RF,1.3646009084849988
OL12 9SL,1.3550516132716661
OL13 0AT,1.3584318772052608
OL13 0BL,1.372821813411828
OL13 0BY,1.3641499280264267
OL13 0EE,1.3558156996040545
OL13 0LD,1.3742196880340132
OL13 0NW,1.3576655897722127
OL13 0QP,1.3570980974005367
OL13 0SR,1.3710781442122821
OL13 0TZ,1.3342218226834999
OL13 0UG,1.3501375593864822
OL13 8EH,1.364593576330143
OL13 9AA,1.3605913099219016
OL13 9AE,1.3502349495140435
OL13 9EG,1.3648019435306231
OL13 9NJ,1.3616619857563326
OL13 9NW,1.3461651729751685
OL13 9RA,1.3681752582742577
OL13 9RU,1.3563737853534454
OL13 9RY,1.3345661820763757
OL13 9XB,1.3447292660990273
OL14 5AA,1.3698555742948324
OL14 5DN,1.390659029072567
OL14 5EY,1.371185473310906
OL14 5HW,1.3375408321826883
OL14 5JP,1.3327473732383228
OL14 5SR,1.3489448017412011
OL14 6LD,1.3538638736628743
OL14 6TY,1.396263699892483
OL14 7AD,1.3451315620340765
OL14 7DD,1.3638586261013055
OL14 7EW,1.3664210619630908
OL14 7HL,1.345573049572942
OL14 7PD,1.3504894222694852
OL14 7PJ,1.369020470128322
OL14 7SN,1.3585982416597517
OL14 7TJ,1.3497216550722906
OL14 8SB,1.344864021299116
OL15 0AL,1.3546103020269264
OL15 0AZ,1.3518734735494145
OL15 8DB,1.35951966298455
OL15 8EP,1.3531407814928427
OL15 9PE,1.3677229347878064
OL15 9PN,1.3509456021133597
OL16 1BE,1.36222740449412
OL16 1DH,1.359015379517352
OL16 1PN,1.3641091113066843
OL16 1PS,1.3807296219650524
OL16 2AW,1.3365174692464707
OL16 2BX,1.3659619127258713
OL16 2LA,1.3548979067971023
OL16 2LG,1.364753428390966
OL16 2NG,1.37334285304466
OL16 2SY,1.3520543528096614
OL16 2UA,1.3665296049369906
OL16 2XH,1.3600771012496564
OL16 2YH,1.345655789453622
OL16 3JW,1.3361276783651341
OL16 3UJ,1.352416944370097
OL16 4AB,1.3931263567558927
OL16 4AY,1.3555616218650066
OL16 4ED,1.373586708407101
OL16 4EG,1.359064294495378
OL16 4ES,1.3562938169233938
OL16 4GE,1.3969292020878952
OL16 4JY,1.3793361892088338
OL16 4NB,1.3976859419408496
OL16 4PG,1.347212532020633
OL16 4TJ,1.333239871786194
OL16 4UP,1.356805118103819
OL16 4UU,1.3697266361671523
OL16 4XA,1.3693332204617348
OL16 5AA,1.363436221007651
OL16 5AN,1.3618554858883187
OL16 5BL,1.3545697142048132
OL16 5HS,1.351064918187243
OL16 5LL,1.3573860404243998
OL16 5QJ,1.353507104606745
OL2 5BF,1.3661953839601615
OL2 5BU,1.3660141044939103
OL2 5NA,1.3637013749419973
OL2 5QS,1.3667998969086508
OL2 5RA,1.3790446562170713
OL2 5XZ,1.4059016746364843
OL2 6BU,1.3585403622652241
OL2 6DA,1.3373880229601771
OL2 6EF,1.3615295850762175
OL2 6NB,1.355560034923099
OL2 6NZ,1.3778874187763204
OL2 6RB,1.37013180063358
OL2 6RW,1.3606645524170597
OL2 6TY,1.3511260275290304
OL2 6XN,1.393198108206125
OL2 7BS,1.354744915007773
OL2 7DB,1.3656920577570075
OL2 7SD,1.3517969097178328
OL2 7SZ,1.3485403459156875
OL2 7UE,1.3512254654436109
OL2 8AD,1.3509846204040716
OL2 8AP,1.339322782397467
OL2 8DF,1.3351724583429807
OL2 8ER,1.349482419305237
OL2 8NH,1.3593386701582748
OL2 8NP,1.3442097283596537
OL2 8PN,1.3507461596465093
OL2 8QX,1.3549762862241381
OL2 8RF,1.3627482278765342
OL2 8RZ,1.3632490039131304
OL2 8TL,1.3488276750055659
OL3 5HN,1.3544901288676572
OL3 5JG,1.3671739978496762
OL3 5LX,1.343025399052637
OL3 5NN,1.3599972044518434
OL3 5PQ,1.3298065596870978
OL3 5PU,1.3659951638148577
OL3 5QN,1.366272041781825
OL3 5RD,1.3352667654978805
OL3 5RZ,1.354335743847141
OL3 5SB,1.3613455255122842
OL3 5UD,1.3428576433143642
OL3 6AL,1.358554395116576
OL3 7HQ,1.3736566706123816
OL3 7JY,1.3652063204909848
OL3 7NL,1.3488370018828344
OL4 1AS,1.354230900158919
OL4 1DW,1.3588146269468904
OL4 1DZ,1.355302992476408
OL4 1HB,1.3634096035682826
OL4 1JZ,1.3583475468103698
OL4 1ND,1.3626547039306722
OL4 1NR,1.3497991315679831
OL4 1NS,1.3504841804547416
OL4 1QD,1.3547208984554309
OL4 2AE,1.3555125352933346
OL4 2AJ,1.3515259564175108
OL4 2BX,1.3674244574225656
OL4 2EF,1.362280345282742
OL4 2HX,1.3660396454113128
OL4 2LN,1.3623281696116893
OL4 2SE,1.355358968988096
OL4 3AF,1.3243565872056309
OL4 3BN,1.365878148832253
OL4 3JB,1.3851314095815326
OL4 3NB,1.365311224150983
OL4 3RG,1.347960955976408
OL4 3RX,1.3580040196464451
OL4 3SA,1.3579588069739905
OL4 4EB,1.3508238755237958
OL4 4LY,1.3496576558405677
OL4 4PH,1.3657795429185884
OL4 5AH,1.3671591483432237
OL4 5DJ,1.3572342318147357
OL4 5ES,1.3586792214616996
OL4 5JL,1.3443989866369888
OL4 5PT,1.3039135296949185
OL4 5RJ,1.3623598995816968
OL4 5SH,1.363616998419419
OL5 0SX,1.3511631013534582
OL5 9BT,1.3870481159087837
OL5 9DP,1.3665240694282303
OL5 9EL,1.336194448780729
OL5 9NL,1.3772526891284533
OL5 9NT,1.3822696384924786
OL5 9QD,1.3739752768191054
OL6 6AJ,1.3687299165033617
OL6 6BE,1.3633736116653417
OL6 6DE,1.3703798223016026
OL6 6DJ,1.3460220679692332
OL6 6EP,1.3729637124563723
OL6 6GB,1.353777074084761
OL6 6HG,1.3388537308519792
OL6 6HW,1.361441503801955
OL6 6HY,1.3491364014932956
OL6 6LU,1.3577974604717378
OL6 6LZ,1.3551810426163136
OL6 6QA,1.3615834927863908
OL6 6QL,1.361945347829966
OL6 6QR,1.3584248646441819
OL6 6SQ,1.3735827686552338
OL6 6XB,1.3650389486741448
OL6 6XN,1.3521400784168496
OL6 7DH,1.3706055594255122
OL6 7DS,1.3606924847654516
OL6 7FN,1.3706301285969098
OL6 7HD,1.3724568948035718
OL6 7JX,1.339672517125413
OL6 7PR,1.3836959140346128
OL6 7QW,1.3539034820109268
OL6 7SF,1.3653260356905732
OL6 7SJ,1.3522019379262018
OL6 7SQ,1.3606310804401385
OL6 8BN,1.3639523228439718
OL6 8PX,1.3597215684785013
OL6 8RP,1.3607825710529058
OL6 8UH,1.3623430200507751
OL6 9DP,1.360378048090544
OL6 9EF,1.3485114234351856
OL6 9PS,1.3466113591661144
OL6 9QF,1.3475881624970019
OL6 9QX,1.3598508867692045
OL6 9RL,1.3629154631231708
OL7 0AN,1.3656054426025785
OL7 0AR,1.3634365399504205
